precinct,year,race,party,candidate,votes
Bradford Township 1st Dist,2024,Presidential Electors,LIB,Chase Oliver,3
Bradford Township 1st Dist,2024,Presidential Electors,GRN,Jill Stein,1
Bradford Township 1st Dist,2024,United States Senator,DEM,Robert P Casey Jr,197
Bradford Township 1st Dist,2024,United States Senator,REP,Dave McCormick,505
Bradford Township 1st Dist,2024,United States Senator,LIB,John C Thomas,11
Bradford Township 1st Dist,2024,United States Senator,GRN,Leila Hazou,3
Bradford Township 1st Dist,2024,United States Senator,CST,Marty Selker,3
Bradford Township 1st Dist,2024,Attorney General,DEM,Eugene DePasquale,165
Bradford Township 1st Dist,2024,Attorney General,REP,Dave Sunday,508
Bradford Township 1st Dist,2024,Attorney General,LIB,Robert Cowburn,16
Bradford Township 1st Dist,2024,Attorney General,GRN,Richard L Weiss,8
Bradford Township 1st Dist,2024,Attorney General,CST,Justin L Magill,6
Bradford Township 1st Dist,2024,Attorney General,FWD,Eric L Settle,1
Bradford Township 1st Dist,2024,Auditor General,DEM,Malcolm Kenyatta,168
Bradford Township 1st Dist,2024,Auditor General,REP,Tim DeFoor,514
Bradford Township 1st Dist,2024,Auditor General,LIB,Reece Smith,9
Bradford Township 1st Dist,2024,Auditor General,ASP,Eric K Anton,2
Bradford Township 1st Dist,2024,Auditor General,CST,Bob Goodrich,10
Bradford Township 1st Dist,2024,State Treasurer,DEM,Erin McClelland,164
Bradford Township 1st Dist,2024,State Treasurer,REP,Stacy Garrity,519
Bradford Township 1st Dist,2024,State Treasurer,LIB,Nickolas Ciesielski,14
Bradford Township 1st Dist,2024,State Treasurer,CST,Troy Bowman,6
Bradford Township 1st Dist,2024,State Treasurer,FWD,Chris Foster,5
Bradford Township 1st Dist,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,171
Bradford Township 1st Dist,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,541
Bradford Township 1st Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,183
Bradford Township 1st Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,527
Bradford Township 1st Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,152
Bradford Township 1st Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,560
Bradford Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,389
Bradford Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,791
Bradford Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
Bradford Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
Bradford Township 2nd Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,381
Bradford Township 2nd Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,765
Bradford Township 2nd Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,15
Bradford Township 2nd Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,6
Bradford Township 2nd Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
Bradford Township 2nd Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,343
Bradford Township 2nd Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,766
Bradford Township 2nd Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,27
Bradford Township 2nd Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,11
Bradford Township 2nd Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
Bradford Township 2nd Dist,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
Bradford Township 2nd Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,325
Bradford Township 2nd Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,785
Bradford Township 2nd Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,25
Bradford Township 2nd Dist,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
Bradford Township 2nd Dist,2024,AUDITOR GENERAL,CST,BOB GOODRICH,11
Bradford Township 2nd Dist,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,328
Bradford Township 2nd Dist,2024,STATE TREASURER,REP,STACY GARRITY,800
Bradford Township 2nd Dist,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,14
Bradford Township 2nd Dist,2024,STATE TREASURER,CST,TROY BOWMAN,6
Bradford Township 2nd Dist,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
Bradford Township 2nd Dist,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,317
Bradford Township 2nd Dist,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,848
Bradford Township 2nd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,354
Bradford Township 2nd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,800
Bradford Township 2nd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,275
Bradford Township 2nd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,895
Bradford Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,162
Bradford Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,264
Bradford Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
Bradford Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
Bradford Township 3rd Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,154
Bradford Township 3rd Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,252
Bradford Township 3rd Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
Bradford Township 3rd Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,6
Bradford Township 3rd Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
Bradford Township 3rd Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,144
Bradford Township 3rd Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,255
Bradford Township 3rd Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
Bradford Township 3rd Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,7
Bradford Township 3rd Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Bradford Township 3rd Dist,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Bradford Township 3rd Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,136
Bradford Township 3rd Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,264
Bradford Township 3rd Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
Bradford Township 3rd Dist,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Bradford Township 3rd Dist,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Bradford Township 3rd Dist,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,134
Bradford Township 3rd Dist,2024,STATE TREASURER,REP,STACY GARRITY,270
Bradford Township 3rd Dist,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
Bradford Township 3rd Dist,2024,STATE TREASURER,CST,TROY BOWMAN,2
Bradford Township 3rd Dist,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Bradford Township 3rd Dist,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,124
Bradford Township 3rd Dist,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,294
Bradford Township 3rd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,139
Bradford Township 3rd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,274
Bradford Township 3rd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,109
Bradford Township 3rd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,317
Ceres Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,55
Ceres Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,437
Ceres Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
Ceres Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
Ceres Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,58
Ceres Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,427
Ceres Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
Ceres Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
Ceres Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,50
Ceres Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,430
Ceres Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
Ceres Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
Ceres Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
Ceres Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,45
Ceres Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,434
Ceres Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
Ceres Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
Ceres Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,45
Ceres Township,2024,STATE TREASURER,REP,STACY GARRITY,435
Ceres Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
Ceres Township,2024,STATE TREASURER,CST,TROY BOWMAN,3
Ceres Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Ceres Township,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,46
Ceres Township,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,445
Ceres Township,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,48
Ceres Township,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,436
Ceres Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,37
Ceres Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,453
Corydon Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,44
Corydon Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,135
Corydon Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
Corydon Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
Corydon Township,2024,United States Senator,DEM,Robert P Casey Jr,49
Corydon Township,2024,United States Senator,REP,Dave McCormick,129
Corydon Township,2024,United States Senator,LIB,John C Thomas,5
Corydon Township,2024,United States Senator,GRN,Leila Hazou,0
Corydon Township,2024,United States Senator,CST,Marty Selker,2
Corydon Township,2024,Attorney General,DEM,Eugene DePasquale,41
Corydon Township,2024,Attorney General,REP,Dave Sunday,133
Corydon Township,2024,Attorney General,LIB,Robert Cowburn,4
Corydon Township,2024,Attorney General,GRN,Richard L Weiss,0
Corydon Township,2024,Attorney General,CST,Justin L Magill,3
Corydon Township,2024,Attorney General,FWD,Eric L Settle,1
Corydon Township,2024,Auditor General,DEM,Malcolm Kenyatta,37
Corydon Township,2024,Auditor General,REP,Tim DeFoor,136
Corydon Township,2024,Auditor General,LIB,Reece Smith,5
Corydon Township,2024,Auditor General,ASP,Eric K Anton,0
Corydon Township,2024,Auditor General,CST,Bob Goodrich,3
Corydon Township,2024,State Treasurer,DEM,Erin McClelland,38
Corydon Township,2024,State Treasurer,REP,Stacy Garrity,141
Corydon Township,2024,State Treasurer,LIB,Nickolas Ciesielski,2
Corydon Township,2024,State Treasurer,CST,Troy Bowman,2
Corydon Township,2024,State Treasurer,FWD,Chris Foster,1
Corydon Township,2024,Representative in Congress,DEM,Zach Womer,38
Corydon Township,2024,Representative in Congress,REP,Glenn GT Thompson,146
Corydon Township,2024,Senator in the General Assembly,DEM,William McGill,43
Corydon Township,2024,Senator in the General Assembly,REP,Cris Dush,141
Corydon Township,2024,Representative in the General Assembly,DEM,Rajeev Pradhan,35
Corydon Township,2024,Representative in the General Assembly,REP,Martin T Causer,151
Eldred Borough,2024,Presidential Electors,DEM,Kamala D Harris,66
Eldred Borough,2024,Presidential Electors,REP,Donald J Trump,270
Eldred Borough,2024,Presidential Electors,LIB,Chase Oliver,1
Eldred Borough,2024,Presidential Electors,GRN,Jill Stein,0
Eldred Borough,2024,United States Senator,DEM,Robert P Casey Jr,74
Eldred Borough,2024,United States Senator,REP,Dave McCormick,257
Eldred Borough,2024,United States Senator,LIB,John C Thomas,5
Eldred Borough,2024,United States Senator,GRN,Leila Hazou,0
Eldred Borough,2024,United States Senator,CST,Marty Selker,1
Eldred Borough,2024,Attorney General,DEM,Eugene DePasquale,65
Eldred Borough,2024,Attorney General,REP,Dave Sunday,257
Eldred Borough,2024,Attorney General,LIB,Robert Cowburn,5
Eldred Borough,2024,Attorney General,GRN,Richard L Weiss,3
Eldred Borough,2024,Attorney General,CST,Justin L Magill,2
Eldred Borough,2024,Attorney General,FWD,Eric L Settle,0
Eldred Borough,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,62
Eldred Borough,2024,AUDITOR GENERAL,REP,TIM DEFOOR,258
Eldred Borough,2024,AUDITOR GENERAL,LIB,REECE SMITH,8
Eldred Borough,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
Eldred Borough,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Eldred Borough,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,55
Eldred Borough,2024,STATE TREASURER,REP,STACY GARRITY,262
Eldred Borough,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
Eldred Borough,2024,STATE TREASURER,CST,TROY BOWMAN,5
Eldred Borough,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
Eldred Borough,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,62
Eldred Borough,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,268
Eldred Borough,2024,REPRESENTATIVE IN CONGRESS,Write-In,Scattered,1
Eldred Borough,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,71
Eldred Borough,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,261
Eldred Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,57
Eldred Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,276
Eldred Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,141
Eldred Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,678
Eldred Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
Eldred Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
Eldred Township,2024,PRESIDENTIAL ELECTORS,Write-In,Robert F. Kennedy Jr,1
Eldred Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,147
Eldred Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,645
Eldred Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
Eldred Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
Eldred Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,11
Eldred Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,132
Eldred Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,652
Eldred Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
Eldred Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,4
Eldred Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,10
Eldred Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
Eldred Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,133
Eldred Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,656
Eldred Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,12
Eldred Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
Eldred Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
Eldred Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,131
Eldred Township,2024,STATE TREASURER,REP,STACY GARRITY,658
Eldred Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
Eldred Township,2024,STATE TREASURER,CST,TROY BOWMAN,11
Eldred Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Eldred Township,2024,Representative in Congress,DEM,Zach Womer,128
Eldred Township,2024,Representative in Congress,REP,Glenn GT Thompson,684
Eldred Township,2024,Senator in the General Assembly,DEM,William McGill,140
Eldred Township,2024,Senator in the General Assembly,REP,Cris Dush,665
Eldred Township,2024,Representative in the General Assembly,DEM,Rajeev Pradhan,114
Eldred Township,2024,Representative in the General Assembly,REP,Martin T Causer,693
Foster Township 1st Dist,2024,Presidential Electors,DEM,Kamala D Harris,130
Foster Township 1st Dist,2024,Presidential Electors,REP,Donald J Trump,343
Foster Township 1st Dist,2024,Presidential Electors,GRN,Jill Stein,1
Foster Township 1st Dist,2024,United States Senator,DEM,Robert P Casey Jr,130
Foster Township 1st Dist,2024,United States Senator,REP,Dave McCormick,329
Foster Township 1st Dist,2024,United States Senator,LIB,John C Thomas,5
Foster Township 1st Dist,2024,United States Senator,GRN,Leila Hazou,1
Foster Township 1st Dist,2024,United States Senator,CST,Marty Selker,4
Foster Township 1st Dist,2024,Attorney General,DEM,Eugene DePasquale,111
Foster Township 1st Dist,2024,Attorney General,REP,Dave Sunday,322
Foster Township 1st Dist,2024,Attorney General,LIB,Robert Cowburn,6
Foster Township 1st Dist,2024,Attorney General,GRN,Richard L Weiss,3
Foster Township 1st Dist,2024,Attorney General,CST,Justin L Magill,4
Foster Township 1st Dist,2024,Attorney General,FWD,Eric L Settle,1
Foster Township 1st Dist,2024,Auditor General,DEM,Malcolm Kenyatta,109
Foster Township 1st Dist,2024,Auditor General,REP,Tim DeFoor,323
Foster Township 1st Dist,2024,Auditor General,LIB,Reece Smith,8
Foster Township 1st Dist,2024,Auditor General,ASP,Eric K Anton,1
Foster Township 1st Dist,2024,Auditor General,CST,Bob Goodrich,5
Foster Township 1st Dist,2024,State Treasurer,DEM,Erin McClelland,107
Foster Township 1st Dist,2024,State Treasurer,REP,Stacy Garrity,333
Foster Township 1st Dist,2024,State Treasurer,LIB,Nickolas Ciesielski,5
Foster Township 1st Dist,2024,State Treasurer,CST,Troy Bowman,7
Foster Township 1st Dist,2024,State Treasurer,FWD,Chris Foster,2
Foster Township 1st Dist,2024,Representative in Congress,DEM,Zach Womer,107
Foster Township 1st Dist,2024,Representative in Congress,REP,Glenn GT Thompson,353
Foster Township 1st Dist,2024,Senator in the General Assembly,DEM,William McGill,113
Foster Township 1st Dist,2024,Senator in the General Assembly,REP,Cris Dush,339
Foster Township 1st Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,95
Foster Township 1st Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,368
Foster Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,56
Foster Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,274
Foster Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,4
Foster Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
Foster Township 2nd Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,59
Foster Township 2nd Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,265
Foster Township 2nd Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
Foster Township 2nd Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
Foster Township 2nd Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
Foster Township 2nd Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,51
Foster Township 2nd Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,267
Foster Township 2nd Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,6
Foster Township 2nd Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
Foster Township 2nd Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Foster Township 2nd Dist,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Foster Township 2nd Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,49
Foster Township 2nd Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,267
Foster Township 2nd Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
Foster Township 2nd Dist,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
Foster Township 2nd Dist,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Foster Township 2nd Dist,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,53
Foster Township 2nd Dist,2024,STATE TREASURER,REP,STACY GARRITY,272
Foster Township 2nd Dist,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
Foster Township 2nd Dist,2024,STATE TREASURER,CST,TROY BOWMAN,0
Foster Township 2nd Dist,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Foster Township 2nd Dist,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,53
Foster Township 2nd Dist,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,278
Foster Township 2nd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,57
Foster Township 2nd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,273
Foster Township 2nd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,47
Foster Township 2nd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,287
Foster Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,336
Foster Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,852
Foster Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,4
Foster Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
Foster Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,Write-In,Nikki Haley,0
Foster Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,Write-In,Robert F. Kennedy Jr,0
Foster Township 3rd Dist,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,5
Foster Township 3rd Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,354
Foster Township 3rd Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,811
Foster Township 3rd Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,15
Foster Township 3rd Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,6
Foster Township 3rd Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,7
Foster Township 3rd Dist,2024,UNITED STATES SENATOR,Write-In,Scattered,1
Foster Township 3rd Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,320
Foster Township 3rd Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,821
Foster Township 3rd Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,21
Foster Township 3rd Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,7
Foster Township 3rd Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,9
Foster Township 3rd Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,303
Foster Township 3rd Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,838
Foster Township 3rd Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,15
Foster Township 3rd Dist,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Foster Township 3rd Dist,2024,AUDITOR GENERAL,CST,BOB GOODRICH,13
Foster Township 3rd Dist,2024,AUDITOR GENERAL,Write-In,Scattered,1
Foster Township 3rd Dist,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,314
Foster Township 3rd Dist,2024,STATE TREASURER,REP,STACY GARRITY,838
Foster Township 3rd Dist,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,19
Foster Township 3rd Dist,2024,STATE TREASURER,CST,TROY BOWMAN,4
Foster Township 3rd Dist,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Foster Township 3rd Dist,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,308
Foster Township 3rd Dist,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,877
Foster Township 3rd Dist,2024,REPRESENTATIVE IN CONGRESS,Write-In,Scattered,1
Foster Township 3rd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,320
Foster Township 3rd Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,849
Foster Township 3rd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,277
Foster Township 3rd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,907
Foster Township 3rd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Scattered,1
Foster Township 4th Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,27
Foster Township 4th Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,129
Foster Township 4th Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
Foster Township 4th Dist,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
Foster Township 4th Dist,2024,PRESIDENTIAL ELECTORS,Write-In,Nikki Haley,0
Foster Township 4th Dist,2024,PRESIDENTIAL ELECTORS,Write-In,Robert F. Kennedy Jr,0
Foster Township 4th Dist,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,0
Foster Township 4th Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,25
Foster Township 4th Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,128
Foster Township 4th Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
Foster Township 4th Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
Foster Township 4th Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Foster Township 4th Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,23
Foster Township 4th Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,128
Foster Township 4th Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,1
Foster Township 4th Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
Foster Township 4th Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
