precinct,year,race,party,candidate,votes
DUBOIS CITY - 1ST WARD,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,357
DUBOIS CITY - 1ST WARD,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
DUBOIS CITY - 1ST WARD,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,4
DUBOIS CITY - 1ST WARD,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
DUBOIS CITY - 1ST WARD,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
DUBOIS CITY - 1ST WARD,2024,ATTORNEY GENERAL,,SCATTERED,1
DUBOIS CITY - 1ST WARD,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,167
DUBOIS CITY - 1ST WARD,2024,AUDITOR GENERAL,REP,TIM DEFOOR,356
DUBOIS CITY - 1ST WARD,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
DUBOIS CITY - 1ST WARD,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
DUBOIS CITY - 1ST WARD,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
DUBOIS CITY - 1ST WARD,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,167
DUBOIS CITY - 1ST WARD,2024,STATE TREASURER,REP,STACY GARRITY,355
DUBOIS CITY - 1ST WARD,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
DUBOIS CITY - 1ST WARD,2024,STATE TREASURER,CST,TROY BOWMAN,7
DUBOIS CITY - 1ST WARD,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
DUBOIS CITY - 1ST WARD,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,170
DUBOIS CITY - 1ST WARD,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,374
DUBOIS CITY - 1ST WARD,2024,REPRESENTATIVE IN CONGRESS,,SCATTERED,1
DUBOIS CITY - 1ST WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,446
DUBOIS CITY - 1ST WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,,SCATTERED,14
DUBOIS CITY - 1ST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,465
DUBOIS CITY - 1ST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,,SCATTERED,15
DUBOIS CITY - 2ND WARD,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,292
DUBOIS CITY - 2ND WARD,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,632
DUBOIS CITY - 2ND WARD,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,7
DUBOIS CITY - 2ND WARD,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
DUBOIS CITY - 2ND WARD,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,5
DUBOIS CITY - 2ND WARD,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,304
DUBOIS CITY - 2ND WARD,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,591
DUBOIS CITY - 2ND WARD,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,17
DUBOIS CITY - 2ND WARD,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,16
DUBOIS CITY - 2ND WARD,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
DUBOIS CITY - 2ND WARD,2024,UNITED STATES SENATOR,Write-In,SCATTERED,1
DUBOIS CITY - 2ND WARD,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,271
DUBOIS CITY - 2ND WARD,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,605
DUBOIS CITY - 2ND WARD,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,24
DUBOIS CITY - 2ND WARD,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,13
DUBOIS CITY - 2ND WARD,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,8
DUBOIS CITY - 2ND WARD,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
DUBOIS CITY - 2ND WARD,2024,ATTORNEY GENERAL,Write-In,SCATTERED,3
DUBOIS CITY - 2ND WARD,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,273
DUBOIS CITY - 2ND WARD,2024,AUDITOR GENERAL,REP,TIM DEFOOR,604
DUBOIS CITY - 2ND WARD,2024,AUDITOR GENERAL,LIB,REECE SMITH,28
DUBOIS CITY - 2ND WARD,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
DUBOIS CITY - 2ND WARD,2024,AUDITOR GENERAL,CST,BOB GOODRICH,14
DUBOIS CITY - 2ND WARD,2024,AUDITOR GENERAL,Write-In,SCATTERED,1
DUBOIS CITY - 2ND WARD,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,278
DUBOIS CITY - 2ND WARD,2024,STATE TREASURER,REP,STACY GARRITY,602
DUBOIS CITY - 2ND WARD,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,25
DUBOIS CITY - 2ND WARD,2024,STATE TREASURER,CST,TROY BOWMAN,5
DUBOIS CITY - 2ND WARD,2024,STATE TREASURER,FWD,CHRIS FOSTER,7
DUBOIS CITY - 2ND WARD,2024,STATE TREASURER,Write-In,SCATTERED,1
DUBOIS CITY - 2ND WARD,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,281
DUBOIS CITY - 2ND WARD,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,649
DUBOIS CITY - 2ND WARD,2024,REPRESENTATIVE IN CONGRESS,Write-In,SCATTERED,1
DUBOIS CITY - 2ND WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,761
DUBOIS CITY - 2ND WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,32
DUBOIS CITY - 2ND WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,802
DUBOIS CITY - 2ND WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,Write-In,SCATTERED,31
DUBOIS CITY - 3RD WARD,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,339
DUBOIS CITY - 3RD WARD,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,728
DUBOIS CITY - 3RD WARD,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
DUBOIS CITY - 3RD WARD,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
DUBOIS CITY - 3RD WARD,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,3
DUBOIS CITY - 3RD WARD,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,344
DUBOIS CITY - 3RD WARD,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,704
DUBOIS CITY - 3RD WARD,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,14
DUBOIS CITY - 3RD WARD,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
DUBOIS CITY - 3RD WARD,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
DUBOIS CITY - 3RD WARD,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,311
DUBOIS CITY - 3RD WARD,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,723
DUBOIS CITY - 3RD WARD,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
DUBOIS CITY - 3RD WARD,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
DUBOIS CITY - 3RD WARD,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
DUBOIS CITY - 3RD WARD,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
DUBOIS CITY - 3RD WARD,2024,ATTORNEY GENERAL,Write-In,SCATTERED,2
DUBOIS CITY - 3RD WARD,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,305
DUBOIS CITY - 3RD WARD,2024,AUDITOR GENERAL,REP,TIM DEFOOR,717
DUBOIS CITY - 3RD WARD,2024,AUDITOR GENERAL,LIB,REECE SMITH,20
DUBOIS CITY - 3RD WARD,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
DUBOIS CITY - 3RD WARD,2024,AUDITOR GENERAL,CST,BOB GOODRICH,11
DUBOIS CITY - 3RD WARD,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,312
DUBOIS CITY - 3RD WARD,2024,STATE TREASURER,REP,STACY GARRITY,713
DUBOIS CITY - 3RD WARD,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,13
DUBOIS CITY - 3RD WARD,2024,STATE TREASURER,CST,TROY BOWMAN,7
DUBOIS CITY - 3RD WARD,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
DUBOIS CITY - 3RD WARD,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,300
DUBOIS CITY - 3RD WARD,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,764
DUBOIS CITY - 3RD WARD,2024,REPRESENTATIVE IN CONGRESS,Write-In,SCATTERED,1
DUBOIS CITY - 3RD WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,860
DUBOIS CITY - 3RD WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,35
DUBOIS CITY - 3RD WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,920
DUBOIS CITY - 3RD WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,Write-In,SCATTERED,34
DUBOIS CITY - 4TH WARD,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,135
DUBOIS CITY - 4TH WARD,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,358
DUBOIS CITY - 4TH WARD,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,7
DUBOIS CITY - 4TH WARD,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
DUBOIS CITY - 4TH WARD,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,2
DUBOIS CITY - 4TH WARD,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,139
DUBOIS CITY - 4TH WARD,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,349
DUBOIS CITY - 4TH WARD,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
DUBOIS CITY - 4TH WARD,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
DUBOIS CITY - 4TH WARD,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
DUBOIS CITY - 4TH WARD,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,128
DUBOIS CITY - 4TH WARD,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,349
DUBOIS CITY - 4TH WARD,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
DUBOIS CITY - 4TH WARD,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
DUBOIS CITY - 4TH WARD,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
DUBOIS CITY - 4TH WARD,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
DUBOIS CITY - 4TH WARD,2024,ATTORNEY GENERAL,Write-In,SCATTERED,1
DUBOIS CITY - 4TH WARD,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,126
DUBOIS CITY - 4TH WARD,2024,AUDITOR GENERAL,REP,TIM DEFOOR,362
DUBOIS CITY - 4TH WARD,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
DUBOIS CITY - 4TH WARD,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
DUBOIS CITY - 4TH WARD,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
DUBOIS CITY - 4TH WARD,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,127
DUBOIS CITY - 4TH WARD,2024,STATE TREASURER,REP,STACY GARRITY,354
DUBOIS CITY - 4TH WARD,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
DUBOIS CITY - 4TH WARD,2024,STATE TREASURER,CST,TROY BOWMAN,5
DUBOIS CITY - 4TH WARD,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
DUBOIS CITY - 4TH WARD,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,124
DUBOIS CITY - 4TH WARD,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,376
DUBOIS CITY - 4TH WARD,2024,REPRESENTATIVE IN CONGRESS,Write-In,SCATTERED,1
DUBOIS CITY - 4TH WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,428
DUBOIS CITY - 4TH WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,14
DUBOIS CITY - 4TH WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,444
DUBOIS CITY - 4TH WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,Write-In,SCATTERED,19
DUBOIS CITY - 5TH WARD,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,210
DUBOIS CITY - 5TH WARD,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,486
DUBOIS CITY - 5TH WARD,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
DUBOIS CITY - 5TH WARD,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
DUBOIS CITY - 5TH WARD,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,218
DUBOIS CITY - 5TH WARD,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,461
DUBOIS CITY - 5TH WARD,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
DUBOIS CITY - 5TH WARD,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
DUBOIS CITY - 5TH WARD,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
DUBOIS CITY - 5TH WARD,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,204
DUBOIS CITY - 5TH WARD,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,456
DUBOIS CITY - 5TH WARD,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
DUBOIS CITY - 5TH WARD,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
DUBOIS CITY - 5TH WARD,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
DUBOIS CITY - 5TH WARD,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
DUBOIS CITY - 5TH WARD,2024,ATTORNEY GENERAL,Write-In,SCATTERED,1
DUBOIS CITY - 5TH WARD,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,195
DUBOIS CITY - 5TH WARD,2024,AUDITOR GENERAL,REP,TIM DEFOOR,452
DUBOIS CITY - 5TH WARD,2024,AUDITOR GENERAL,LIB,REECE SMITH,14
DUBOIS CITY - 5TH WARD,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
DUBOIS CITY - 5TH WARD,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
DUBOIS CITY - 5TH WARD,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,204
DUBOIS CITY - 5TH WARD,2024,STATE TREASURER,REP,STACY GARRITY,444
DUBOIS CITY - 5TH WARD,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,14
DUBOIS CITY - 5TH WARD,2024,STATE TREASURER,CST,TROY BOWMAN,9
DUBOIS CITY - 5TH WARD,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
DUBOIS CITY - 5TH WARD,2024,STATE TREASURER,Write-In,SCATTERED,1
DUBOIS CITY - 5TH WARD,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,191
DUBOIS CITY - 5TH WARD,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,496
DUBOIS CITY - 5TH WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,592
DUBOIS CITY - 5TH WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,Write-In,SCATTERED,23
GLEN HOPE BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,21
GLEN HOPE BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,57
GLEN HOPE BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
GLEN HOPE BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
GLEN HOPE BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,24
GLEN HOPE BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,54
GLEN HOPE BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
GLEN HOPE BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
GLEN HOPE BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,21
GLEN HOPE BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,57
GLEN HOPE BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
GLEN HOPE BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
GLEN HOPE BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,18
GLEN HOPE BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,56
GLEN HOPE BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
GLEN HOPE BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,20
GLEN HOPE BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,57
GLEN HOPE BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
GLEN HOPE BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,16
GLEN HOPE BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,59
GLEN HOPE BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,67
GLEN HOPE BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,73
GRAMPIAN BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,46
GRAMPIAN BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,115
GRAMPIAN BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
GRAMPIAN BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
GRAMPIAN BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,46
GRAMPIAN BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,111
GRAMPIAN BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
GRAMPIAN BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
GRAMPIAN BOROUGH,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
GRAMPIAN BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,41
GRAMPIAN BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,118
GRAMPIAN BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
GRAMPIAN BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
GRAMPIAN BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
GRAMPIAN BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,41
GRAMPIAN BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,117
GRAMPIAN BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
GRAMPIAN BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
GRAMPIAN BOROUGH,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
GRAMPIAN BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,39
GRAMPIAN BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,117
GRAMPIAN BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
GRAMPIAN BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,2
GRAMPIAN BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,36
GRAMPIAN BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,127
GRAMPIAN BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,144
GRAMPIAN BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,SCATTERED,SCATTERED,4
GRAMPIAN BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,142
GRAMPIAN BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,SCATTERED,SCATTERED,4
HOUTZDALE BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,112
HOUTZDALE BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,341
HOUTZDALE BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
HOUTZDALE BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
HOUTZDALE BOROUGH,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,1
HOUTZDALE BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,118
HOUTZDALE BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,325
HOUTZDALE BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
HOUTZDALE BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
HOUTZDALE BOROUGH,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
HOUTZDALE BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,105
HOUTZDALE BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,334
HOUTZDALE BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
HOUTZDALE BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
HOUTZDALE BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
HOUTZDALE BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,103
HOUTZDALE BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,326
HOUTZDALE BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,9
HOUTZDALE BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
HOUTZDALE BOROUGH,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
HOUTZDALE BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,111
HOUTZDALE BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,326
HOUTZDALE BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,5
HOUTZDALE BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,4
HOUTZDALE BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,103
HOUTZDALE BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,347
HOUTZDALE BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,392
HOUTZDALE BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,409
IRVONA BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,47
IRVONA BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,230
IRVONA BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
IRVONA BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
IRVONA BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,52
IRVONA BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,222
IRVONA BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
IRVONA BOROUGH,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
IRVONA BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,37
IRVONA BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,224
IRVONA BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
IRVONA BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
IRVONA BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
IRVONA BOROUGH,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
IRVONA BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,44
IRVONA BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,218
IRVONA BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
IRVONA BOROUGH,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
IRVONA BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,45
IRVONA BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,221
IRVONA BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
IRVONA BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,2
IRVONA BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,39
IRVONA BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,235
IRVONA BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,246
IRVONA BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,260
MAHAFFEY BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,35
MAHAFFEY BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,122
MAHAFFEY BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
MAHAFFEY BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
MAHAFFEY BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,40
MAHAFFEY BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,113
MAHAFFEY BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,2
MAHAFFEY BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
MAHAFFEY BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,29
