precinct,year,race,party,candidate,votes
Uniontown City 1 - 76-01,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,3
Uniontown City 2 - 76-02,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,0
Uniontown City 3 - 76-03,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,3
Uniontown City 4 - 76-04,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,0
Uniontown City 5 - 76-05,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,3
Uniontown City 6 - 76-06,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,1
Uniontown City 7 - 76-07,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,4
Upper Tyrone Township - 78-01,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,2
Vanderbilt Borough - 80-01,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,2
Washington Township - 82-01,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,4
Wharton Township - 84-01,2024,Presidential Electors,GRN,Jill Stein / Rudolph Ware,4
Belle Vernon Borough - 02-01,2024,United States Senator,DEM,Robert P Casey Jr,174
Brownsville Township - 04-01,2024,United States Senator,DEM,Robert P Casey Jr,136
Brownsville Borough 1 - 06-01,2024,United States Senator,DEM,Robert P Casey Jr,129
Brownsville Borough 2 - 06-02,2024,United States Senator,DEM,Robert P Casey Jr,130
Brownsville Borough 3 - 06-03,2024,United States Senator,DEM,Robert P Casey Jr,189
Bullskin Township 1 - 08-01,2024,United States Senator,DEM,Robert P Casey Jr,517
Bullskin Township 2 - 08-02,2024,United States Senator,DEM,Robert P Casey Jr,171
Bullskin Township 3 - 08-03,2024,United States Senator,DEM,Robert P Casey Jr,222
Connellsville City 1- 10-01,2024,United States Senator,DEM,Robert P Casey Jr,373
Connellsville City 2- 10-02,2024,United States Senator,DEM,Robert P Casey Jr,327
Connellsville City 3- 10-03,2024,United States Senator,DEM,Robert P Casey Jr,136
Connellsville City 4- 10-04,2024,United States Senator,DEM,Robert P Casey Jr,263
Connellsville Township - 12-01,2024,United States Senator,DEM,Robert P Casey Jr,304
Dawson Borough - 14-01,2024,United States Senator,DEM,Robert P Casey Jr,45
Dunbar Township 1 - 16-01,2024,United States Senator,DEM,Robert P Casey Jr,333
Dunbar Township 2 - 16-02,2024,United States Senator,DEM,Robert P Casey Jr,686
Dunbar  Borough - 18-01,2024,United States Senator,DEM,Robert P Casey Jr,115
Everson Borough - 20-01,2024,United States Senator,DEM,Robert P Casey Jr,82
Fairchance Borough - 22-01,2024,United States Senator,DEM,Robert P Casey Jr,269
Fayette City Borough - 24-01,2024,United States Senator,DEM,Robert P Casey Jr,85
Franklin Township 1 - 26-01,2024,United States Senator,DEM,Robert P Casey Jr,169
Franklin Township 2 - 26-02,2024,United States Senator,DEM,Robert P Casey Jr,157
Georges Township 1 - 28-01,2024,United States Senator,DEM,Robert P Casey Jr,209
Georges Township 2 - 28-02,2024,United States Senator,DEM,Robert P Casey Jr,337
Georges Township 3 - 28-03,2024,United States Senator,DEM,Robert P Casey Jr,352
German Township 1 - 30-01,2024,United States Senator,DEM,Robert P Casey Jr,343
German Township 2 - 30-02,2024,United States Senator,DEM,Robert P Casey Jr,196
German Township 3 - 30-03,2024,United States Senator,DEM,Robert P Casey Jr,174
German Township 4 - 30-04,2024,United States Senator,DEM,Robert P Casey Jr,66
Henry Clay Township - 32-01,2024,United States Senator,DEM,Robert P Casey Jr,216
Jefferson Township - 34-01,2024,United States Senator,DEM,Robert P Casey Jr,319
Lower Tyrone Township - 36-01,2024,United States Senator,DEM,Robert P Casey Jr,122
Luzerne Township 1 - 38-01,2024,United States Senator,DEM,Robert P Casey Jr,245
Luzerne Township 2 - 38-02,2024,United States Senator,DEM,Robert P Casey Jr,312
Luzerne Township 3 - 38-03,2024,United States Senator,DEM,Robert P Casey Jr,137
Luzerne Township 4 - 38-04,2024,United States Senator,DEM,Robert P Casey Jr,71
Markleysburg Borough - 40-01,2024,United States Senator,DEM,Robert P Casey Jr,29
Masontown Borough - 42-01,2024,United States Senator,DEM,Robert P Casey Jr,512
Menallen Township 1 - 44-01,2024,United States Senator,DEM,Robert P Casey Jr,213
Menallen Township 2 - 44-02,2024,United States Senator,DEM,Robert P Casey Jr,354
Menallen Township 3 - 44-03,2024,United States Senator,DEM,Robert P Casey Jr,189
Newell Borough - 46-01,2024,United States Senator,DEM,Robert P Casey Jr,120
Nicholson Township - 48-01,2024,United States Senator,DEM,Robert P Casey Jr,234
North Union Township 1 - 50-01,2024,United States Senator,DEM,Robert P Casey Jr,460
North Union Township 2 - 50-02,2024,United States Senator,DEM,Robert P Casey Jr,592
North Union Township 3 - 50-03,2024,United States Senator,DEM,Robert P Casey Jr,164
North Union Township 4 - 50-04,2024,United States Senator,DEM,Robert P Casey Jr,602
North Union Township 5 - 50-05,2024,United States Senator,DEM,Robert P Casey Jr,115
Ohiopyle Borough - 52-01,2024,United States Senator,DEM,Robert P Casey Jr,10
Perry Township - 54-01,2024,United States Senator,DEM,Robert P Casey Jr,448
Perryopolis Borough - 56-01,2024,United States Senator,DEM,Robert P Casey Jr,395
Point Marion Borough - 58-01,2024,United States Senator,DEM,Robert P Casey Jr,160
Redstone Township 1 - 60-01,2024,United States Senator,DEM,Robert P Casey Jr,319
Redstone Township 2 - 60-02,2024,United States Senator,DEM,Robert P Casey Jr,366
Redstone Township 3 - 60-03,2024,United States Senator,DEM,Robert P Casey Jr,85
Redstone Township 4 - 60-04,2024,United States Senator,DEM,Robert P Casey Jr,95
Saltlick Township - 62-01,2024,United States Senator,DEM,Robert P Casey Jr,375
Smithfield Borough - 64-01,2024,United States Senator,DEM,Robert P Casey Jr,103
South Connellsville Borough - 66-01,2024,United States Senator,DEM,Robert P Casey Jr,264
South Union Township 1 - 68-01,2024,United States Senator,DEM,Robert P Casey Jr,1115
South Union Township 2 - 68-02,2024,United States Senator,DEM,Robert P Casey Jr,574
South Union Township 3 - 68-03,2024,United States Senator,DEM,Robert P Casey Jr,592
Springfield Township 1 - 70-01,2024,United States Senator,DEM,Robert P Casey Jr,133
Springfield Township 2 - 70-02,2024,United States Senator,DEM,Robert P Casey Jr,107
Springhill Township - 72-01,2024,United States Senator,DEM,Robert P Casey Jr,331
Stewart Township - 74-01,2024,United States Senator,DEM,Robert P Casey Jr,95
Uniontown City 1 - 76-01,2024,United States Senator,DEM,Robert P Casey Jr,329
Uniontown City 2 - 76-02,2024,United States Senator,DEM,Robert P Casey Jr,313
Uniontown City 3 - 76-03,2024,United States Senator,DEM,Robert P Casey Jr,279
Uniontown City 4 - 76-04,2024,United States Senator,DEM,Robert P Casey Jr,254
Uniontown City 5 - 76-05,2024,United States Senator,DEM,Robert P Casey Jr,326
Uniontown City 6 - 76-06,2024,United States Senator,DEM,Robert P Casey Jr,214
Uniontown City 7 - 76-07,2024,United States Senator,DEM,Robert P Casey Jr,290
Upper Tyrone Township - 78-01,2024,United States Senator,DEM,Robert P Casey Jr,215
Vanderbilt Borough - 80-01,2024,United States Senator,DEM,Robert P Casey Jr,69
Washington Township - 82-01,2024,United States Senator,DEM,Robert P Casey Jr,727
Wharton Township - 84-01,2024,United States Senator,DEM,Robert P Casey Jr,474
Belle Vernon Borough - 02-01,2024,United States Senator,REP,Dave McCormick,287
Brownsville Township - 04-01,2024,United States Senator,REP,Dave McCormick,127
Brownsville Borough 1 - 06-01,2024,United States Senator,REP,Dave McCormick,94
Brownsville Borough 2 - 06-02,2024,United States Senator,REP,Dave McCormick,131
Brownsville Borough 3 - 06-03,2024,United States Senator,REP,Dave McCormick,140
Bullskin Township 1 - 08-01,2024,United States Senator,REP,Dave McCormick,1743
Bullskin Township 2 - 08-02,2024,United States Senator,REP,Dave McCormick,654
Bullskin Township 3 - 08-03,2024,United States Senator,REP,Dave McCormick,567
Connellsville City 1- 10-01,2024,United States Senator,REP,Dave McCormick,602
Connellsville City 2- 10-02,2024,United States Senator,REP,Dave McCormick,534
Connellsville City 3- 10-03,2024,United States Senator,REP,Dave McCormick,309
Connellsville City 4- 10-04,2024,United States Senator,REP,Dave McCormick,394
Connellsville Township - 12-01,2024,United States Senator,REP,Dave McCormick,815
Dawson Borough - 14-01,2024,United States Senator,REP,Dave McCormick,117
Dunbar Township 1 - 16-01,2024,United States Senator,REP,Dave McCormick,1029
Dunbar Township 2 - 16-02,2024,United States Senator,REP,Dave McCormick,1454
Dunbar  Borough - 18-01,2024,United States Senator,REP,Dave McCormick,363
Everson Borough - 20-01,2024,United States Senator,REP,Dave McCormick,212
Fairchance Borough - 22-01,2024,United States Senator,REP,Dave McCormick,638
Fayette City Borough - 24-01,2024,United States Senator,REP,Dave McCormick,157
Franklin Township 1 - 26-01,2024,United States Senator,REP,Dave McCormick,568
Franklin Township 2 - 26-02,2024,United States Senator,REP,Dave McCormick,361
Georges Township 1 - 28-01,2024,United States Senator,REP,Dave McCormick,536
Georges Township 2 - 28-02,2024,United States Senator,REP,Dave McCormick,801
Georges Township 3 - 28-03,2024,United States Senator,REP,Dave McCormick,810
German Township 1 - 30-01,2024,United States Senator,REP,Dave McCormick,721
German Township 2 - 30-02,2024,United States Senator,REP,Dave McCormick,290
German Township 3 - 30-03,2024,United States Senator,REP,Dave McCormick,315
German Township 4 - 30-04,2024,United States Senator,REP,Dave McCormick,134
Henry Clay Township - 32-01,2024,United States Senator,REP,Dave McCormick,673
Jefferson Township - 34-01,2024,United States Senator,REP,Dave McCormick,774
Lower Tyrone Township - 36-01,2024,United States Senator,REP,Dave McCormick,491
Luzerne Township 1 - 38-01,2024,United States Senator,REP,Dave McCormick,424
Luzerne Township 2 - 38-02,2024,United States Senator,REP,Dave McCormick,444
Luzerne Township 3 - 38-03,2024,United States Senator,REP,Dave McCormick,151
Luzerne Township 4 - 38-04,2024,United States Senator,REP,Dave McCormick,135
Markleysburg Borough - 40-01,2024,United States Senator,REP,Dave McCormick,77
Masontown Borough - 42-01,2024,United States Senator,REP,Dave McCormick,861
Menallen Township 1 - 44-01,2024,United States Senator,REP,Dave McCormick,404
Menallen Township 2 - 44-02,2024,United States Senator,REP,Dave McCormick,655
Menallen Township 3 - 44-03,2024,United States Senator,REP,Dave McCormick,276
Newell Borough - 46-01,2024,United States Senator,REP,Dave McCormick,132
Nicholson Township - 48-01,2024,United States Senator,REP,Dave McCormick,658
North Union Township 1 - 50-01,2024,United States Senator,REP,Dave McCormick,727
North Union Township 2 - 50-02,2024,United States Senator,REP,Dave McCormick,1337
North Union Township 3 - 50-03,2024,United States Senator,REP,Dave McCormick,424
North Union Township 4 - 50-04,2024,United States Senator,REP,Dave McCormick,931
North Union Township 5 - 50-05,2024,United States Senator,REP,Dave McCormick,241
Ohiopyle Borough - 52-01,2024,United States Senator,REP,Dave McCormick,5
Perry Township - 54-01,2024,United States Senator,REP,Dave McCormick,814
Perryopolis Borough - 56-01,2024,United States Senator,REP,Dave McCormick,598
Point Marion Borough - 58-01,2024,United States Senator,REP,Dave McCormick,277
Redstone Township 1 - 60-01,2024,United States Senator,REP,Dave McCormick,507
Redstone Township 2 - 60-02,2024,United States Senator,REP,Dave McCormick,524
Redstone Township 3 - 60-03,2024,United States Senator,REP,Dave McCormick,185
Redstone Township 4 - 60-04,2024,United States Senator,REP,Dave McCormick,179
Saltlick Township - 62-01,2024,United States Senator,REP,Dave McCormick,1206
Smithfield Borough - 64-01,2024,United States Senator,REP,Dave McCormick,307
South Connellsville Borough - 66-01,2024,United States Senator,REP,Dave McCormick,627
South Union Township 1 - 68-01,2024,United States Senator,REP,Dave McCormick,1663
South Union Township 2 - 68-02,2024,United States Senator,REP,Dave McCormick,878
South Union Township 3 - 68-03,2024,United States Senator,REP,Dave McCormick,968
Springfield Township 1 - 70-01,2024,United States Senator,REP,Dave McCormick,658
Springfield Township 2 - 70-02,2024,United States Senator,REP,Dave McCormick,438
Springhill Township - 72-01,2024,United States Senator,REP,Dave McCormick,925
Stewart Township - 74-01,2024,United States Senator,REP,Dave McCormick,272
Uniontown City 1 - 76-01,2024,United States Senator,REP,Dave McCormick,382
Uniontown City 2 - 76-02,2024,United States Senator,REP,Dave McCormick,185
Uniontown City 3 - 76-03,2024,United States Senator,REP,Dave McCormick,205
Uniontown City 4 - 76-04,2024,United States Senator,REP,Dave McCormick,96
Uniontown City 5 - 76-05,2024,United States Senator,REP,Dave McCormick,269
Uniontown City 6 - 76-06,2024,United States Senator,REP,Dave McCormick,186
Uniontown City 7 - 76-07,2024,United States Senator,REP,Dave McCormick,346
Upper Tyrone Township - 78-01,2024,United States Senator,REP,Dave McCormick,676
Vanderbilt Borough - 80-01,2024,United States Senator,REP,Dave McCormick,134
Washington Township - 82-01,2024,United States Senator,REP,Dave McCormick,1339
Wharton Township - 84-01,2024,United States Senator,REP,Dave McCormick,1237
Belle Vernon Borough - 02-01,2024,United States Senator,LIB,John C Thomas,5
Brownsville Township - 04-01,2024,United States Senator,LIB,John C Thomas,2
Brownsville Borough 1 - 06-01,2024,United States Senator,LIB,John C Thomas,5
Brownsville Borough 2 - 06-02,2024,United States Senator,LIB,John C Thomas,5
Brownsville Borough 3 - 06-03,2024,United States Senator,LIB,John C Thomas,4
Bullskin Township 1 - 08-01,2024,United States Senator,LIB,John C Thomas,32
Bullskin Township 2 - 08-02,2024,United States Senator,LIB,John C Thomas,8
Bullskin Township 3 - 08-03,2024,United States Senator,LIB,John C Thomas,4
Connellsville City 1- 10-01,2024,United States Senator,LIB,John C Thomas,7
Connellsville City 2- 10-02,2024,United States Senator,LIB,John C Thomas,17
Connellsville City 3- 10-03,2024,United States Senator,LIB,John C Thomas,7
Connellsville City 4- 10-04,2024,United States Senator,LIB,John C Thomas,6
Connellsville Township - 12-01,2024,United States Senator,LIB,John C Thomas,28
Dawson Borough - 14-01,2024,United States Senator,LIB,John C Thomas,2
Dunbar Township 1 - 16-01,2024,United States Senator,LIB,John C Thomas,22
Dunbar Township 2 - 16-02,2024,United States Senator,LIB,John C Thomas,26
Dunbar  Borough - 18-01,2024,United States Senator,LIB,John C Thomas,4
Everson Borough - 20-01,2024,United States Senator,LIB,John C Thomas,1
Fairchance Borough - 22-01,2024,United States Senator,LIB,John C Thomas,8
Fayette City Borough - 24-01,2024,United States Senator,LIB,John C Thomas,6
Franklin Township 1 - 26-01,2024,United States Senator,LIB,John C Thomas,4
Franklin Township 2 - 26-02,2024,United States Senator,LIB,John C Thomas,4
Georges Township 1 - 28-01,2024,United States Senator,LIB,John C Thomas,8
Georges Township 2 - 28-02,2024,United States Senator,LIB,John C Thomas,13
Georges Township 3 - 28-03,2024,United States Senator,LIB,John C Thomas,10
German Township 1 - 30-01,2024,United States Senator,LIB,John C Thomas,11
German Township 2 - 30-02,2024,United States Senator,LIB,John C Thomas,4
German Township 3 - 30-03,2024,United States Senator,LIB,John C Thomas,9
German Township 4 - 30-04,2024,United States Senator,LIB,John C Thomas,5
Henry Clay Township - 32-01,2024,United States Senator,LIB,John C Thomas,12
Jefferson Township - 34-01,2024,United States Senator,LIB,John C Thomas,6
Lower Tyrone Township - 36-01,2024,United States Senator,LIB,John C Thomas,10
Luzerne Township 1 - 38-01,2024,United States Senator,LIB,John C Thomas,7
Luzerne Township 2 - 38-02,2024,United States Senator,LIB,John C Thomas,9
Luzerne Township 3 - 38-03,2024,United States Senator,LIB,John C Thomas,5
Luzerne Township 4 - 38-04,2024,United States Senator,LIB,John C Thomas,4
Markleysburg Borough - 40-01,2024,United States Senator,LIB,John C Thomas,3
Masontown Borough - 42-01,2024,United States Senator,LIB,John C Thomas,18
Menallen Township 1 - 44-01,2024,United States Senator,LIB,John C Thomas,5
Menallen Township 2 - 44-02,2024,United States Senator,LIB,John C Thomas,20
Menallen Township 3 - 44-03,2024,United States Senator,LIB,John C Thomas,5
Newell Borough - 46-01,2024,United States Senator,LIB,John C Thomas,0
Nicholson Township - 48-01,2024,United States Senator,LIB,John C Thomas,8
North Union Township 1 - 50-01,2024,United States Senator,LIB,John C Thomas,9
North Union Township 2 - 50-02,2024,United States Senator,LIB,John C Thomas,24
North Union Township 3 - 50-03,2024,United States Senator,LIB,John C Thomas,11
North Union Township 4 - 50-04,2024,United States Senator,LIB,John C Thomas,14
North Union Township 5 - 50-05,2024,United States Senator,LIB,John C Thomas,0
Ohiopyle Borough - 52-01,2024,United States Senator,LIB,John C Thomas,1
Perry Township - 54-01,2024,United States Senator,LIB,John C Thomas,21
Perryopolis Borough - 56-01,2024,United States Senator,LIB,John C Thomas,8
Point Marion Borough - 58-01,2024,United States Senator,LIB,John C Thomas,9
Redstone Township 1 - 60-01,2024,United States Senator,LIB,John C Thomas,13
Redstone Township 2 - 60-02,2024,United States Senator,LIB,John C Thomas,6
Redstone Township 3 - 60-03,2024,United States Senator,LIB,John C Thomas,3
Redstone Township 4 - 60-04,2024,United States Senator,LIB,John C Thomas,2
Saltlick Township - 62-01,2024,United States Senator,LIB,John C Thomas,19
Smithfield Borough - 64-01,2024,United States Senator,LIB,John C Thomas,5
South Connellsville Borough - 66-01,2024,United States Senator,LIB,John C Thomas,11
South Union Township 1 - 68-01,2024,United States Senator,LIB,John C Thomas,31
South Union Township 2 - 68-02,2024,United States Senator,LIB,John C Thomas,14
South Union Township 3 - 68-03,2024,United States Senator,LIB,John C Thomas,13
Springfield Township 1 - 70-01,2024,United States Senator,LIB,John C Thomas,5
Springfield Township 2 - 70-02,2024,United States Senator,LIB,John C Thomas,7
Springhill Township - 72-01,2024,United States Senator,LIB,John C Thomas,16
Stewart Township - 74-01,2024,United States Senator,LIB,John C Thomas,5
Uniontown City 1 - 76-01,2024,United States Senator,LIB,John C Thomas,17
Uniontown City 2 - 76-02,2024,United States Senator,LIB,John C Thomas,13
Uniontown City 3 - 76-03,2024,United States Senator,LIB,John C Thomas,6
Uniontown City 4 - 76-04,2024,United States Senator,LIB,John C Thomas,3
Uniontown City 5 - 76-05,2024,United States Senator,LIB,John C Thomas,3
Uniontown City 6 - 76-06,2024,United States Senator,LIB,John C Thomas,6
Uniontown City 7 - 76-07,2024,United States Senator,LIB,John C Thomas,10
Upper Tyrone Township - 78-01,2024,United States Senator,LIB,John C Thomas,6
Vanderbilt Borough - 80-01,2024,United States Senator,LIB,John C Thomas,3
Washington Township - 82-01,2024,United States Senator,LIB,John C Thomas,25
Wharton Township - 84-01,2024,United States Senator,LIB,John C Thomas,23
Belle Vernon Borough - 02-01,2024,United States Senator,GRN,Leila Hazou,3
Brownsville Township - 04-01,2024,United States Senator,GRN,Leila Hazou,0
Brownsville Borough 1 - 06-01,2024,United States Senator,GRN,Leila Hazou,4
Brownsville Borough 2 - 06-02,2024,United States Senator,GRN,Leila Hazou,3
Brownsville Borough 3 - 06-03,2024,United States Senator,GRN,Leila Hazou,0
Bullskin Township 1 - 08-01,2024,United States Senator,GRN,Leila Hazou,2
Bullskin Township 2 - 08-02,2024,United States Senator,GRN,Leila Hazou,4
Bullskin Township 3 - 08-03,2024,United States Senator,GRN,Leila Hazou,10
Connellsville City 1- 10-01,2024,United States Senator,GRN,Leila Hazou,9
Connellsville City 2- 10-02,2024,United States Senator,GRN,Leila Hazou,5
Connellsville City 3- 10-03,2024,United States Senator,GRN,Leila Hazou,1
Connellsville City 4- 10-04,2024,United States Senator,GRN,Leila Hazou,1
Connellsville Township - 12-01,2024,United States Senator,GRN,Leila Hazou,4
Dawson Borough - 14-01,2024,United States Senator,GRN,Leila Hazou,1
Dunbar Township 1 - 16-01,2024,United States Senator,GRN,Leila Hazou,2
Dunbar Township 2 - 16-02,2024,United States Senator,GRN,Leila Hazou,13
Dunbar  Borough - 18-01,2024,United States Senator,GRN,Leila Hazou,2
Everson Borough - 20-01,2024,United States Senator,GRN,Leila Hazou,3
Fairchance Borough - 22-01,2024,United States Senator,GRN,Leila Hazou,5
Fayette City Borough - 24-01,2024,United States Senator,GRN,Leila Hazou,1
Franklin Township 1 - 26-01,2024,United States Senator,GRN,Leila Hazou,4
Franklin Township 2 - 26-02,2024,United States Senator,GRN,Leila Hazou,3
Georges Township 1 - 28-01,2024,United States Senator,GRN,Leila Hazou,8
Georges Township 2 - 28-02,2024,United States Senator,GRN,Leila Hazou,6
Georges Township 3 - 28-03,2024,United States Senator,GRN,Leila Hazou,3
German Township 1 - 30-01,2024,United States Senator,GRN,Leila Hazou,3
German Township 2 - 30-02,2024,United States Senator,GRN,Leila Hazou,7
German Township 3 - 30-03,2024,United States Senator,GRN,Leila Hazou,5
German Township 4 - 30-04,2024,United States Senator,GRN,Leila Hazou,1
Henry Clay Township - 32-01,2024,United States Senator,GRN,Leila Hazou,2
Jefferson Township - 34-01,2024,United States Senator,GRN,Leila Hazou,8
Lower Tyrone Township - 36-01,2024,United States Senator,GRN,Leila Hazou,3
Luzerne Township 1 - 38-01,2024,United States Senator,GRN,Leila Hazou,2
Luzerne Township 2 - 38-02,2024,United States Senator,GRN,Leila Hazou,4
Luzerne Township 3 - 38-03,2024,United States Senator,GRN,Leila Hazou,2
Luzerne Township 4 - 38-04,2024,United States Senator,GRN,Leila Hazou,0
Markleysburg Borough - 40-01,2024,United States Senator,GRN,Leila Hazou,1
Masontown Borough - 42-01,2024,United States Senator,GRN,Leila Hazou,8
Menallen Township 1 - 44-01,2024,United States Senator,GRN,Leila Hazou,1
Menallen Township 2 - 44-02,2024,United States Senator,GRN,Leila Hazou,5
Menallen Township 3 - 44-03,2024,United States Senator,GRN,Leila Hazou,2
Newell Borough - 46-01,2024,United States Senator,GRN,Leila Hazou,0
Nicholson Township - 48-01,2024,United States Senator,GRN,Leila Hazou,9
North Union Township 1 - 50-01,2024,United States Senator,GRN,Leila Hazou,9
North Union Township 2 - 50-02,2024,United States Senator,GRN,Leila Hazou,16
North Union Township 3 - 50-03,2024,United States Senator,GRN,Leila Hazou,3
North Union Township 4 - 50-04,2024,United States Senator,GRN,Leila Hazou,5
North Union Township 5 - 50-05,2024,United States Senator,GRN,Leila Hazou,0
Ohiopyle Borough - 52-01,2024,United States Senator,GRN,Leila Hazou,1
Perry Township - 54-01,2024,United States Senator,GRN,Leila Hazou,6
Perryopolis Borough - 56-01,2024,United States Senator,GRN,Leila Hazou,7
Point Marion Borough - 58-01,2024,United States Senator,GRN,Leila Hazou,2
Redstone Township 1 - 60-01,2024,United States Senator,GRN,Leila Hazou,4
Redstone Township 2 - 60-02,2024,United States Senator,GRN,Leila Hazou,4
Redstone Township 3 - 60-03,2024,United States Senator,GRN,Leila Hazou,0
Redstone Township 4 - 60-04,2024,United States Senator,GRN,Leila Hazou,1
Saltlick Township - 62-01,2024,United States Senator,GRN,Leila Hazou,7
Smithfield Borough - 64-01,2024,United States Senator,GRN,Leila Hazou,3
South Connellsville Borough - 66-01,2024,United States Senator,GRN,Leila Hazou,7
South Union Township 1 - 68-01,2024,United States Senator,GRN,Leila Hazou,15
South Union Township 2 - 68-02,2024,United States Senator,GRN,Leila Hazou,13
South Union Township 3 - 68-03,2024,United States Senator,GRN,Leila Hazou,10
Springfield Township 1 - 70-01,2024,United States Senator,GRN,Leila Hazou,3
Springfield Township 2 - 70-02,2024,United States Senator,GRN,Leila Hazou,4
Springhill Township - 72-01,2024,United States Senator,GRN,Leila Hazou,6
Stewart Township - 74-01,2024,United States Senator,GRN,Leila Hazou,2
Uniontown City 1 - 76-01,2024,United States Senator,GRN,Leila Hazou,5
Uniontown City 2 - 76-02,2024,United States Senator,GRN,Leila Hazou,7
Uniontown City 3 - 76-03,2024,United States Senator,GRN,Leila Hazou,5
Uniontown City 4 - 76-04,2024,United States Senator,GRN,Leila Hazou,4
Uniontown City 5 - 76-05,2024,United States Senator,GRN,Leila Hazou,7
Uniontown City 6 - 76-06,2024,United States Senator,GRN,Leila Hazou,3
Uniontown City 7 - 76-07,2024,United States Senator,GRN,Leila Hazou,7
Upper Tyrone Township - 78-01,2024,United States Senator,GRN,Leila Hazou,4
Vanderbilt Borough - 80-01,2024,United States Senator,GRN,Leila Hazou,1
Washington Township - 82-01,2024,United States Senator,GRN,Leila Hazou,13
Wharton Township - 84-01,2024,United States Senator,GRN,Leila Hazou,6
Belle Vernon Borough - 02-01,2024,United States Senator,CST,Marty Selker,3
Brownsville Township - 04-01,2024,United States Senator,CST,Marty Selker,1
Brownsville Borough 1 - 06-01,2024,United States Senator,CST,Marty Selker,2
Brownsville Borough 2 - 06-02,2024,United States Senator,CST,Marty Selker,1
Brownsville Borough 3 - 06-03,2024,United States Senator,CST,Marty Selker,1
Bullskin Township 1 - 08-01,2024,United States Senator,CST,Marty Selker,13
Bullskin Township 2 - 08-02,2024,United States Senator,CST,Marty Selker,1
Bullskin Township 3 - 08-03,2024,United States Senator,CST,Marty Selker,3
Connellsville City 1- 10-01,2024,United States Senator,CST,Marty Selker,2
Connellsville City 2- 10-02,2024,United States Senator,CST,Marty Selker,7
Connellsville City 3- 10-03,2024,United States Senator,CST,Marty Selker,0
Connellsville City 4- 10-04,2024,United States Senator,CST,Marty Selker,4
Connellsville Township - 12-01,2024,United States Senator,CST,Marty Selker,2
Dawson Borough - 14-01,2024,United States Senator,CST,Marty Selker,1
Dunbar Township 1 - 16-01,2024,United States Senator,CST,Marty Selker,9
Dunbar Township 2 - 16-02,2024,United States Senator,CST,Marty Selker,12
Dunbar  Borough - 18-01,2024,United States Senator,CST,Marty Selker,4
Everson Borough - 20-01,2024,United States Senator,CST,Marty Selker,5
Fairchance Borough - 22-01,2024,United States Senator,CST,Marty Selker,4
Fayette City Borough - 24-01,2024,United States Senator,CST,Marty Selker,4
Franklin Township 1 - 26-01,2024,United States Senator,CST,Marty Selker,3
Franklin Township 2 - 26-02,2024,United States Senator,CST,Marty Selker,1
Georges Township 1 - 28-01,2024,United States Senator,CST,Marty Selker,5
Georges Township 2 - 28-02,2024,United States Senator,CST,Marty Selker,7
Georges Township 3 - 28-03,2024,United States Senator,CST,Marty Selker,5
German Township 1 - 30-01,2024,United States Senator,CST,Marty Selker,4
German Township 2 - 30-02,2024,United States Senator,CST,Marty Selker,0
German Township 3 - 30-03,2024,United States Senator,CST,Marty Selker,1
German Township 4 - 30-04,2024,United States Senator,CST,Marty Selker,1
Henry Clay Township - 32-01,2024,United States Senator,CST,Marty Selker,8
Jefferson Township - 34-01,2024,United States Senator,CST,Marty Selker,2
Lower Tyrone Township - 36-01,2024,United States Senator,CST,Marty Selker,4
Luzerne Township 1 - 38-01,2024,United States Senator,CST,Marty Selker,1
Luzerne Township 2 - 38-02,2024,United States Senator,CST,Marty Selker,2
Luzerne Township 3 - 38-03,2024,United States Senator,CST,Marty Selker,1
Luzerne Township 4 - 38-04,2024,United States Senator,CST,Marty Selker,3
Markleysburg Borough - 40-01,2024,United States Senator,CST,Marty Selker,2
Masontown Borough - 42-01,2024,United States Senator,CST,Marty Selker,5
Menallen Township 1 - 44-01,2024,United States Senator,CST,Marty Selker,7
Menallen Township 2 - 44-02,2024,United States Senator,CST,Marty Selker,2
Menallen Township 3 - 44-03,2024,United States Senator,CST,Marty Selker,0
Newell Borough - 46-01,2024,United States Senator,CST,Marty Selker,0
Nicholson Township - 48-01,2024,United States Senator,CST,Marty Selker,3
North Union Township 1 - 50-01,2024,United States Senator,CST,Marty Selker,4
North Union Township 2 - 50-02,2024,United States Senator,CST,Marty Selker,10
North Union Township 3 - 50-03,2024,United States Senator,CST,Marty Selker,0
North Union Township 4 - 50-04,2024,United States Senator,CST,Marty Selker,9
North Union Township 5 - 50-05,2024,United States Senator,CST,Marty Selker,1
Ohiopyle Borough - 52-01,2024,United States Senator,CST,Marty Selker,0
Perry Township - 54-01,2024,United States Senator,CST,Marty Selker,14
Perryopolis Borough - 56-01,2024,United States Senator,CST,Marty Selker,5
Point Marion Borough - 58-01,2024,United States Senator,CST,Marty Selker,3
