precinct,year,race,party,candidate,votes
005 Atglen,2024,Presidential Electors,DEM,Kamala D. Harris,322
005 Atglen,2024,Presidential Electors,REP,Donald J. Trump,409
005 Atglen,2024,Presidential Electors,LIB,Chase Oliver,0
005 Atglen,2024,Presidential Electors,GRN,Jill Stein,2
005 Atglen,2024,Presidential Electors,Not Assigned,Write-In Totals,1
005 Atglen,2024,United States Senator,DEM,"Robert P. Casey, Jr.",321
005 Atglen,2024,United States Senator,REP,Dave McCormick,398
005 Atglen,2024,United States Senator,LIB,John C. Thomas,10
005 Atglen,2024,United States Senator,GRN,Leila Hazou,2
005 Atglen,2024,United States Senator,CST,Marty Selker,4
005 Atglen,2024,United States Senator,Not Assigned,Write-In Totals,0
005 Atglen,2024,Attorney General,DEM,Eugene DePasquale,296
005 Atglen,2024,Attorney General,REP,Dave Sunday,420
005 Atglen,2024,Attorney General,LIB,Robert Cowburn,7
005 Atglen,2024,Attorney General,GRN,Richard L. Weiss,6
005 Atglen,2024,Attorney General,CST,Justin L. Magill,2
005 Atglen,2024,Attorney General,FWD,Eric L. Settle,2
005 Atglen,2024,Attorney General,Not Assigned,Write-In Totals,0
005 Atglen,2024,Auditor General,DEM,Malcolm Kenyatta,301
005 Atglen,2024,Auditor General,REP,Tim DeFoor,419
005 Atglen,2024,Auditor General,LIB,Reece Smith,7
005 Atglen,2024,Auditor General,ASP,Eric K. Anton,1
005 Atglen,2024,Auditor General,CST,Bob Goodrich,5
005 Atglen,2024,Auditor General,Not Assigned,Write-In Totals,0
010 Avondale,2024,Presidential Electors,DEM,Kamala D. Harris,225
010 Avondale,2024,Presidential Electors,REP,Donald J. Trump,113
010 Avondale,2024,Presidential Electors,LIB,Chase Oliver,5
010 Avondale,2024,Presidential Electors,GRN,Jill Stein,1
010 Avondale,2024,Presidential Electors,Not Assigned,Write-In Totals,2
010 Avondale,2024,United States Senator,DEM,"Robert P. Casey, Jr.",218
010 Avondale,2024,United States Senator,REP,Dave McCormick,106
010 Avondale,2024,United States Senator,LIB,John C. Thomas,12
010 Avondale,2024,United States Senator,GRN,Leila Hazou,4
010 Avondale,2024,United States Senator,CST,Marty Selker,1
010 Avondale,2024,United States Senator,Not Assigned,Write-In Totals,1
010 Avondale,2024,Attorney General,DEM,Eugene DePasquale,203
010 Avondale,2024,Attorney General,REP,Dave Sunday,118
010 Avondale,2024,Attorney General,LIB,Robert Cowburn,8
010 Avondale,2024,Attorney General,GRN,Richard L. Weiss,8
010 Avondale,2024,Attorney General,CST,Justin L. Magill,1
010 Avondale,2024,Attorney General,FWD,Eric L. Settle,0
010 Avondale,2024,Attorney General,Not Assigned,Write-In Totals,0
010 Avondale,2024,Auditor General,DEM,Malcolm Kenyatta,205
010 Avondale,2024,Auditor General,REP,Tim DeFoor,115
010 Avondale,2024,Auditor General,LIB,Reece Smith,13
010 Avondale,2024,Auditor General,ASP,Eric K. Anton,3
010 Avondale,2024,Auditor General,CST,Bob Goodrich,1
010 Avondale,2024,Auditor General,Not Assigned,Write-In Totals,0
010 Avondale,2024,State Treasurer,DEM,Erin McClelland,198
010 Avondale,2024,State Treasurer,REP,Stacy Garrity,123
010 Avondale,2024,State Treasurer,LIB,Nickolas Ciesielski,11
010 Avondale,2024,State Treasurer,CST,Troy Bowman,2
010 Avondale,2024,State Treasurer,FWD,Chris Foster,2
010 Avondale,2024,State Treasurer,Not Assigned,Write-In Totals,0
010 Avondale,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,221
010 Avondale,2024,Representative in Congress 6th District,REP,Neil Young,120
010 Avondale,2024,Representative in Congress 6th District,Not Assigned,Write-In Totals,0
010 Avondale,2024,Senator in the General Assembly 9th District,DEM,John I. Kane,213
010 Avondale,2024,Senator in the General Assembly 9th District,REP,Mike Woodin,124
010 Avondale,2024,Senator in the General Assembly 9th District,Not Assigned,Write-In Totals,0
010 Avondale,2024,Representative in the General Assembly 158th District,DEM,Christina D. Sappey,215
010 Avondale,2024,Representative in the General Assembly 158th District,REP,Tina Ayala,122
010 Avondale,2024,Representative in the General Assembly 158th District,Write-In,Not Assigned,1
014 Birmingham 1,2024,Presidential Electors,DEM,Kamala D. Harris,655
014 Birmingham 1,2024,Presidential Electors,REP,Donald J. Trump,435
014 Birmingham 1,2024,Presidential Electors,LIB,Chase Oliver,5
014 Birmingham 1,2024,Presidential Electors,GRN,Jill Stein,6
014 Birmingham 1,2024,Presidential Electors,Write-In,Not Assigned,10
014 Birmingham 1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",628
014 Birmingham 1,2024,United States Senator,REP,Dave McCormick,472
014 Birmingham 1,2024,United States Senator,LIB,John C. Thomas,7
014 Birmingham 1,2024,United States Senator,GRN,Leila Hazou,4
014 Birmingham 1,2024,United States Senator,CST,Marty Selker,0
014 Birmingham 1,2024,United States Senator,Write-In,Not Assigned,1
014 Birmingham 1,2024,Attorney General,DEM,Eugene DePasquale,566
014 Birmingham 1,2024,Attorney General,REP,Dave Sunday,508
014 Birmingham 1,2024,Attorney General,LIB,Robert Cowburn,16
014 Birmingham 1,2024,Attorney General,GRN,Richard L. Weiss,4
014 Birmingham 1,2024,Attorney General,CST,Justin L. Magill,1
014 Birmingham 1,2024,Attorney General,FWD,Eric L. Settle,1
014 Birmingham 1,2024,Attorney General,Write-In,Not Assigned,1
014 Birmingham 1,2024,Auditor General,DEM,Malcolm Kenyatta,551
014 Birmingham 1,2024,Auditor General,REP,Tim DeFoor,524
014 Birmingham 1,2024,Auditor General,LIB,Reece Smith,14
014 Birmingham 1,2024,Auditor General,ASP,Eric K. Anton,1
014 Birmingham 1,2024,Auditor General,CST,Bob Goodrich,3
014 Birmingham 1,2024,Auditor General,Write-In,Not Assigned,1
014 Birmingham 1,2024,State Treasurer,DEM,Erin McClelland,552
014 Birmingham 1,2024,State Treasurer,REP,Stacy Garrity,531
014 Birmingham 1,2024,State Treasurer,LIB,Nickolas Ciesielski,12
014 Birmingham 1,2024,State Treasurer,CST,Troy Bowman,0
014 Birmingham 1,2024,State Treasurer,FWD,Chris Foster,2
014 Birmingham 1,2024,State Treasurer,Write-In,Not Assigned,1
014 Birmingham 1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,648
014 Birmingham 1,2024,Representative in Congress 6th District,REP,Neil Young,456
014 Birmingham 1,2024,Representative in Congress 6th District,Write-In,Not Assigned,0
014 Birmingham 1,2024,Senator in the General Assembly 9th District,DEM,John I. Kane,608
014 Birmingham 1,2024,Senator in the General Assembly 9th District,REP,Mike Woodin,485
014 Birmingham 1,2024,Senator in the General Assembly 9th District,Write-In,Not Assigned,1
014 Birmingham 1,2024,Representative in the General Assembly 160th District,DEM,Elizabeth R. Moro,605
014 Birmingham 1,2024,Representative in the General Assembly 160th District,REP,Craig Williams,489
014 Birmingham 1,2024,Representative in the General Assembly 160th District,Write-In,Not Assigned,3
015 Birmingham 2,2024,Presidential Electors,DEM,Kamala D. Harris,1053
015 Birmingham 2,2024,Presidential Electors,REP,Donald J. Trump,796
015 Birmingham 2,2024,Presidential Electors,LIB,Chase Oliver,8
015 Birmingham 2,2024,Presidential Electors,GRN,Jill Stein,7
015 Birmingham 2,2024,Presidential Electors,Write-In,Not Assigned,8
015 Birmingham 2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",986
015 Birmingham 2,2024,United States Senator,REP,Dave McCormick,862
015 Birmingham 2,2024,United States Senator,LIB,John C. Thomas,9
015 Birmingham 2,2024,United States Senator,GRN,Leila Hazou,13
015 Birmingham 2,2024,United States Senator,CST,Marty Selker,1
015 Birmingham 2,2024,United States Senator,Write-In,Not Assigned,1
015 Birmingham 2,2024,Attorney General,DEM,Eugene DePasquale,920
015 Birmingham 2,2024,Attorney General,REP,Dave Sunday,899
015 Birmingham 2,2024,Attorney General,LIB,Robert Cowburn,17
015 Birmingham 2,2024,Attorney General,GRN,Richard L. Weiss,10
015 Birmingham 2,2024,Attorney General,CST,Justin L. Magill,1
015 Birmingham 2,2024,Attorney General,FWD,Eric L. Settle,9
015 Birmingham 2,2024,Attorney General,Write-In,Not Assigned,1
015 Birmingham 2,2024,Auditor General,DEM,Malcolm Kenyatta,883
015 Birmingham 2,2024,Auditor General,REP,Tim DeFoor,932
015 Birmingham 2,2024,Auditor General,LIB,Reece Smith,25
015 Birmingham 2,2024,Auditor General,ASP,Eric K. Anton,3
015 Birmingham 2,2024,Auditor General,CST,Bob Goodrich,5
015 Birmingham 2,2024,Auditor General,Write-In,Not Assigned,1
015 Birmingham 2,2024,State Treasurer,DEM,Erin McClelland,894
015 Birmingham 2,2024,State Treasurer,REP,Stacy Garrity,932
015 Birmingham 2,2024,State Treasurer,LIB,Nickolas Ciesielski,12
015 Birmingham 2,2024,State Treasurer,CST,Troy Bowman,1
015 Birmingham 2,2024,State Treasurer,FWD,Chris Foster,7
015 Birmingham 2,2024,State Treasurer,Write-In,Not Assigned,3
015 Birmingham 2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,1034
015 Birmingham 2,2024,Representative in Congress 6th District,REP,Neil Young,836
015 Birmingham 2,2024,Representative in Congress 6th District,Write-In,Not Assigned,1
015 Birmingham 2,2024,Senator in the General Assembly 9th District,DEM,John I. Kane,976
015 Birmingham 2,2024,Senator in the General Assembly 9th District,REP,Mike Woodin,873
015 Birmingham 2,2024,Senator in the General Assembly 9th District,Write-In,Not Assigned,2
015 Birmingham 2,2024,Representative in the General Assembly 160th District,DEM,Elizabeth R. Moro,956
015 Birmingham 2,2024,Representative in the General Assembly 160th District,REP,Craig Williams,896
015 Birmingham 2,2024,Representative in the General Assembly 160th District,Write-In,Not Assigned,5
020 E Bradford N-1,2024,Presidential Electors,DEM,Kamala D. Harris,608
020 E Bradford N-1,2024,Presidential Electors,REP,Donald J. Trump,392
020 E Bradford N-1,2024,Presidential Electors,LIB,Chase Oliver,3
020 E Bradford N-1,2024,Presidential Electors,GRN,Jill Stein,1
020 E Bradford N-1,2024,Presidential Electors,Write-In,Shiva Ayyadurai,0
020 E Bradford N-1,2024,Presidential Electors,Write-In,Not Assigned,2
020 E Bradford N-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",583
020 E Bradford N-1,2024,United States Senator,REP,Dave McCormick,395
020 E Bradford N-1,2024,United States Senator,LIB,John C. Thomas,13
020 E Bradford N-1,2024,United States Senator,GRN,Leila Hazou,8
020 E Bradford N-1,2024,United States Senator,CST,Marty Selker,4
020 E Bradford N-1,2024,United States Senator,Write-In,Not Assigned,0
020 E Bradford N-1,2024,Attorney General,DEM,Eugene DePasquale,535
020 E Bradford N-1,2024,Attorney General,REP,Dave Sunday,435
020 E Bradford N-1,2024,Attorney General,LIB,Robert Cowburn,11
020 E Bradford N-1,2024,Attorney General,GRN,Richard L. Weiss,4
020 E Bradford N-1,2024,Attorney General,CST,Justin L. Magill,3
020 E Bradford N-1,2024,Attorney General,FWD,Eric L. Settle,4
020 E Bradford N-1,2024,Attorney General,Write-In,Not Assigned,1
020 E Bradford N-1,2024,Auditor General,DEM,Malcolm Kenyatta,537
020 E Bradford N-1,2024,Auditor General,REP,Tim DeFoor,435
020 E Bradford N-1,2024,Auditor General,LIB,Reece Smith,16
020 E Bradford N-1,2024,Auditor General,ASP,Eric K. Anton,0
020 E Bradford N-1,2024,Auditor General,CST,Bob Goodrich,3
020 E Bradford N-1,2024,Auditor General,Write-In,Not Assigned,2
020 E Bradford N-1,2024,State Treasurer,DEM,Erin McClelland,526
020 E Bradford N-1,2024,State Treasurer,REP,Stacy Garrity,439
020 E Bradford N-1,2024,State Treasurer,LIB,Nickolas Ciesielski,13
020 E Bradford N-1,2024,State Treasurer,CST,Troy Bowman,4
020 E Bradford N-1,2024,State Treasurer,FWD,Chris Foster,5
020 E Bradford N-1,2024,State Treasurer,Write-In,Not Assigned,2
020 E Bradford N-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,597
020 E Bradford N-1,2024,Representative in Congress 6th District,REP,Neil Young,404
020 E Bradford N-1,2024,Representative in Congress 6th District,Write-In,Not Assigned,2
020 E Bradford N-1,2024,Senator in the General Assembly 19th District,DEM,Carolyn Comitta,598
020 E Bradford N-1,2024,Senator in the General Assembly 19th District,REP,Duane Milne,397
020 E Bradford N-1,2024,Senator in the General Assembly 19th District,Write-In,Not Assigned,2
020 E Bradford N-1,2024,Representative in the General Assembly 156th District,DEM,Chris Pielli,592
020 E Bradford N-1,2024,Representative in the General Assembly 156th District,REP,Kris R. Vollrath,398
020 E Bradford N-1,2024,Representative in the General Assembly 156th District,Write-In,Not Assigned,2
021 E Bradford N-2,2024,Presidential Electors,DEM,Kamala D. Harris,1062
021 E Bradford N-2,2024,Presidential Electors,REP,Donald J. Trump,883
021 E Bradford N-2,2024,Presidential Electors,LIB,Chase Oliver,12
021 E Bradford N-2,2024,Presidential Electors,GRN,Jill Stein,2
021 E Bradford N-2,2024,Presidential Electors,Write-In,Not Assigned,14
021 E Bradford N-2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",1040
021 E Bradford N-2,2024,United States Senator,REP,Dave McCormick,890
021 E Bradford N-2,2024,United States Senator,LIB,John C. Thomas,22
021 E Bradford N-2,2024,United States Senator,GRN,Leila Hazou,7
021 E Bradford N-2,2024,United States Senator,CST,Marty Selker,4
021 E Bradford N-2,2024,Attorney General,DEM,Eugene DePasquale,930
021 E Bradford N-2,2024,Attorney General,REP,Dave Sunday,968
021 E Bradford N-2,2024,Attorney General,LIB,Robert Cowburn,21
021 E Bradford N-2,2024,Attorney General,GRN,Richard L. Weiss,6
021 E Bradford N-2,2024,Attorney General,CST,Justin L. Magill,11
021 E Bradford N-2,2024,Attorney General,FWD,Eric L. Settle,6
021 E Bradford N-2,2024,Auditor General,DEM,Malcolm Kenyatta,927
021 E Bradford N-2,2024,Auditor General,REP,Tim DeFoor,967
021 E Bradford N-2,2024,Auditor General,LIB,Reece Smith,31
021 E Bradford N-2,2024,Auditor General,ASP,Eric K. Anton,3
021 E Bradford N-2,2024,Auditor General,CST,Bob Goodrich,7
021 E Bradford N-2,2024,State Treasurer,DEM,Erin McClelland,938
021 E Bradford N-2,2024,State Treasurer,REP,Stacy Garrity,950
021 E Bradford N-2,2024,State Treasurer,LIB,Nickolas Ciesielski,34
021 E Bradford N-2,2024,State Treasurer,CST,Troy Bowman,4
021 E Bradford N-2,2024,State Treasurer,FWD,Chris Foster,8
021 E Bradford N-2,2024,State Treasurer,Write-In,Not Assigned,1
021 E Bradford N-2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,1057
021 E Bradford N-2,2024,Representative in Congress 6th District,REP,Neil Young,900
021 E Bradford N-2,2024,Senator in the General Assembly 19th District,DEM,Carolyn Comitta,1024
021 E Bradford N-2,2024,Senator in the General Assembly 19th District,REP,Duane Milne,917
021 E Bradford N-2,2024,Representative in the General Assembly 156th District,DEM,Chris Pielli,1025
021 E Bradford N-2,2024,Representative in the General Assembly 156th District,REP,Kris R. Vollrath,916
023 E Bradford S-1,2024,Presidential Electors,DEM,Kamala D. Harris,1461
023 E Bradford S-1,2024,Presidential Electors,REP,Donald J. Trump,919
023 E Bradford S-1,2024,Presidential Electors,LIB,Chase Oliver,10
023 E Bradford S-1,2024,Presidential Electors,GRN,Jill Stein,7
023 E Bradford S-1,2024,Presidential Electors,Write-In,Not Assigned,9
023 E Bradford S-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",1415
023 E Bradford S-1,2024,United States Senator,REP,Dave McCormick,939
023 E Bradford S-1,2024,United States Senator,LIB,John C. Thomas,18
023 E Bradford S-1,2024,United States Senator,GRN,Leila Hazou,11
023 E Bradford S-1,2024,United States Senator,CST,Marty Selker,3
023 E Bradford S-1,2024,United States Senator,Write-In,Not Assigned,3
023 E Bradford S-1,2024,Attorney General,DEM,Eugene DePasquale,1295
023 E Bradford S-1,2024,Attorney General,REP,Dave Sunday,1031
023 E Bradford S-1,2024,Attorney General,LIB,Robert Cowburn,23
023 E Bradford S-1,2024,Attorney General,GRN,Richard L. Weiss,10
023 E Bradford S-1,2024,Attorney General,CST,Justin L. Magill,3
023 E Bradford S-1,2024,Attorney General,FWD,Eric L. Settle,9
023 E Bradford S-1,2024,Attorney General,,Write-In Totals,2
023 E Bradford S-1,2024,Auditor General,DEM,Malcolm Kenyatta,1275
023 E Bradford S-1,2024,Auditor General,REP,Tim DeFoor,1043
023 E Bradford S-1,2024,Auditor General,LIB,Reece Smith,28
023 E Bradford S-1,2024,Auditor General,ASP,Eric K. Anton,2
023 E Bradford S-1,2024,Auditor General,CST,Bob Goodrich,10
023 E Bradford S-1,2024,Auditor General,,Write-In Totals,2
023 E Bradford S-1,2024,State Treasurer,DEM,Erin McClelland,1272
023 E Bradford S-1,2024,State Treasurer,REP,Stacy Garrity,1044
023 E Bradford S-1,2024,State Treasurer,LIB,Nickolas Ciesielski,22
023 E Bradford S-1,2024,State Treasurer,CST,Troy Bowman,5
023 E Bradford S-1,2024,State Treasurer,FWD,Chris Foster,6
023 E Bradford S-1,2024,State Treasurer,,Write-In Totals,2
023 E Bradford S-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,1455
023 E Bradford S-1,2024,Representative in Congress 6th District,REP,Neil Young,938
023 E Bradford S-1,2024,Representative in Congress 6th District,,Write-In Totals,0
023 E Bradford S-1,2024,Senator in the General Assembly 19th District,DEM,Carolyn Comitta,1431
023 E Bradford S-1,2024,Senator in the General Assembly 19th District,REP,Duane Milne,935
023 E Bradford S-1,2024,Senator in the General Assembly 19th District,,Write-In Totals,1
023 E Bradford S-1,2024,Representative in the General Assembly 156th District,DEM,Chris Pielli,1420
023 E Bradford S-1,2024,Representative in the General Assembly 156th District,REP,Kris R. Vollrath,947
023 E Bradford S-1,2024,Representative in the General Assembly 156th District,,Write-In Totals,0
024 E Bradford S-2,2024,Presidential Electors,DEM,Kamala D. Harris,733
024 E Bradford S-2,2024,Presidential Electors,REP,Donald J. Trump,747
024 E Bradford S-2,2024,Presidential Electors,LIB,Chase Oliver,6
024 E Bradford S-2,2024,Presidential Electors,GRN,Jill Stein,3
024 E Bradford S-2,2024,Presidential Electors,,Write-In Totals,7
024 E Bradford S-2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",707
024 E Bradford S-2,2024,United States Senator,REP,Dave McCormick,770
024 E Bradford S-2,2024,United States Senator,LIB,John C. Thomas,10
024 E Bradford S-2,2024,United States Senator,GRN,Leila Hazou,3
024 E Bradford S-2,2024,United States Senator,CST,Marty Selker,1
024 E Bradford S-2,2024,United States Senator,,Write-In Totals,1
024 E Bradford S-2,2024,Attorney General,DEM,Eugene DePasquale,624
024 E Bradford S-2,2024,Attorney General,REP,Dave Sunday,823
024 E Bradford S-2,2024,Attorney General,LIB,Robert Cowburn,11
024 E Bradford S-2,2024,Attorney General,GRN,Richard L. Weiss,8
024 E Bradford S-2,2024,Attorney General,CST,Justin L. Magill,3
024 E Bradford S-2,2024,Attorney General,FWD,Eric L. Settle,6
024 E Bradford S-2,2024,Attorney General,,Write-In Totals,0
024 E Bradford S-2,2024,Auditor General,DEM,Malcolm Kenyatta,627
024 E Bradford S-2,2024,Auditor General,REP,Tim DeFoor,811
024 E Bradford S-2,2024,Auditor General,LIB,Reece Smith,22
024 E Bradford S-2,2024,Auditor General,ASP,Eric K. Anton,1
024 E Bradford S-2,2024,Auditor General,CST,Bob Goodrich,4
024 E Bradford S-2,2024,Auditor General,,Write-In Totals,0
024 E Bradford S-2,2024,State Treasurer,DEM,Erin McClelland,627
024 E Bradford S-2,2024,State Treasurer,REP,Stacy Garrity,813
024 E Bradford S-2,2024,State Treasurer,LIB,Nickolas Ciesielski,10
024 E Bradford S-2,2024,State Treasurer,CST,Troy Bowman,3
024 E Bradford S-2,2024,State Treasurer,FWD,Chris Foster,5
024 E Bradford S-2,2024,State Treasurer,,Write-In Totals,0
024 E Bradford S-2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,727
024 E Bradford S-2,2024,Representative in Congress 6th District,REP,Neil Young,759
024 E Bradford S-2,2024,Representative in Congress 6th District,,Write-In Totals,0
024 E Bradford S-2,2024,Senator in the General Assembly 19th District,DEM,Carolyn Comitta,719
024 E Bradford S-2,2024,Senator in the General Assembly 19th District,REP,Duane Milne,752
024 E Bradford S-2,2024,Senator in the General Assembly 19th District,,Write-In Totals,0
024 E Bradford S-2,2024,Representative in the General Assembly 156th District,DEM,Chris Pielli,703
024 E Bradford S-2,2024,Representative in the General Assembly 156th District,REP,Kris R. Vollrath,763
025 W Bradford 1,2024,Presidential Electors,DEM,Kamala D. Harris,713
025 W Bradford 1,2024,Presidential Electors,REP,Donald J. Trump,581
025 W Bradford 1,2024,Presidential Electors,LIB,Chase Oliver,9
025 W Bradford 1,2024,Presidential Electors,GRN,Jill Stein,7
025 W Bradford 1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",688
025 W Bradford 1,2024,United States Senator,REP,Dave McCormick,593
025 W Bradford 1,2024,United States Senator,LIB,John C. Thomas,23
025 W Bradford 1,2024,United States Senator,GRN,Leila Hazou,11
025 W Bradford 1,2024,United States Senator,CST,Marty Selker,5
025 W Bradford 1,2024,Attorney General,DEM,Eugene DePasquale,632
025 W Bradford 1,2024,Attorney General,REP,Dave Sunday,625
025 W Bradford 1,2024,Attorney General,LIB,Robert Cowburn,26
025 W Bradford 1,2024,Attorney General,GRN,Richard L. Weiss,14
025 W Bradford 1,2024,Attorney General,CST,Justin L. Magill,8
025 W Bradford 1,2024,Auditor General,DEM,Malcolm Kenyatta,648
025 W Bradford 1,2024,Auditor General,REP,Tim DeFoor,610
025 W Bradford 1,2024,Auditor General,LIB,Reece Smith,35
025 W Bradford 1,2024,Auditor General,ASP,Eric K. Anton,3
025 W Bradford 1,2024,Auditor General,CST,Bob Goodrich,12
025 W Bradford 1,2024,State Treasurer,DEM,Erin McClelland,637
025 W Bradford 1,2024,State Treasurer,REP,Stacy Garrity,630
025 W Bradford 1,2024,State Treasurer,LIB,Nickolas Ciesielski,26
025 W Bradford 1,2024,State Treasurer,CST,Troy Bowman,8
025 W Bradford 1,2024,State Treasurer,FWD,Chris Foster,7
025 W Bradford 1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,714
025 W Bradford 1,2024,Representative in Congress 6th District,REP,Neil Young,601
025 W Bradford 1,2024,Senator in the General Assembly 19th District,DEM,Carolyn Comitta,707
025 W Bradford 1,2024,Senator in the General Assembly 19th District,REP,Duane Milne,601
025 W Bradford 1,2024,Representative in the General Assembly 158th District,DEM,Christina D. Sappey,751
025 W Bradford 1,2024,Representative in the General Assembly 158th District,REP,Tina Ayala,557
030 W Bradford 2,2024,Presidential Electors,DEM,Kamala D. Harris,1330
030 W Bradford 2,2024,Presidential Electors,REP,Donald J. Trump,886
030 W Bradford 2,2024,Presidential Electors,LIB,Chase Oliver,22
030 W Bradford 2,2024,Presidential Electors,GRN,Jill Stein,9
030 W Bradford 2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",1294
030 W Bradford 2,2024,United States Senator,REP,Dave McCormick,903
030 W Bradford 2,2024,United States Senator,LIB,John C. Thomas,31
030 W Bradford 2,2024,United States Senator,GRN,Leila Hazou,13
030 W Bradford 2,2024,United States Senator,CST,Marty Selker,4
030 W Bradford 2,2024,Attorney General,DEM,Eugene DePasquale,1204
030 W Bradford 2,2024,Attorney General,REP,Dave Sunday,961
030 W Bradford 2,2024,Attorney General,LIB,Robert Cowburn,35
030 W Bradford 2,2024,Attorney General,GRN,Richard L. Weiss,16
030 W Bradford 2,2024,Attorney General,CST,Justin L. Magill,2
030 W Bradford 2,2024,Attorney General,FWD,Eric L. Settle,7
030 W Bradford 2,2024,Auditor General,DEM,Malcolm Kenyatta,1181
030 W Bradford 2,2024,Auditor General,REP,Tim DeFoor,978
030 W Bradford 2,2024,Auditor General,LIB,Reece Smith,40
030 W Bradford 2,2024,Auditor General,ASP,Eric K. Anton,5
030 W Bradford 2,2024,Auditor General,CST,Bob Goodrich,12
030 W Bradford 2,2024,State Treasurer,DEM,Erin McClelland,1187
030 W Bradford 2,2024,State Treasurer,REP,Stacy Garrity,976
030 W Bradford 2,2024,State Treasurer,LIB,Nickolas Ciesielski,38
030 W Bradford 2,2024,State Treasurer,CST,Troy Bowman,9
030 W Bradford 2,2024,State Treasurer,FWD,Chris Foster,8
030 W Bradford 2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,1327
030 W Bradford 2,2024,Representative in Congress 6th District,REP,Neil Young,908
030 W Bradford 2,2024,Senator in the General Assembly 19th District,DEM,Carolyn Comitta,1287
030 W Bradford 2,2024,Senator in the General Assembly 19th District,REP,Duane Milne,934
030 W Bradford 2,2024,Representative in the General Assembly 158th District,DEM,Christina D. Sappey,1297
030 W Bradford 2,2024,Representative in the General Assembly 158th District,REP,Tina Ayala,921
031 W Bradford 3,2024,Presidential Electors,DEM,Kamala D. Harris,993
031 W Bradford 3,2024,Presidential Electors,REP,Donald J. Trump,629
031 W Bradford 3,2024,Presidential Electors,LIB,Chase Oliver,11
031 W Bradford 3,2024,Presidential Electors,GRN,Jill Stein,9
031 W Bradford 3,2024,United States Senator,DEM,"Robert P. Casey, Jr.",978
031 W Bradford 3,2024,United States Senator,REP,Dave McCormick,626
031 W Bradford 3,2024,United States Senator,LIB,John C. Thomas,20
031 W Bradford 3,2024,United States Senator,GRN,Leila Hazou,15
031 W Bradford 3,2024,United States Senator,CST,Marty Selker,2
031 W Bradford 3,2024,Attorney General,DEM,Eugene DePasquale,899
031 W Bradford 3,2024,Attorney General,REP,Dave Sunday,696
031 W Bradford 3,2024,Attorney General,LIB,Robert Cowburn,19
031 W Bradford 3,2024,Attorney General,GRN,Richard L. Weiss,10
031 W Bradford 3,2024,Attorney General,CST,Justin L. Magill,6
031 W Bradford 3,2024,Attorney General,FWD,Eric L. Settle,2
031 W Bradford 3,2024,Auditor General,DEM,Malcolm Kenyatta,907
031 W Bradford 3,2024,Auditor General,REP,Tim DeFoor,687
031 W Bradford 3,2024,Auditor General,LIB,Reece Smith,31
031 W Bradford 3,2024,Auditor General,ASP,Eric K. Anton,1
031 W Bradford 3,2024,Auditor General,CST,Bob Goodrich,3
031 W Bradford 3,2024,State Treasurer,DEM,Erin McClelland,909
031 W Bradford 3,2024,State Treasurer,REP,Stacy Garrity,689
031 W Bradford 3,2024,State Treasurer,LIB,Nickolas Ciesielski,23
031 W Bradford 3,2024,State Treasurer,CST,Troy Bowman,3
031 W Bradford 3,2024,State Treasurer,FWD,Chris Foster,4
031 W Bradford 3,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,1005
031 W Bradford 3,2024,Representative in Congress 6th District,REP,Neil Young,624
031 W Bradford 3,2024,Senator in the General Assembly 19th District,DEM,Carolyn Comitta,977
031 W Bradford 3,2024,Senator in the General Assembly 19th District,REP,Duane Milne,648
031 W Bradford 3,2024,Representative in the General Assembly 158th District,DEM,Christina D. Sappey,999
031 W Bradford 3,2024,Representative in the General Assembly 158th District,REP,Tina Ayala,629
031 W Bradford 3,2024,Representative in the General Assembly 158th District,Write-In,Not Assigned,4
032 W Bradford 4,2024,Presidential Electors,DEM,Kamala D. Harris,1318
032 W Bradford 4,2024,Presidential Electors,REP,Donald J. Trump,1057
032 W Bradford 4,2024,Presidential Electors,LIB,Chase Oliver,12
032 W Bradford 4,2024,Presidential Electors,GRN,Jill Stein,18
032 W Bradford 4,2024,Presidential Electors,Write-In,Not Assigned,10
032 W Bradford 4,2024,United States Senator,DEM,"Robert P. Casey, Jr.",1265
032 W Bradford 4,2024,United States Senator,REP,Dave McCormick,1068
032 W Bradford 4,2024,United States Senator,LIB,John C. Thomas,32
032 W Bradford 4,2024,United States Senator,GRN,Leila Hazou,24
032 W Bradford 4,2024,United States Senator,CST,Marty Selker,7
