precinct,year,race,party,candidate,votes
Ashley Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,321
Ashley Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,173
Avoca Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,269
Avoca Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,236
Avoca Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,279
Bear Creek Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,202
Bear Creek Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,316
Bear Creek Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,61
Bear Creek Village Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,88
Black Creek Township,2024,Presidential Electors,DEM,HARRIS / WALZ,300
Buck Township,2024,Presidential Electors,DEM,HARRIS / WALZ,79
Butler Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,357
Butler Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,478
Butler Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,266
Butler Township Dist 04,2024,Presidential Electors,DEM,HARRIS / WALZ,414
Butler Township Dist 05,2024,Presidential Electors,DEM,HARRIS / WALZ,276
Conyngham Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,410
Conyngham Township,2024,Presidential Electors,DEM,HARRIS / WALZ,192
Courtdale Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,160
Dallas Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,301
Dallas Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,425
Dallas Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,335
Dallas Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,475
Dallas Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,393
Dallas Township Dist 04,2024,Presidential Electors,DEM,HARRIS / WALZ,457
Dallas Township Dist 05,2024,Presidential Electors,DEM,HARRIS / WALZ,365
Dennison Township,2024,Presidential Electors,DEM,HARRIS / WALZ,184
Dorrance Township,2024,Presidential Electors,DEM,HARRIS / WALZ,392
Dupont Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,465
Dupont Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,226
Duryea Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,363
Duryea Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,629
Duryea Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,291
Edwardsville Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,507
Edwardsville Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,445
Exeter Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,318
Exeter Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,377
Exeter Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,643
Exeter Township,2024,Presidential Electors,DEM,HARRIS / WALZ,435
Fairmount Township,2024,Presidential Electors,DEM,HARRIS / WALZ,160
Fairview Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,589
Fairview Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,535
Forty Fort Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,460
Forty Fort Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,367
Forty Fort Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,428
Foster Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,213
Foster Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,159
Franklin Township,2024,Presidential Electors,DEM,HARRIS / WALZ,327
Freeland Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,461
Hanover Township Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,326
Hanover Township Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,371
Hanover Township Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,591
Hanover Township Ward 04,2024,Presidential Electors,DEM,HARRIS / WALZ,331
Hanover Township Ward 05,2024,Presidential Electors,DEM,HARRIS / WALZ,342
Hanover Township Ward 06,2024,Presidential Electors,DEM,HARRIS / WALZ,204
Harveys Lake Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,590
Hazle Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,321
Hazle Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,334
Hazle Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,183
Hazle Township Dist 04,2024,Presidential Electors,DEM,HARRIS / WALZ,288
Hazle Township Dist 05,2024,Presidential Electors,DEM,HARRIS / WALZ,193
Hazleton City Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,349
Hazleton City Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,243
Hazleton City Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,230
Hazleton City Ward 04,2024,Presidential Electors,DEM,HARRIS / WALZ,229
Hazleton City Ward 05,2024,Presidential Electors,DEM,HARRIS / WALZ,213
Hazleton City Ward 06,2024,Presidential Electors,DEM,HARRIS / WALZ,262
Hazleton City Ward 07,2024,Presidential Electors,DEM,HARRIS / WALZ,289
Hazleton City Ward 08,2024,Presidential Electors,DEM,HARRIS / WALZ,286
Hazleton City Ward 09,2024,Presidential Electors,DEM,HARRIS / WALZ,317
Hazleton City Ward 10,2024,Presidential Electors,DEM,HARRIS / WALZ,179
Hazleton City Ward 11,2024,Presidential Electors,DEM,HARRIS / WALZ,290
Hollenback Township,2024,Presidential Electors,DEM,HARRIS / WALZ,126
Hughestown Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,409
Hunlock Township,2024,Presidential Electors,DEM,HARRIS / WALZ,326
Huntington Township,2024,Presidential Electors,DEM,HARRIS / WALZ,265
Jackson Township,2024,Presidential Electors,DEM,HARRIS / WALZ,664
Jeddo Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,14
Jenkins Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,450
Jenkins Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,248
Jenkins Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,485
Kingston Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,408
Kingston Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,430
Kingston Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,356
Kingston Boro Ward 04,2024,Presidential Electors,DEM,HARRIS / WALZ,373
Kingston Boro Ward 05,2024,Presidential Electors,DEM,HARRIS / WALZ,464
Kingston Boro Ward 06,2024,Presidential Electors,DEM,HARRIS / WALZ,457
Kingston Boro Ward 07,2024,Presidential Electors,DEM,HARRIS / WALZ,394
Kingston Boro Ward 08,2024,Presidential Electors,DEM,HARRIS / WALZ,421
Kingston Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,380
Kingston Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,648
Kingston Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,469
Kingston Township Dist 04,2024,Presidential Electors,DEM,HARRIS / WALZ,355
Laflin Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,432
Lake Township,2024,Presidential Electors,DEM,HARRIS / WALZ,302
Larksville Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,287
Larksville Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,346
Larksville Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,253
Laurel Run Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,90
Lehman Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,173
Lehman Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,316
Lehman Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,202
Luzerne Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,703
Nanticoke City Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,235
Nanticoke City Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,358
Nanticoke City Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,410
Nanticoke City Ward 04,2024,Presidential Electors,DEM,HARRIS / WALZ,424
Nanticoke City Ward 05,2024,Presidential Electors,DEM,HARRIS / WALZ,314
Nanticoke City Ward 06,2024,Presidential Electors,DEM,HARRIS / WALZ,320
Nescopeck Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,178
Nescopeck Township,2024,Presidential Electors,DEM,HARRIS / WALZ,135
New Columbus Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,20
Newport Township Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,290
Newport Township Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,486
Nuangola Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,178
Penn Lake Park Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,118
Pittston City Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,464
Pittston City Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,558
Pittston City Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,474
Pittston City Ward 04,2024,Presidential Electors,DEM,HARRIS / WALZ,314
Pittston Township 01,2024,Presidential Electors,DEM,HARRIS / WALZ,621
Pittston Township 02,2024,Presidential Electors,DEM,HARRIS / WALZ,277
Plains Township Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,430
Plains Township Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,388
Plains Township Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,561
Plains Township Ward 04,2024,Presidential Electors,DEM,HARRIS / WALZ,315
Plains Township Ward 05,2024,Presidential Electors,DEM,HARRIS / WALZ,511
Plymouth Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,368
Plymouth Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,376
Plymouth Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,271
Plymouth Township,2024,Presidential Electors,DEM,HARRIS / WALZ,297
Pringle Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,203
Rice Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,506
Rice Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,338
Ross Township,2024,Presidential Electors,DEM,HARRIS / WALZ,385
Salem Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,209
Salem Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,390
Shickshinny Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,100
Slocum Township,2024,Presidential Electors,DEM,HARRIS / WALZ,180
Sugar Notch Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,208
Sugarloaf Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,188
Sugarloaf Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,205
Sugarloaf Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,192
Swoyersville Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,549
Swoyersville Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,512
Swoyersville Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,234
Union Township,2024,Presidential Electors,DEM,HARRIS / WALZ,323
Warrior Run Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,111
West Hazleton Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,242
West Hazleton Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,301
West Pittston Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,265
West Pittston Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,474
West Pittston Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,473
West Wyoming Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,375
West Wyoming Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,317
White Haven Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,196
Wilkes-Barre City Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,332
Wilkes-Barre City Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,498
Wilkes-Barre City Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,248
Wilkes-Barre City Ward 04,2024,Presidential Electors,DEM,HARRIS / WALZ,435
Wilkes-Barre City Ward 05,2024,Presidential Electors,DEM,HARRIS / WALZ,351
Wilkes-Barre City Ward 06,2024,Presidential Electors,DEM,HARRIS / WALZ,444
Wilkes-Barre City Ward 07,2024,Presidential Electors,DEM,HARRIS / WALZ,372
Wilkes-Barre City Ward 08,2024,Presidential Electors,DEM,HARRIS / WALZ,405
Wilkes-Barre City Ward 09,2024,Presidential Electors,DEM,HARRIS / WALZ,263
Wilkes-Barre City Ward 10,2024,Presidential Electors,DEM,HARRIS / WALZ,278
Wilkes-Barre City Ward 11,2024,Presidential Electors,DEM,HARRIS / WALZ,403
Wilkes-Barre City Ward 12,2024,Presidential Electors,DEM,HARRIS / WALZ,451
Wilkes-Barre City Ward 13,2024,Presidential Electors,DEM,HARRIS / WALZ,441
Wilkes-Barre City Ward 14,2024,Presidential Electors,DEM,HARRIS / WALZ,367
Wilkes-Barre City Ward 15,2024,Presidential Electors,DEM,HARRIS / WALZ,422
Wilkes-Barre City Ward 16,2024,Presidential Electors,DEM,HARRIS / WALZ,458
Wilkes-Barre City Ward 17,2024,Presidential Electors,DEM,HARRIS / WALZ,299
Wilkes-Barre City Ward 18,2024,Presidential Electors,DEM,HARRIS / WALZ,254
Wilkes-Barre City Ward 19,2024,Presidential Electors,DEM,HARRIS / WALZ,349
Wilkes-Barre City Ward 20,2024,Presidential Electors,DEM,HARRIS / WALZ,406
Wilkes-Barre Township Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,383
Wilkes-Barre Township Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,300
Wright Township Dist 01,2024,Presidential Electors,DEM,HARRIS / WALZ,320
Wright Township Dist 02,2024,Presidential Electors,DEM,HARRIS / WALZ,455
Wright Township Dist 03,2024,Presidential Electors,DEM,HARRIS / WALZ,370
Wright Township Dist 04,2024,Presidential Electors,DEM,HARRIS / WALZ,245
Wyoming Boro Ward 01,2024,Presidential Electors,DEM,HARRIS / WALZ,266
Wyoming Boro Ward 02,2024,Presidential Electors,DEM,HARRIS / WALZ,210
Wyoming Boro Ward 03,2024,Presidential Electors,DEM,HARRIS / WALZ,328
Yatesville Boro,2024,Presidential Electors,DEM,HARRIS / WALZ,175
Ashley Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,434
Ashley Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,253
Avoca Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,250
Avoca Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,232
Avoca Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,330
Bear Creek Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,461
Bear Creek Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,583
Bear Creek Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,136
Bear Creek Village Boro,2024,Presidential Electors,REP,TRUMP / VANCE,108
Black Creek Township,2024,Presidential Electors,REP,TRUMP / VANCE,849
Buck Township,2024,Presidential Electors,REP,TRUMP / VANCE,187
Butler Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,919
Butler Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,798
Butler Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,729
Butler Township Dist 04,2024,Presidential Electors,REP,TRUMP / VANCE,859
Butler Township Dist 05,2024,Presidential Electors,REP,TRUMP / VANCE,883
Conyngham Boro,2024,Presidential Electors,REP,TRUMP / VANCE,753
Conyngham Township,2024,Presidential Electors,REP,TRUMP / VANCE,464
Courtdale Boro,2024,Presidential Electors,REP,TRUMP / VANCE,263
Dallas Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,398
Dallas Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,535
Dallas Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,533
Dallas Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,595
Dallas Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,707
Dallas Township Dist 04,2024,Presidential Electors,REP,TRUMP / VANCE,612
Dallas Township Dist 05,2024,Presidential Electors,REP,TRUMP / VANCE,565
Dennison Township,2024,Presidential Electors,REP,TRUMP / VANCE,446
Dorrance Township,2024,Presidential Electors,REP,TRUMP / VANCE,963
Dupont Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,582
Dupont Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,290
Duryea Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,423
Duryea Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,833
Duryea Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,295
Edwardsville Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,470
Edwardsville Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,438
Exeter Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,361
Exeter Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,430
Exeter Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,774
Exeter Township,2024,Presidential Electors,REP,TRUMP / VANCE,890
Fairmount Township,2024,Presidential Electors,REP,TRUMP / VANCE,533
Fairview Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,867
Fairview Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,742
Forty Fort Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,485
Forty Fort Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,386
Forty Fort Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,401
Foster Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,612
Foster Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,576
Franklin Township,2024,Presidential Electors,REP,TRUMP / VANCE,740
Freeland Boro,2024,Presidential Electors,REP,TRUMP / VANCE,925
Hanover Township Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,622
Hanover Township Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,460
Hanover Township Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,724
Hanover Township Ward 04,2024,Presidential Electors,REP,TRUMP / VANCE,501
Hanover Township Ward 05,2024,Presidential Electors,REP,TRUMP / VANCE,405
Hanover Township Ward 06,2024,Presidential Electors,REP,TRUMP / VANCE,390
Harveys Lake Boro,2024,Presidential Electors,REP,TRUMP / VANCE,1090
Hazle Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,787
Hazle Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,616
Hazle Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,545
Hazle Township Dist 04,2024,Presidential Electors,REP,TRUMP / VANCE,760
Hazle Township Dist 05,2024,Presidential Electors,REP,TRUMP / VANCE,541
Hazleton City Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,434
Hazleton City Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,351
Hazleton City Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,443
Hazleton City Ward 04,2024,Presidential Electors,REP,TRUMP / VANCE,328
Hazleton City Ward 05,2024,Presidential Electors,REP,TRUMP / VANCE,453
Hazleton City Ward 06,2024,Presidential Electors,REP,TRUMP / VANCE,471
Hazleton City Ward 07,2024,Presidential Electors,REP,TRUMP / VANCE,520
Hazleton City Ward 08,2024,Presidential Electors,REP,TRUMP / VANCE,419
Hazleton City Ward 09,2024,Presidential Electors,REP,TRUMP / VANCE,567
Hazleton City Ward 10,2024,Presidential Electors,REP,TRUMP / VANCE,251
Hazleton City Ward 11,2024,Presidential Electors,REP,TRUMP / VANCE,455
Hollenback Township,2024,Presidential Electors,REP,TRUMP / VANCE,576
Hughestown Boro,2024,Presidential Electors,REP,TRUMP / VANCE,445
Hunlock Township,2024,Presidential Electors,REP,TRUMP / VANCE,951
Huntington Township,2024,Presidential Electors,REP,TRUMP / VANCE,874
Jackson Township,2024,Presidential Electors,REP,TRUMP / VANCE,1106
Jeddo Boro,2024,Presidential Electors,REP,TRUMP / VANCE,51
Jenkins Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,596
Jenkins Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,312
Jenkins Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,576
Kingston Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,367
Kingston Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,354
Kingston Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,373
Kingston Boro Ward 04,2024,Presidential Electors,REP,TRUMP / VANCE,354
Kingston Boro Ward 05,2024,Presidential Electors,REP,TRUMP / VANCE,493
Kingston Boro Ward 06,2024,Presidential Electors,REP,TRUMP / VANCE,388
Kingston Boro Ward 07,2024,Presidential Electors,REP,TRUMP / VANCE,426
Kingston Boro Ward 08,2024,Presidential Electors,REP,TRUMP / VANCE,345
Kingston Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,482
Kingston Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,861
Kingston Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,749
Kingston Township Dist 04,2024,Presidential Electors,REP,TRUMP / VANCE,513
Laflin Boro,2024,Presidential Electors,REP,TRUMP / VANCE,557
Lake Township,2024,Presidential Electors,REP,TRUMP / VANCE,855
Larksville Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,463
Larksville Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,465
Larksville Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,422
Laurel Run Boro,2024,Presidential Electors,REP,TRUMP / VANCE,202
Lehman Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,425
Lehman Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,672
Lehman Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,324
Luzerne Boro,2024,Presidential Electors,REP,TRUMP / VANCE,741
Nanticoke City Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,339
Nanticoke City Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,403
Nanticoke City Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,517
Nanticoke City Ward 04,2024,Presidential Electors,REP,TRUMP / VANCE,536
Nanticoke City Ward 05,2024,Presidential Electors,REP,TRUMP / VANCE,407
Nanticoke City Ward 06,2024,Presidential Electors,REP,TRUMP / VANCE,428
Nescopeck Boro,2024,Presidential Electors,REP,TRUMP / VANCE,476
Nescopeck Township,2024,Presidential Electors,REP,TRUMP / VANCE,475
New Columbus Boro,2024,Presidential Electors,REP,TRUMP / VANCE,110
Newport Township Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,436
Newport Township Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,799
Nuangola Boro,2024,Presidential Electors,REP,TRUMP / VANCE,263
Penn Lake Park Boro,2024,Presidential Electors,REP,TRUMP / VANCE,162
Pittston City Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,518
Pittston City Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,441
Pittston City Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,472
Pittston City Ward 04,2024,Presidential Electors,REP,TRUMP / VANCE,340
Pittston Township 01,2024,Presidential Electors,REP,TRUMP / VANCE,727
Pittston Township 02,2024,Presidential Electors,REP,TRUMP / VANCE,542
Plains Township Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,530
Plains Township Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,499
Plains Township Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,673
Plains Township Ward 04,2024,Presidential Electors,REP,TRUMP / VANCE,515
Plains Township Ward 05,2024,Presidential Electors,REP,TRUMP / VANCE,555
Plymouth Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,400
Plymouth Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,457
Plymouth Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,348
Plymouth Township,2024,Presidential Electors,REP,TRUMP / VANCE,596
Pringle Boro,2024,Presidential Electors,REP,TRUMP / VANCE,310
Rice Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,805
Rice Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,625
Ross Township,2024,Presidential Electors,REP,TRUMP / VANCE,1300
Salem Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,694
Salem Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,798
Shickshinny Boro,2024,Presidential Electors,REP,TRUMP / VANCE,239
Slocum Township,2024,Presidential Electors,REP,TRUMP / VANCE,516
Sugar Notch Boro,2024,Presidential Electors,REP,TRUMP / VANCE,274
Sugarloaf Township Dist 01,2024,Presidential Electors,REP,TRUMP / VANCE,717
Sugarloaf Township Dist 02,2024,Presidential Electors,REP,TRUMP / VANCE,484
Sugarloaf Township Dist 03,2024,Presidential Electors,REP,TRUMP / VANCE,603
Swoyersville Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,711
Swoyersville Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,632
Swoyersville Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,269
Union Township,2024,Presidential Electors,REP,TRUMP / VANCE,906
Warrior Run Boro,2024,Presidential Electors,REP,TRUMP / VANCE,208
West Hazleton Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,337
West Hazleton Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,475
West Pittston Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,345
West Pittston Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,568
West Pittston Boro Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,505
West Wyoming Boro Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,552
West Wyoming Boro Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,383
White Haven Boro,2024,Presidential Electors,REP,TRUMP / VANCE,383
Wilkes-Barre City Ward 01,2024,Presidential Electors,REP,TRUMP / VANCE,434
Wilkes-Barre City Ward 02,2024,Presidential Electors,REP,TRUMP / VANCE,520
Wilkes-Barre City Ward 03,2024,Presidential Electors,REP,TRUMP / VANCE,305
Wilkes-Barre City Ward 04,2024,Presidential Electors,REP,TRUMP / VANCE,354
Wilkes-Barre City Ward 05,2024,Presidential Electors,REP,TRUMP / VANCE,341
Wilkes-Barre City Ward 06,2024,Presidential Electors,REP,TRUMP / VANCE,348
Wilkes-Barre City Ward 07,2024,Presidential Electors,REP,TRUMP / VANCE,214
Wilkes-Barre City Ward 08,2024,Presidential Electors,REP,TRUMP / VANCE,251
Wilkes-Barre City Ward 09,2024,Presidential Electors,REP,TRUMP / VANCE,199
Wilkes-Barre City Ward 10,2024,Presidential Electors,REP,TRUMP / VANCE,230
Wilkes-Barre City Ward 11,2024,Presidential Electors,REP,TRUMP / VANCE,376
