precinct,year,race,party,candidate,votes
CECIL 1,2024,REPRESENTATIVE IN CONGRESS,Write-In,Scattered,3
CECIL 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Democratic,ALEX TAYLOR,212
CECIL 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Republican,JASON ORTITAY,545
CECIL 2,2024,PRESIDENTIAL ELECTORS,Democratic,KAMALA D HARRIS,256
CECIL 2,2024,PRESIDENTIAL ELECTORS,Republican,DONALD J TRUMP,419
CECIL 2,2024,PRESIDENTIAL ELECTORS,Libertarian,CHASE OLIVER,1
CECIL 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
CECIL 2,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,2
CECIL 2,2024,UNITED STATES SENATOR,Democratic,ROBERT P CASEY JR,254
CECIL 2,2024,UNITED STATES SENATOR,Republican,DAVE MCCORMICK,413
CECIL 2,2024,UNITED STATES SENATOR,Libertarian,JOHN C THOMAS,6
CECIL 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
CECIL 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
CECIL 2,2024,ATTORNEY GENERAL,Democratic,EUGENE DEPASQUALE,249
CECIL 2,2024,ATTORNEY GENERAL,Republican,DAVE SUNDAY,402
CECIL 2,2024,ATTORNEY GENERAL,Libertarian,ROBERT COWBURN,11
CECIL 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
CECIL 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
CECIL 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
CECIL 2,2024,AUDITOR GENERAL,Democratic,MALCOLM KENYATTA,232
CECIL 2,2024,AUDITOR GENERAL,Republican,TIM DEFOOR,411
CECIL 2,2024,AUDITOR GENERAL,Libertarian,REECE SMITH,18
CECIL 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
CECIL 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
CECIL 2,2024,STATE TREASURER,Democratic,ERIN MCCLELLAND,233
CECIL 2,2024,STATE TREASURER,Republican,STACY GARRITY,415
CECIL 2,2024,STATE TREASURER,Libertarian,NICKOLAS CIESIELSKI,15
CECIL 2,2024,STATE TREASURER,CST,TROY BOWMAN,1
CECIL 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
CECIL 2,2024,STATE TREASURER,Write-In,Scattered,1
CECIL 2,2024,REPRESENTATIVE IN CONGRESS,Democrat,CHRIS DZIADOS,248
CECIL 2,2024,REPRESENTATIVE IN CONGRESS,Republican,GUY RESCHENTHALER,410
CECIL 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Democrat,ALEX TAYLOR,183
CECIL 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Republican,JASON ORTITAY,414
CECIL 3,2024,PRESIDENTIAL ELECTORS,Democrat,KAMALA D HARRIS,430
CECIL 3,2024,PRESIDENTIAL ELECTORS,Republican,DONALD J TRUMP,748
CECIL 3,2024,PRESIDENTIAL ELECTORS,Libertarian,CHASE OLIVER,3
CECIL 3,2024,PRESIDENTIAL ELECTORS,Green,JILL STEIN,4
CECIL 3,2024,UNITED STATES SENATOR,Democrat,ROBERT P CASEY JR,446
CECIL 3,2024,UNITED STATES SENATOR,Republican,DAVE MCCORMICK,701
CECIL 3,2024,UNITED STATES SENATOR,Libertarian,JOHN C THOMAS,15
CECIL 3,2024,UNITED STATES SENATOR,Green,LEILA HAZOU,4
CECIL 3,2024,UNITED STATES SENATOR,Constitution,MARTY SELKER,6
CECIL 3,2024,ATTORNEY GENERAL,Democrat,EUGENE DEPASQUALE,407
CECIL 3,2024,ATTORNEY GENERAL,Republican,DAVE SUNDAY,724
CECIL 3,2024,ATTORNEY GENERAL,Libertarian,ROBERT COWBURN,9
CECIL 3,2024,ATTORNEY GENERAL,Green,RICHARD L WEISS,8
CECIL 3,2024,ATTORNEY GENERAL,Constitution,JUSTIN L MAGILL,4
CECIL 3,2024,ATTORNEY GENERAL,Forward,ERIC L SETTLE,4
CECIL 3,2024,AUDITOR GENERAL,Democrat,MALCOLM KENYATTA,379
CECIL 3,2024,AUDITOR GENERAL,Republican,TIM DEFOOR,742
CECIL 3,2024,AUDITOR GENERAL,Libertarian,REECE SMITH,21
CECIL 3,2024,AUDITOR GENERAL,Aspiring,ERIC K ANTON,0
CECIL 3,2024,AUDITOR GENERAL,Constitution,BOB GOODRICH,3
CECIL 3,2024,STATE TREASURER,Democrat,ERIN MCCLELLAND,380
CECIL 3,2024,STATE TREASURER,Republican,STACY GARRITY,746
CECIL 3,2024,STATE TREASURER,Libertarian,NICKOLAS CIESIELSKI,15
CECIL 3,2024,STATE TREASURER,Constitution,TROY BOWMAN,3
CECIL 3,2024,STATE TREASURER,Forward,CHRIS FOSTER,6
CECIL 3,2024,REPRESENTATIVE IN CONGRESS,Democrat,CHRIS DZIADOS,402
CECIL 3,2024,REPRESENTATIVE IN CONGRESS,Republican,GUY RESCHENTHALER,733
CECIL 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Democrat,ALEX TAYLOR,327
CECIL 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Republican,JASON ORTITAY,718
CECIL 4,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,419
CECIL 4,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,643
CECIL 4,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
CECIL 4,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
CECIL 4,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,2
CECIL 4,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,430
CECIL 4,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,593
CECIL 4,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,23
CECIL 4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,9
CECIL 4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
CECIL 4,2024,UNITED STATES SENATOR,Write-In,Scattered,4
CECIL 4,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,408
CECIL 4,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,603
CECIL 4,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,22
CECIL 4,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
CECIL 4,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
CECIL 4,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
CECIL 4,2024,ATTORNEY GENERAL,Write-In,Scattered,2
CECIL 4,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,388
CECIL 4,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,613
CECIL 4,2024,AUDITOR GENERAL,LIB,REECE SMITH,27
CECIL 4,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
CECIL 4,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
CECIL 4,2024,AUDITOR GENERAL,Write-In,Scattered,1
CECIL 4,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,399
CECIL 4,2024,STATE TREASURER,Rep,STACY GARRITY,610
CECIL 4,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,20
CECIL 4,2024,STATE TREASURER,CST,TROY BOWMAN,7
CECIL 4,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
CECIL 4,2024,STATE TREASURER,Write-In,Scattered,3
CECIL 4,2024,REPRESENTATIVE IN CONGRESS,Dem,CHRIS DZIADOS,412
CECIL 4,2024,REPRESENTATIVE IN CONGRESS,Rep,GUY RESCHENTHALER,614
CECIL 4,2024,REPRESENTATIVE IN CONGRESS,Write-In,Scattered,2
CECIL 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Dem,ALEX TAYLOR,293
CECIL 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Rep,JASON ORTITAY,653
CECIL 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Write-In,Scattered,2
CECIL 5,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,546
CECIL 5,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,907
CECIL 5,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,4
CECIL 5,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
CECIL 5,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,5
CECIL 5,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,556
CECIL 5,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,866
CECIL 5,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,14
CECIL 5,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,9
CECIL 5,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
CECIL 5,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,542
CECIL 5,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,865
CECIL 5,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,20
CECIL 5,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
CECIL 5,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
CECIL 5,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
CECIL 5,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,503
CECIL 5,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,888
CECIL 5,2024,AUDITOR GENERAL,LIB,REECE SMITH,21
CECIL 5,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
CECIL 5,2024,AUDITOR GENERAL,CST,BOB GOODRICH,15
CECIL 5,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,498
CECIL 5,2024,STATE TREASURER,Rep,STACY GARRITY,918
CECIL 5,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,12
CECIL 5,2024,STATE TREASURER,CST,TROY BOWMAN,9
CECIL 5,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
CECIL 5,2024,REPRESENTATIVE IN CONGRESS,Dem,CHRIS DZIADOS,534
CECIL 5,2024,REPRESENTATIVE IN CONGRESS,Rep,GUY RESCHENTHALER,893
CECIL 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Dem,ALEX TAYLOR,439
CECIL 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Rep,JASON ORTITAY,883
CECIL 6,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,1036
CECIL 6,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,1541
CECIL 6,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,17
CECIL 6,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,5
CECIL 6,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,1026
CECIL 6,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,1516
CECIL 6,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,37
CECIL 6,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,11
CECIL 6,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
CECIL 6,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,967
CECIL 6,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,1538
CECIL 6,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,36
CECIL 6,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
CECIL 6,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
CECIL 6,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,6
CECIL 6,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,920
CECIL 6,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,1567
CECIL 6,2024,AUDITOR GENERAL,LIB,REECE SMITH,43
CECIL 6,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
CECIL 6,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
CECIL 6,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,912
CECIL 6,2024,STATE TREASURER,Rep,STACY GARRITY,1590
CECIL 6,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,42
CECIL 6,2024,STATE TREASURER,CST,TROY BOWMAN,6
CECIL 6,2024,STATE TREASURER,FWD,CHRIS FOSTER,7
CECIL 6,2024,REPRESENTATIVE IN CONGRESS,Dem,CHRIS DZIADOS,980
CECIL 6,2024,REPRESENTATIVE IN CONGRESS,Rep,GUY RESCHENTHALER,1559
CECIL 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Dem,ALEX TAYLOR,788
CECIL 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Rep,JASON ORTITAY,1492
CECIL 7,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,555
CECIL 7,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,760
CECIL 7,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,4
CECIL 7,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
CECIL 7,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,538
CECIL 7,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,766
CECIL 7,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,12
CECIL 7,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
CECIL 7,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
CECIL 7,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,516
CECIL 7,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,772
CECIL 7,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
CECIL 7,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,7
CECIL 7,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
CECIL 7,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
CECIL 7,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,488
CECIL 7,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,788
CECIL 7,2024,AUDITOR GENERAL,LIB,REECE SMITH,16
CECIL 7,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
CECIL 7,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
CECIL 7,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,468
CECIL 7,2024,STATE TREASURER,Rep,STACY GARRITY,814
CECIL 7,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,15
CECIL 7,2024,STATE TREASURER,CST,TROY BOWMAN,1
CECIL 7,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
CECIL 7,2024,REPRESENTATIVE IN CONGRESS,Dem,CHRIS DZIADOS,512
CECIL 7,2024,REPRESENTATIVE IN CONGRESS,Rep,GUY RESCHENTHALER,786
CECIL 7,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Dem,ALEX TAYLOR,412
CECIL 7,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Rep,JASON ORTITAY,775
CECIL 8,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,443
CECIL 8,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,508
CECIL 8,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
CECIL 8,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,5
CECIL 8,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,436
CECIL 8,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,492
CECIL 8,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,17
CECIL 8,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
CECIL 8,2024,UNITED STATES SENATOR,Write-In,Scattered,2
CECIL 8,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,412
CECIL 8,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,512
CECIL 8,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
CECIL 8,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
CECIL 8,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
CECIL 8,2024,ATTORNEY GENERAL,Write-In,Scattered,1
CECIL 8,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,393
CECIL 8,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,524
CECIL 8,2024,AUDITOR GENERAL,LIB,REECE SMITH,15
CECIL 8,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
CECIL 8,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
CECIL 8,2024,AUDITOR GENERAL,Write-In,Scattered,1
CECIL 8,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,384
CECIL 8,2024,STATE TREASURER,Rep,STACY GARRITY,531
CECIL 8,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,20
CECIL 8,2024,STATE TREASURER,CST,TROY BOWMAN,5
CECIL 8,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
CECIL 8,2024,STATE TREASURER,Write-In,Scattered,2
CECIL 8,2024,REPRESENTATIVE IN CONGRESS,Dem,Chris Dziados,402
CECIL 8,2024,REPRESENTATIVE IN CONGRESS,Rep,Guy Reschenthaler,529
CECIL 8,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Dem,Alex Taylor,311
CECIL 8,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 46TH DISTRICT,Rep,Jason Ortitay,534
CENTERVILLE 1,2024,PRESIDENTIAL ELECTORS,Dem,Kamala D Harris,73
CENTERVILLE 1,2024,PRESIDENTIAL ELECTORS,Rep,Donald J Trump,252
CENTERVILLE 1,2024,PRESIDENTIAL ELECTORS,Lib,Chase Oliver,1
CENTERVILLE 1,2024,PRESIDENTIAL ELECTORS,Grn,Jill Stein,1
CENTERVILLE 1,2024,UNITED STATES SENATOR,Dem,Robert P Casey Jr,79
CENTERVILLE 1,2024,UNITED STATES SENATOR,Rep,Dave McCormick,242
CENTERVILLE 1,2024,UNITED STATES SENATOR,Lib,John C Thomas,2
CENTERVILLE 1,2024,UNITED STATES SENATOR,Grn,Leila Hazou,1
CENTERVILLE 1,2024,UNITED STATES SENATOR,Cst,Marty Selker,2
CENTERVILLE 1,2024,ATTORNEY GENERAL,Dem,Eugene DePasquale,78
CENTERVILLE 1,2024,ATTORNEY GENERAL,Rep,Dave Sunday,238
CENTERVILLE 1,2024,ATTORNEY GENERAL,Lib,Robert Cowburn,5
CENTERVILLE 1,2024,ATTORNEY GENERAL,Grn,Richard L Weiss,2
CENTERVILLE 1,2024,ATTORNEY GENERAL,Cst,Justin L Magill,1
CENTERVILLE 1,2024,AUDITOR GENERAL,Dem,Malcolm Kenyatta,77
CENTERVILLE 1,2024,AUDITOR GENERAL,Rep,Tim DeFoor,235
CENTERVILLE 1,2024,AUDITOR GENERAL,Lib,Reece Smith,8
CENTERVILLE 1,2024,AUDITOR GENERAL,Cst,Bob Goodrich,2
CENTERVILLE 1,2024,STATE TREASURER,Dem,Erin McClelland,78
CENTERVILLE 1,2024,STATE TREASURER,Rep,Stacy Garrity,235
CENTERVILLE 1,2024,STATE TREASURER,Lib,Nickolas Ciesielski,7
CENTERVILLE 1,2024,STATE TREASURER,Cst,Troy Bowman,2
CENTERVILLE 1,2024,REPRESENTATIVE IN CONGRESS,Dem,Chris Dziados,83
CENTERVILLE 1,2024,REPRESENTATIVE IN CONGRESS,Rep,Guy Reschenthaler,231
CENTERVILLE 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 50TH DISTRICT,Dem,Drew Ross Manko,57
CENTERVILLE 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 50TH DISTRICT,Rep,Bud Cook,233
CENTERVILLE 2,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,187
CENTERVILLE 2,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,326
CENTERVILLE 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
CENTERVILLE 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
CENTERVILLE 2,2024,PRESIDENTIAL ELECTORS,,Write-In: Scattered,1
CENTERVILLE 2,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,192
CENTERVILLE 2,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,301
CENTERVILLE 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,11
CENTERVILLE 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
CENTERVILLE 2,2024,UNITED STATES SENATOR,,Write-In: Scattered,1
CENTERVILLE 2,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,186
CENTERVILLE 2,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,299
CENTERVILLE 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
CENTERVILLE 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
CENTERVILLE 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
CENTERVILLE 2,2024,ATTORNEY GENERAL,,Write-In: Scattered,1
CENTERVILLE 2,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,193
CENTERVILLE 2,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,294
CENTERVILLE 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,10
CENTERVILLE 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
CENTERVILLE 2,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,187
CENTERVILLE 2,2024,STATE TREASURER,Rep,STACY GARRITY,297
CENTERVILLE 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
CENTERVILLE 2,2024,STATE TREASURER,CST,TROY BOWMAN,5
CENTERVILLE 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
CENTERVILLE 2,2024,STATE TREASURER,,Write-In: Scattered,1
CENTERVILLE 2,2024,REPRESENTATIVE IN CONGRESS,Dem,CHRIS DZIADOS,192
CENTERVILLE 2,2024,REPRESENTATIVE IN CONGRESS,Rep,GUY RESCHENTHALER,297
CENTERVILLE 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 50TH DISTRICT,Dem,DREW ROSS MANKO,151
CENTERVILLE 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 50TH DISTRICT,Rep,BUD COOK,302
CENTERVILLE 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 50TH DISTRICT,,Write-In: Scattered,4
CENTERVILLE 3,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,52
CENTERVILLE 3,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,60
CENTERVILLE 3,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,53
CENTERVILLE 3,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,52
CENTERVILLE 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
CENTERVILLE 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
CENTERVILLE 3,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,51
CENTERVILLE 3,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,51
CENTERVILLE 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
CENTERVILLE 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
CENTERVILLE 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
CENTERVILLE 3,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,52
CENTERVILLE 3,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,52
CENTERVILLE 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
CENTERVILLE 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
CENTERVILLE 3,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,50
CENTERVILLE 3,2024,STATE TREASURER,Rep,STACY GARRITY,55
CENTERVILLE 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
CENTERVILLE 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
CENTERVILLE 3,2024,REPRESENTATIVE IN CONGRESS,Dem,CHRIS DZIADOS,52
CENTERVILLE 3,2024,REPRESENTATIVE IN CONGRESS,Rep,GUY RESCHENTHALER,53
CENTERVILLE 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 50TH DISTRICT,Dem,DREW ROSS MANKO,40
CENTERVILLE 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 50TH DISTRICT,Rep,BUD COOK,54
CENTERVILLE 4,2024,PRESIDENTIAL ELECTORS,Dem,KAMALA D HARRIS,184
CENTERVILLE 4,2024,PRESIDENTIAL ELECTORS,Rep,DONALD J TRUMP,307
CENTERVILLE 4,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
CENTERVILLE 4,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
CENTERVILLE 4,2024,UNITED STATES SENATOR,Dem,ROBERT P CASEY JR,198
CENTERVILLE 4,2024,UNITED STATES SENATOR,Rep,DAVE MCCORMICK,277
CENTERVILLE 4,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
CENTERVILLE 4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
CENTERVILLE 4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
CENTERVILLE 4,2024,ATTORNEY GENERAL,Dem,EUGENE DEPASQUALE,198
CENTERVILLE 4,2024,ATTORNEY GENERAL,Rep,DAVE SUNDAY,282
CENTERVILLE 4,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
CENTERVILLE 4,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
CENTERVILLE 4,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
CENTERVILLE 4,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
CENTERVILLE 4,2024,AUDITOR GENERAL,Dem,MALCOLM KENYATTA,188
CENTERVILLE 4,2024,AUDITOR GENERAL,Rep,TIM DEFOOR,285
CENTERVILLE 4,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
CENTERVILLE 4,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
CENTERVILLE 4,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
CENTERVILLE 4,2024,STATE TREASURER,Dem,ERIN MCCLELLAND,187
CENTERVILLE 4,2024,STATE TREASURER,Rep,STACY GARRITY,284
CENTERVILLE 4,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,6
CENTERVILLE 4,2024,STATE TREASURER,CST,TROY BOWMAN,4
CENTERVILLE 4,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
CENTERVILLE 4,2024,REPRESENTATIVE IN CONGRESS,Dem,CHRIS DZIADOS,189
CENTERVILLE 4,2024,REPRESENTATIVE IN CONGRESS,Rep,GUY RESCHENTHALER,279
