precinct,year,race,party,candidate,votes
STATE COLLEGE SOUTH CENTRAL 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
STATE COLLEGE SOUTH CENTRAL 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,19
STATE COLLEGE SOUTH CENTRAL 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
STATE COLLEGE SOUTH CENTRAL 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,337
STATE COLLEGE SOUTH CENTRAL 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,118
STATE COLLEGE SOUTH CENTRAL 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
STATE COLLEGE SOUTH CENTRAL 1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,15
STATE COLLEGE SOUTH CENTRAL 1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
STATE COLLEGE SOUTH CENTRAL 1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
STATE COLLEGE SOUTH CENTRAL 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,343
STATE COLLEGE SOUTH CENTRAL 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,123
STATE COLLEGE SOUTH CENTRAL 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,12
STATE COLLEGE SOUTH CENTRAL 1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
STATE COLLEGE SOUTH CENTRAL 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
STATE COLLEGE SOUTH CENTRAL 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,338
STATE COLLEGE SOUTH CENTRAL 1,2024,STATE TREASURER,REP,STACY GARRITY,126
STATE COLLEGE SOUTH CENTRAL 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,15
STATE COLLEGE SOUTH CENTRAL 1,2024,STATE TREASURER,CST,TROY BOWMAN,1
STATE COLLEGE SOUTH CENTRAL 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
STATE COLLEGE SOUTH CENTRAL 1,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,367
STATE COLLEGE SOUTH CENTRAL 1,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,126
STATE COLLEGE SOUTH CENTRAL 1,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,353
STATE COLLEGE SOUTH CENTRAL 1,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,122
STATE COLLEGE SOUTH CENTRAL 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,DEM,PAUL TAKAC,367
STATE COLLEGE SOUTH CENTRAL 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,REP,THERESE HOLLEN,111
STATE COLLEGE SOUTH CENTRAL 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,443
STATE COLLEGE SOUTH CENTRAL 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,145
STATE COLLEGE SOUTH CENTRAL 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
STATE COLLEGE SOUTH CENTRAL 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
STATE COLLEGE SOUTH CENTRAL 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,431
STATE COLLEGE SOUTH CENTRAL 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,154
STATE COLLEGE SOUTH CENTRAL 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,7
STATE COLLEGE SOUTH CENTRAL 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
STATE COLLEGE SOUTH CENTRAL 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,406
STATE COLLEGE SOUTH CENTRAL 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,139
STATE COLLEGE SOUTH CENTRAL 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
STATE COLLEGE SOUTH CENTRAL 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
STATE COLLEGE SOUTH CENTRAL 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
STATE COLLEGE SOUTH CENTRAL 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
STATE COLLEGE SOUTH CENTRAL 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,402
STATE COLLEGE SOUTH CENTRAL 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,146
STATE COLLEGE SOUTH CENTRAL 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,16
STATE COLLEGE SOUTH CENTRAL 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
STATE COLLEGE SOUTH CENTRAL 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
STATE COLLEGE SOUTH CENTRAL 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,398
STATE COLLEGE SOUTH CENTRAL 2,2024,STATE TREASURER,REP,STACY GARRITY,149
STATE COLLEGE SOUTH CENTRAL 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,16
STATE COLLEGE SOUTH CENTRAL 2,2024,STATE TREASURER,CST,TROY BOWMAN,4
STATE COLLEGE SOUTH CENTRAL 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
STATE COLLEGE SOUTH CENTRAL 2,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,435
STATE COLLEGE SOUTH CENTRAL 2,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,154
STATE COLLEGE SOUTH CENTRAL 2,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,421
STATE COLLEGE SOUTH CENTRAL 2,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,142
STATE COLLEGE SOUTH CENTRAL 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,DEM,PAUL TAKAC,434
STATE COLLEGE SOUTH CENTRAL 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,REP,THERESE HOLLEN,133
STATE COLLEGE EAST 1 - PSU,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,2707
STATE COLLEGE EAST 1 - PSU,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,1266
STATE COLLEGE EAST 1 - PSU,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,16
STATE COLLEGE EAST 1 - PSU,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,15
STATE COLLEGE EAST 1 - PSU,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,2576
STATE COLLEGE EAST 1 - PSU,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1203
STATE COLLEGE EAST 1 - PSU,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,36
STATE COLLEGE EAST 1 - PSU,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,61
STATE COLLEGE EAST 1 - PSU,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
STATE COLLEGE EAST 1 - PSU,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,2482
STATE COLLEGE EAST 1 - PSU,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1176
STATE COLLEGE EAST 1 - PSU,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,56
STATE COLLEGE EAST 1 - PSU,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,53
STATE COLLEGE EAST 1 - PSU,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,9
STATE COLLEGE EAST 1 - PSU,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,11
STATE COLLEGE EAST 1 - PSU,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,2475
STATE COLLEGE EAST 1 - PSU,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1169
STATE COLLEGE EAST 1 - PSU,2024,AUDITOR GENERAL,LIB,REECE SMITH,80
STATE COLLEGE EAST 1 - PSU,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,13
STATE COLLEGE EAST 1 - PSU,2024,AUDITOR GENERAL,CST,BOB GOODRICH,17
STATE COLLEGE EAST 1 - PSU,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,2440
STATE COLLEGE EAST 1 - PSU,2024,STATE TREASURER,REP,STACY GARRITY,1213
STATE COLLEGE EAST 1 - PSU,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,64
STATE COLLEGE EAST 1 - PSU,2024,STATE TREASURER,CST,TROY BOWMAN,14
STATE COLLEGE EAST 1 - PSU,2024,STATE TREASURER,FWD,CHRIS FOSTER,14
STATE COLLEGE EAST 1 - PSU,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,2570
STATE COLLEGE EAST 1 - PSU,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,1193
STATE COLLEGE EAST 1 - PSU,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,2551
STATE COLLEGE EAST 1 - PSU,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,1151
STATE COLLEGE EAST 1 - PSU,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,DEM,PAUL TAKAC,2591
STATE COLLEGE EAST 1 - PSU,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,REP,THERESE HOLLEN,1140
STATE COLLEGE EAST 3,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,764
STATE COLLEGE EAST 3,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,550
STATE COLLEGE EAST 3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
STATE COLLEGE EAST 3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
STATE COLLEGE EAST 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,750
STATE COLLEGE EAST 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,524
STATE COLLEGE EAST 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,7
STATE COLLEGE EAST 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
STATE COLLEGE EAST 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
STATE COLLEGE EAST 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,713
STATE COLLEGE EAST 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,516
STATE COLLEGE EAST 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
STATE COLLEGE EAST 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,14
STATE COLLEGE EAST 3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
STATE COLLEGE EAST 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
STATE COLLEGE EAST 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,703
STATE COLLEGE EAST 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,523
STATE COLLEGE EAST 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,19
STATE COLLEGE EAST 3,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
STATE COLLEGE EAST 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
STATE COLLEGE EAST 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,694
STATE COLLEGE EAST 3,2024,STATE TREASURER,REP,STACY GARRITY,532
STATE COLLEGE EAST 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,16
STATE COLLEGE EAST 3,2024,STATE TREASURER,CST,TROY BOWMAN,3
STATE COLLEGE EAST 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
STATE COLLEGE EAST 3,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,727
STATE COLLEGE EAST 3,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,526
STATE COLLEGE EAST 3,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,724
STATE COLLEGE EAST 3,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,503
STATE COLLEGE EAST 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,DEM,PAUL TAKAC,728
STATE COLLEGE EAST 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,REP,THERESE HOLLEN,516
STATE COLLEGE EAST CENTRAL 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,589
STATE COLLEGE EAST CENTRAL 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,461
STATE COLLEGE EAST CENTRAL 2,2024,LIB,PRESIDENTIAL ELECTORS,CHASE OLIVER,0
STATE COLLEGE EAST CENTRAL 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
STATE COLLEGE EAST CENTRAL 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,577
STATE COLLEGE EAST CENTRAL 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,439
STATE COLLEGE EAST CENTRAL 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
STATE COLLEGE EAST CENTRAL 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
STATE COLLEGE EAST CENTRAL 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
STATE COLLEGE EAST CENTRAL 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,548
STATE COLLEGE EAST CENTRAL 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,444
STATE COLLEGE EAST CENTRAL 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
STATE COLLEGE EAST CENTRAL 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
STATE COLLEGE EAST CENTRAL 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
STATE COLLEGE EAST CENTRAL 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
STATE COLLEGE EAST CENTRAL 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,548
STATE COLLEGE EAST CENTRAL 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,433
STATE COLLEGE EAST CENTRAL 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,13
STATE COLLEGE EAST CENTRAL 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
STATE COLLEGE EAST CENTRAL 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
STATE COLLEGE EAST CENTRAL 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,531
STATE COLLEGE EAST CENTRAL 2,2024,STATE TREASURER,REP,STACY GARRITY,452
STATE COLLEGE EAST CENTRAL 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
STATE COLLEGE EAST CENTRAL 2,2024,STATE TREASURER,CST,TROY BOWMAN,4
STATE COLLEGE EAST CENTRAL 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
STATE COLLEGE EAST CENTRAL 2,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,571
STATE COLLEGE EAST CENTRAL 2,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,446
STATE COLLEGE EAST CENTRAL 2,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,568
STATE COLLEGE EAST CENTRAL 2,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,423
STATE COLLEGE EAST CENTRAL 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE DISTRICT,DEM,H SCOTT CONKLIN,553
STATE COLLEGE EAST CENTRAL 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE DISTRICT,REP,MARIE LIBRIZZI,437
STATE COLLEGE EAST CENTRAL 3,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,198
STATE COLLEGE EAST CENTRAL 3,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,168
STATE COLLEGE EAST CENTRAL 3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
STATE COLLEGE EAST CENTRAL 3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
STATE COLLEGE EAST CENTRAL 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,193
STATE COLLEGE EAST CENTRAL 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,166
STATE COLLEGE EAST CENTRAL 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
STATE COLLEGE EAST CENTRAL 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
STATE COLLEGE EAST CENTRAL 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
STATE COLLEGE EAST CENTRAL 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,179
STATE COLLEGE EAST CENTRAL 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,162
STATE COLLEGE EAST CENTRAL 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
STATE COLLEGE EAST CENTRAL 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
STATE COLLEGE EAST CENTRAL 3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
STATE COLLEGE EAST CENTRAL 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
STATE COLLEGE EAST CENTRAL 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,175
STATE COLLEGE EAST CENTRAL 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,163
STATE COLLEGE EAST CENTRAL 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
STATE COLLEGE EAST CENTRAL 3,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
STATE COLLEGE EAST CENTRAL 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
STATE COLLEGE EAST CENTRAL 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,176
STATE COLLEGE EAST CENTRAL 3,2024,STATE TREASURER,REP,STACY GARRITY,158
STATE COLLEGE EAST CENTRAL 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,5
STATE COLLEGE EAST CENTRAL 3,2024,STATE TREASURER,CST,TROY BOWMAN,0
STATE COLLEGE EAST CENTRAL 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
STATE COLLEGE EAST CENTRAL 3,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,192
STATE COLLEGE EAST CENTRAL 3,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,162
STATE COLLEGE EAST CENTRAL 3,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,183
STATE COLLEGE EAST CENTRAL 3,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,159
STATE COLLEGE EAST CENTRAL 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,DEM,PAUL TAKAC,186
STATE COLLEGE EAST CENTRAL 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 82ND LEGISLATIVE DISTRICT,REP,THERESE HOLLEN,152
31 STATE COLLEGE WEST 1,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,462
31 STATE COLLEGE WEST 1,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,114
31 STATE COLLEGE WEST 1,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
31 STATE COLLEGE WEST 1,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
31 STATE COLLEGE WEST 1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,455
31 STATE COLLEGE WEST 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,121
31 STATE COLLEGE WEST 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
31 STATE COLLEGE WEST 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
31 STATE COLLEGE WEST 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
31 STATE COLLEGE WEST 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,431
31 STATE COLLEGE WEST 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,121
31 STATE COLLEGE WEST 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
31 STATE COLLEGE WEST 1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,10
31 STATE COLLEGE WEST 1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
31 STATE COLLEGE WEST 1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
31 STATE COLLEGE WEST 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,432
31 STATE COLLEGE WEST 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,132
31 STATE COLLEGE WEST 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,2
31 STATE COLLEGE WEST 1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
31 STATE COLLEGE WEST 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
31 STATE COLLEGE WEST 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,423
31 STATE COLLEGE WEST 1,2024,STATE TREASURER,REP,STACY GARRITY,132
31 STATE COLLEGE WEST 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
31 STATE COLLEGE WEST 1,2024,STATE TREASURER,CST,TROY BOWMAN,2
31 STATE COLLEGE WEST 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
31 STATE COLLEGE WEST 1,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,448
31 STATE COLLEGE WEST 1,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,133
31 STATE COLLEGE WEST 1,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,447
31 STATE COLLEGE WEST 1,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,118
31 STATE COLLEGE WEST 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE DISTRICT,DEM,H SCOTT CONKLIN,453
31 STATE COLLEGE WEST 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE DISTRICT,REP,MARIE LIBRIZZI,110
32 STATE COLLEGE WEST 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,548
32 STATE COLLEGE WEST 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,189
32 STATE COLLEGE WEST 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
32 STATE COLLEGE WEST 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,5
32 STATE COLLEGE WEST 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,536
32 STATE COLLEGE WEST 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,201
32 STATE COLLEGE WEST 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,5
32 STATE COLLEGE WEST 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
32 STATE COLLEGE WEST 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
32 STATE COLLEGE WEST 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,503
32 STATE COLLEGE WEST 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,210
32 STATE COLLEGE WEST 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
32 STATE COLLEGE WEST 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
32 STATE COLLEGE WEST 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
32 STATE COLLEGE WEST 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
32 STATE COLLEGE WEST 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,495
32 STATE COLLEGE WEST 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,220
32 STATE COLLEGE WEST 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,11
32 STATE COLLEGE WEST 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
32 STATE COLLEGE WEST 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
32 STATE COLLEGE WEST 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,492
32 STATE COLLEGE WEST 2,2024,STATE TREASURER,REP,STACY GARRITY,222
32 STATE COLLEGE WEST 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,12
32 STATE COLLEGE WEST 2,2024,STATE TREASURER,CST,TROY BOWMAN,2
32 STATE COLLEGE WEST 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,7
32 STATE COLLEGE WEST 2,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,514
32 STATE COLLEGE WEST 2,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,228
32 STATE COLLEGE WEST 2,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,512
32 STATE COLLEGE WEST 2,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,211
32 STATE COLLEGE WEST 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE DISTRICT,DEM,H SCOTT CONKLIN,542
32 STATE COLLEGE WEST 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE DISTRICT,REP,MARIE LIBRIZZI,187
34 STATE COLLEGE WEST CENTRAL 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,483
