precinct,year,race,party,candidate,votes
BEAVER FALLS 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,15
BEAVER FALLS 3,2024,STATE TREASURER,CON,TROY BOWMAN,7
BEAVER FALLS 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,7
BEAVER FALLS 3,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,392
BEAVER FALLS 3,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,199
BEAVER FALLS 3,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,327
BEAVER FALLS 3,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,261
BEAVER FALLS 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,DEM,KENYA JOHNS,363
BEAVER FALLS 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,REP,ROMAN KOZAK,223
BEAVER FALLS 4,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,218
BEAVER FALLS 4,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,173
BEAVER FALLS 4,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,0
BEAVER FALLS 4,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,3
BEAVER FALLS 4,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,228
BEAVER FALLS 4,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,150
BEAVER FALLS 4,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
BEAVER FALLS 4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
BEAVER FALLS 4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
BEAVER FALLS 4,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,221
BEAVER FALLS 4,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,151
BEAVER FALLS 4,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
BEAVER FALLS 4,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
BEAVER FALLS 4,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,1
BEAVER FALLS 4,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
BEAVER FALLS 4,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,217
BEAVER FALLS 4,2024,AUDITOR GENERAL,REP,TIM DEFOOR,150
BEAVER FALLS 4,2024,AUDITOR GENERAL,LIB,REECE SMITH,14
BEAVER FALLS 4,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,3
BEAVER FALLS 4,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
BEAVER FALLS 4,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,220
BEAVER FALLS 4,2024,STATE TREASURER,REP,STACY GARRITY,151
BEAVER FALLS 4,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,14
BEAVER FALLS 4,2024,STATE TREASURER,CON,TROY BOWMAN,2
BEAVER FALLS 4,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
BEAVER FALLS 4,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,239
BEAVER FALLS 4,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,150
BEAVER FALLS 4,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,206
BEAVER FALLS 4,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,179
BEAVER FALLS 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,DEM,KENYA JOHNS,235
BEAVER FALLS 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,REP,ROMAN KOZAK,149
BEAVER FALLS 5,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,251
BEAVER FALLS 5,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,320
BEAVER FALLS 5,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,6
BEAVER FALLS 5,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,1
BEAVER FALLS 5,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,249
BEAVER FALLS 5,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,329
BEAVER FALLS 5,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,12
BEAVER FALLS 5,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
BEAVER FALLS 5,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
BEAVER FALLS 5,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,232
BEAVER FALLS 5,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,322
BEAVER FALLS 5,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
BEAVER FALLS 5,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
BEAVER FALLS 5,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,6
BEAVER FALLS 5,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
BEAVER FALLS 5,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,231
BEAVER FALLS 5,2024,AUDITOR GENERAL,REP,TIM DEFOOR,318
BEAVER FALLS 5,2024,AUDITOR GENERAL,LIB,REECE SMITH,20
BEAVER FALLS 5,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,4
BEAVER FALLS 5,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
BEAVER FALLS 5,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,226
BEAVER FALLS 5,2024,STATE TREASURER,REP,STACY GARRITY,319
BEAVER FALLS 5,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,22
BEAVER FALLS 5,2024,STATE TREASURER,CON,TROY BOWMAN,5
BEAVER FALLS 5,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
BEAVER FALLS 5,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,259
BEAVER FALLS 5,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,331
BEAVER FALLS 5,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,216
BEAVER FALLS 5,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,373
BEAVER FALLS 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,DEM,KENYA JOHNS,237
BEAVER FALLS 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,REP,ROMAN KOZAK,361
BEAVER FALLS 6,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,259
BEAVER FALLS 6,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,325
BEAVER FALLS 6,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,3
BEAVER FALLS 6,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,2
BEAVER FALLS 6,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,266
BEAVER FALLS 6,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,307
BEAVER FALLS 6,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,13
BEAVER FALLS 6,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
BEAVER FALLS 6,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
BEAVER FALLS 6,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,267
BEAVER FALLS 6,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,296
BEAVER FALLS 6,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,14
BEAVER FALLS 6,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
BEAVER FALLS 6,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,7
BEAVER FALLS 6,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
BEAVER FALLS 6,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,245
BEAVER FALLS 6,2024,AUDITOR GENERAL,REP,TIM DEFOOR,300
BEAVER FALLS 6,2024,AUDITOR GENERAL,LIB,REECE SMITH,16
BEAVER FALLS 6,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,6
BEAVER FALLS 6,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
BEAVER FALLS 6,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,248
BEAVER FALLS 6,2024,STATE TREASURER,REP,STACY GARRITY,305
BEAVER FALLS 6,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,19
BEAVER FALLS 6,2024,STATE TREASURER,CON,TROY BOWMAN,5
BEAVER FALLS 6,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
BEAVER FALLS 6,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,287
BEAVER FALLS 6,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,304
BEAVER FALLS 6,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,223
BEAVER FALLS 6,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,362
BEAVER FALLS 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,DEM,KENYA JOHNS,235
BEAVER FALLS 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,REP,ROMAN KOZAK,348
BIG BEAVER BORO,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,352
BIG BEAVER BORO,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,774
BIG BEAVER BORO,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,5
BIG BEAVER BORO,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,3
BIG BEAVER BORO,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,364
BIG BEAVER BORO,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,744
BIG BEAVER BORO,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,14
BIG BEAVER BORO,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
BIG BEAVER BORO,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
BIG BEAVER BORO,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,341
BIG BEAVER BORO,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,745
BIG BEAVER BORO,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,19
BIG BEAVER BORO,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,10
BIG BEAVER BORO,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,11
BIG BEAVER BORO,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
BIG BEAVER BORO,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,347
BIG BEAVER BORO,2024,AUDITOR GENERAL,REP,TIM DEFOOR,744
BIG BEAVER BORO,2024,AUDITOR GENERAL,LIB,REECE SMITH,19
BIG BEAVER BORO,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,4
BIG BEAVER BORO,2024,AUDITOR GENERAL,CST,BOB GOODRICH,14
BIG BEAVER BORO,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,345
BIG BEAVER BORO,2024,STATE TREASURER,REP,STACY GARRITY,741
BIG BEAVER BORO,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,15
BIG BEAVER BORO,2024,STATE TREASURER,CON,TROY BOWMAN,12
BIG BEAVER BORO,2024,STATE TREASURER,FWD,CHRIS FOSTER,9
BIG BEAVER BORO,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,395
BIG BEAVER BORO,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,735
BIG BEAVER BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,308
BIG BEAVER BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,821
BIG BEAVER BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,DEM,KENYA JOHNS,346
BIG BEAVER BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,REP,ROMAN KOZAK,781
VANPORT TWP,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,364
VANPORT TWP,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,445
VANPORT TWP,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,2
VANPORT TWP,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,1
VANPORT TWP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,377
VANPORT TWP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,405
VANPORT TWP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,19
VANPORT TWP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
VANPORT TWP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
VANPORT TWP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,352
VANPORT TWP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,426
VANPORT TWP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
VANPORT TWP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
VANPORT TWP,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,3
VANPORT TWP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
VANPORT TWP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,342
VANPORT TWP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,426
VANPORT TWP,2024,AUDITOR GENERAL,LIB,REECE SMITH,22
VANPORT TWP,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,1
VANPORT TWP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
VANPORT TWP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,344
VANPORT TWP,2024,STATE TREASURER,REP,STACY GARRITY,431
VANPORT TWP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,15
VANPORT TWP,2024,STATE TREASURER,CON,TROY BOWMAN,4
VANPORT TWP,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
VANPORT TWP,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,395
VANPORT TWP,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,413
VANPORT TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,295
VANPORT TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,514
VANPORT TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 15TH DISTRICT,DEM,ASHLEE CAUL,325
VANPORT TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 15TH DISTRICT,REP,JOSHUA D KAIL,479
BRIDGEWATER BORO,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,219
BRIDGEWATER BORO,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,295
BRIDGEWATER BORO,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,3
BRIDGEWATER BORO,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,2
BRIDGEWATER BORO,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,241
BRIDGEWATER BORO,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,262
BRIDGEWATER BORO,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
BRIDGEWATER BORO,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
BRIDGEWATER BORO,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
BRIDGEWATER BORO,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,219
BRIDGEWATER BORO,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,271
BRIDGEWATER BORO,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
BRIDGEWATER BORO,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,4
BRIDGEWATER BORO,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,10
BRIDGEWATER BORO,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
BRIDGEWATER BORO,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,206
BRIDGEWATER BORO,2024,AUDITOR GENERAL,REP,TIM DEFOOR,288
BRIDGEWATER BORO,2024,AUDITOR GENERAL,LIB,REECE SMITH,14
BRIDGEWATER BORO,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,2
BRIDGEWATER BORO,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
BRIDGEWATER BORO,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,208
BRIDGEWATER BORO,2024,STATE TREASURER,REP,STACY GARRITY,285
BRIDGEWATER BORO,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,13
BRIDGEWATER BORO,2024,STATE TREASURER,CON,TROY BOWMAN,3
BRIDGEWATER BORO,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
BRIDGEWATER BORO,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,246
BRIDGEWATER BORO,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,275
BRIDGEWATER BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,189
BRIDGEWATER BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,328
BRIDGEWATER BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,DEM,KENYA JOHNS,215
BRIDGEWATER BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 14TH DISTRICT,REP,ROMAN KOZAK,301
BRIGHTON TWP 1,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,432
BRIGHTON TWP 1,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,634
BRIGHTON TWP 1,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,3
BRIGHTON TWP 1,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,1
BRIGHTON TWP 1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,449
BRIGHTON TWP 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,599
BRIGHTON TWP 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,12
BRIGHTON TWP 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
BRIGHTON TWP 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
BRIGHTON TWP 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,410
BRIGHTON TWP 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,627
BRIGHTON TWP 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
BRIGHTON TWP 1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
BRIGHTON TWP 1,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,3
BRIGHTON TWP 1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
BRIGHTON TWP 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,383
BRIGHTON TWP 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,641
BRIGHTON TWP 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,26
BRIGHTON TWP 1,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,0
BRIGHTON TWP 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
BRIGHTON TWP 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,385
BRIGHTON TWP 1,2024,STATE TREASURER,REP,STACY GARRITY,640
BRIGHTON TWP 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,17
BRIGHTON TWP 1,2024,STATE TREASURER,CON,TROY BOWMAN,2
BRIGHTON TWP 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
BRIGHTON TWP 1,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,460
BRIGHTON TWP 1,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,610
BRIGHTON TWP 1,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,355
BRIGHTON TWP 1,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,710
BRIGHTON TWP 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 15TH DISTRICT,DEM,ASHLEE CAUL,372
BRIGHTON TWP 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 15TH DISTRICT,REP,JOSHUA D KAIL,692
BRIGHTON TWP 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,428
BRIGHTON TWP 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,612
BRIGHTON TWP 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,1
BRIGHTON TWP 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,2
BRIGHTON TWP 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,423
BRIGHTON TWP 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,603
BRIGHTON TWP 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,10
BRIGHTON TWP 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
BRIGHTON TWP 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
BRIGHTON TWP 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,402
BRIGHTON TWP 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,607
BRIGHTON TWP 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,19
BRIGHTON TWP 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
BRIGHTON TWP 2,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,4
BRIGHTON TWP 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
BRIGHTON TWP 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,385
BRIGHTON TWP 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,611
BRIGHTON TWP 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,25
BRIGHTON TWP 2,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,1
BRIGHTON TWP 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
BRIGHTON TWP 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,382
BRIGHTON TWP 2,2024,STATE TREASURER,REP,STACY GARRITY,626
BRIGHTON TWP 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,20
BRIGHTON TWP 2,2024,STATE TREASURER,CON,TROY BOWMAN,2
BRIGHTON TWP 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
BRIGHTON TWP 2,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,DEM,CHRIS DELUZIO,444
BRIGHTON TWP 2,2024,REPRESENTATIVE IN CONGRESS 17TH DISTRICT,REP,ROB MERCURI,596
BRIGHTON TWP 2,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,DEM,KATE LENNEN,341
BRIGHTON TWP 2,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH DISTRICT,REP,ELDER VOGEL JR,698
BRIGHTON TWP 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 15TH DISTRICT,DEM,ASHLEE CAUL,362
BRIGHTON TWP 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 15TH DISTRICT,REP,JOSHUA D KAIL,678
BRIGHTON TWP 3,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS / TIM WALZ,292
BRIGHTON TWP 3,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP / JD VANCE,569
BRIGHTON TWP 3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER / MIKE TER MAAT,6
BRIGHTON TWP 3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN / RUDOLPH WARE,0
BRIGHTON TWP 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,298
BRIGHTON TWP 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,536
BRIGHTON TWP 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,16
BRIGHTON TWP 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
BRIGHTON TWP 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,8
BRIGHTON TWP 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,292
BRIGHTON TWP 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,549
BRIGHTON TWP 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,6
BRIGHTON TWP 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,4
BRIGHTON TWP 3,2024,ATTORNEY GENERAL,CON,JUSTIN L MAGILL,9
BRIGHTON TWP 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
BRIGHTON TWP 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,272
BRIGHTON TWP 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,554
BRIGHTON TWP 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,17
BRIGHTON TWP 3,2024,AUDITOR GENERAL,AMS,ERIC K ANTON,3
BRIGHTON TWP 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
BRIGHTON TWP 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,281
BRIGHTON TWP 3,2024,STATE TREASURER,REP,STACY GARRITY,549
BRIGHTON TWP 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
BRIGHTON TWP 3,2024,STATE TREASURER,CON,TROY BOWMAN,6
BRIGHTON TWP 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
