precinct,year,race,party,candidate,votes
Delmar Township South,2024,STATE TREASURER,REP,Stacy Garrity,432
Delmar Township South,2024,STATE TREASURER,LIB,Nickolas Ciesielski,2
Delmar Township South,2024,STATE TREASURER,CST,Troy Bowman,1
Delmar Township South,2024,STATE TREASURER,FWD,Chris Foster,3
Delmar Township South,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,108
Delmar Township South,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,433
Delmar Township South,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,106
Delmar Township South,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,429
Delmar Township South,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,483
Delmar Township South,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In,11
Duncan Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,17
Duncan Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,85
Duncan Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,2
Duncan Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In,0
Duncan Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",18
Duncan Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,79
Duncan Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,5
Duncan Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,0
Duncan Township,2024,UNITED STATES SENATOR,CST,Marty Selker,0
Duncan Township,2024,UNITED STATES SENATOR,Write-In,Write-In,0
Duncan Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,18
Duncan Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,80
Duncan Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,2
Duncan Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,2
Duncan Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,0
Duncan Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,0
Duncan Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,13
Duncan Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,83
Duncan Township,2024,AUDITOR GENERAL,LIB,Reece Smith,3
Duncan Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,0
Duncan Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,2
Duncan Township,2024,AUDITOR GENERAL,Write-In,Write-In,0
Duncan Township,2024,STATE TREASURER,DEM,Erin McClelland,13
Duncan Township,2024,STATE TREASURER,REP,Stacy Garrity,86
Duncan Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,2
Duncan Township,2024,STATE TREASURER,CST,Troy Bowman,0
Duncan Township,2024,STATE TREASURER,FWD,Chris Foster,0
Duncan Township,2024,STATE TREASURER,Write-In,Write-In,0
Duncan Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,13
Duncan Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,90
Duncan Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In,0
Duncan Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,15
Duncan Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,87
Duncan Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Write-In,0
Duncan Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,90
Duncan Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Total,5
Elk Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,5
Elk Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,20
Elk Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,1
Elk Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,1
Elk Township,2024,PRESIDENTIAL ELECTORS,Write-In,Total,0
Elk Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",3
Elk Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,19
Elk Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,2
Elk Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,0
Elk Township,2024,UNITED STATES SENATOR,CST,Marty Selker,1
Elk Township,2024,UNITED STATES SENATOR,Write-In,Total,0
Elk Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,3
Elk Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,21
Elk Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,1
Elk Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,0
Elk Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,0
Elk Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,0
Elk Township,2024,ATTORNEY GENERAL,Write-In,Total,0
Elk Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,3
Elk Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,22
Elk Township,2024,AUDITOR GENERAL,LIB,Reece Smith,1
Elk Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,0
Elk Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,0
Elk Township,2024,AUDITOR GENERAL,Write-In,Total,0
Elk Township,2024,STATE TREASURER,DEM,Erin McClelland,4
Elk Township,2024,STATE TREASURER,REP,Stacy Garrity,22
Elk Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,1
Elk Township,2024,STATE TREASURER,CST,Troy Bowman,0
Elk Township,2024,STATE TREASURER,FWD,Chris Foster,0
Elk Township,2024,STATE TREASURER,Write-In,Total,0
Elk Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,6
Elk Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,21
Elk Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Total,0
Elk Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,5
Elk Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,22
Elk Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Total,0
Elk Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,24
Elk Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Total,0
Elkland Borough,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,197
Elkland Borough,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,561
Elkland Borough,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,7
Elkland Borough,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,2
Elkland Borough,2024,PRESIDENTIAL ELECTORS,Write-In,Total,0
Elkland Borough,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",193
Elkland Borough,2024,UNITED STATES SENATOR,REP,Dave McCormick,517
Elkland Borough,2024,UNITED STATES SENATOR,LIB,John C. Thomas,19
Elkland Borough,2024,UNITED STATES SENATOR,GRN,Leila Hazou,12
Elkland Borough,2024,UNITED STATES SENATOR,CST,Marty Selker,2
Elkland Borough,2024,UNITED STATES SENATOR,Write-In,Total,0
Elkland Borough,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,185
Elkland Borough,2024,ATTORNEY GENERAL,REP,Dave Sunday,526
Elkland Borough,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,20
Elkland Borough,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,10
Elkland Borough,2024,ATTORNEY GENERAL,CST,Justin L. Magill,8
Elkland Borough,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,1
Elkland Borough,2024,ATTORNEY GENERAL,Write-In,Total,0
Elkland Borough,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,169
Elkland Borough,2024,AUDITOR GENERAL,REP,Tim DeFoor,490
Elkland Borough,2024,AUDITOR GENERAL,LIB,Reece Smith,28
Elkland Borough,2024,AUDITOR GENERAL,ASP,Eric K. Anton,2
Elkland Borough,2024,AUDITOR GENERAL,CST,Bob Goodrich,61
Elkland Borough,2024,AUDITOR GENERAL,Write-In,Total,0
Elkland Borough,2024,STATE TREASURER,DEM,Erin McClelland,184
Elkland Borough,2024,STATE TREASURER,REP,Stacy Garrity,530
Elkland Borough,2024,STATE TREASURER,LIB,Nickolas Ciesielski,21
Elkland Borough,2024,STATE TREASURER,CST,Troy Bowman,7
Elkland Borough,2024,STATE TREASURER,FWD,Chris Foster,5
Elkland Borough,2024,STATE TREASURER,Write-In,Total,0
Elkland Borough,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,174
Elkland Borough,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,556
Elkland Borough,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Total,3
Elkland Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,189
Elkland Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,538
Elkland Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Total,2
Elkland Borough,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,588
Elkland Borough,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Totals,17
Farmington Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,85
Farmington Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,309
Farmington Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,0
Farmington Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,3
Farmington Township,2024,PRESIDENTIAL ELECTORS,Write-In,Totals,0
Farmington Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",93
Farmington Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,292
Farmington Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,3
Farmington Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,2
Farmington Township,2024,UNITED STATES SENATOR,CST,Marty Selker,2
Farmington Township,2024,UNITED STATES SENATOR,Write-In,Totals,0
Farmington Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,83
Farmington Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,298
Farmington Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,6
Farmington Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,3
Farmington Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,1
Farmington Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,0
Farmington Township,2024,ATTORNEY GENERAL,Write-In,Totals,0
Farmington Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,69
Farmington Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,295
Farmington Township,2024,AUDITOR GENERAL,LIB,Reece Smith,10
Farmington Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,0
Farmington Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,15
Farmington Township,2024,AUDITOR GENERAL,Write-In,Totals,1
Farmington Township,2024,STATE TREASURER,DEM,Erin McClelland,76
Farmington Township,2024,STATE TREASURER,REP,Stacy Garrity,307
Farmington Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,5
Farmington Township,2024,STATE TREASURER,CST,Troy Bowman,2
Farmington Township,2024,STATE TREASURER,FWD,Chris Foster,1
Farmington Township,2024,STATE TREASURER,Write-In,Totals,0
Farmington Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,79
Farmington Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,311
Farmington Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Totals,0
Farmington Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,78
Farmington Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,301
Farmington Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Totals,0
Farmington Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,360
Farmington Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Totals,12
Gaines Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,66
Gaines Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,261
Gaines Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,0
Gaines Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,1
Gaines Township,2024,PRESIDENTIAL ELECTORS,Write-In,Totals,1
Gaines Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",75
Gaines Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,243
Gaines Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,4
Gaines Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,0
Gaines Township,2024,UNITED STATES SENATOR,CST,Marty Selker,2
Gaines Township,2024,UNITED STATES SENATOR,Write-In,Totals,1
Gaines Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,71
Gaines Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,247
Gaines Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,2
Gaines Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,1
Gaines Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,2
Gaines Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,1
Gaines Township,2024,ATTORNEY GENERAL,Write-In,Totals,0
Gaines Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,64
Gaines Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,245
Gaines Township,2024,AUDITOR GENERAL,LIB,Reece Smith,4
Gaines Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,1
Gaines Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,5
Gaines Township,2024,AUDITOR GENERAL,Write-In,Totals,0
Gaines Township,2024,STATE TREASURER,DEM,Erin McClelland,63
Gaines Township,2024,STATE TREASURER,REP,Stacy Garrity,250
Gaines Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,4
Gaines Township,2024,STATE TREASURER,CST,Troy Bowman,3
Gaines Township,2024,STATE TREASURER,FWD,Chris Foster,1
Gaines Township,2024,STATE TREASURER,Write-In,Totals,0
Gaines Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,62
Gaines Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,258
Gaines Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Totals,1
Gaines Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,63
Gaines Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,254
Gaines Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Totals,0
Tioga County - Gaines Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,297
Tioga County - Gaines Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In,11
Tioga County - Hamilton Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,36
Tioga County - Hamilton Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,191
Tioga County - Hamilton Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,2
Tioga County - Hamilton Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,1
Tioga County - Hamilton Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",41
Tioga County - Hamilton Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,183
Tioga County - Hamilton Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,4
Tioga County - Hamilton Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,3
Tioga County - Hamilton Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,35
Tioga County - Hamilton Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,188
Tioga County - Hamilton Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,3
Tioga County - Hamilton Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,2
Tioga County - Hamilton Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,1
Tioga County - Hamilton Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,37
Tioga County - Hamilton Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,181
Tioga County - Hamilton Township,2024,AUDITOR GENERAL,LIB,Reece Smith,5
Tioga County - Hamilton Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,1
Tioga County - Hamilton Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,4
Tioga County - Hamilton Township,2024,STATE TREASURER,DEM,Erin McClelland,33
Tioga County - Hamilton Township,2024,STATE TREASURER,REP,Stacy Garrity,191
Tioga County - Hamilton Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,4
Tioga County - Hamilton Township,2024,STATE TREASURER,FWD,Chris Foster,2
Tioga County - Hamilton Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,38
Tioga County - Hamilton Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,190
Tioga County - Hamilton Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,40
Tioga County - Hamilton Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,188
Tioga County - Hamilton Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,210
Tioga County - Jackson Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,224
Tioga County - Jackson Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,838
Tioga County - Jackson Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,8
Tioga County - Jackson Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,3
Tioga County - Jackson Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In,1
Tioga County - Jackson Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",223
Tioga County - Jackson Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,823
Tioga County - Jackson Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,16
Tioga County - Jackson Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,8
Tioga County - Jackson Township,2024,UNITED STATES SENATOR,CST,Marty Selker,4
Tioga County - Jackson Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,192
Tioga County - Jackson Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,844
Tioga County - Jackson Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,14
Tioga County - Jackson Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,8
Tioga County - Jackson Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,4
Tioga County - Jackson Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,6
Tioga County - Jackson Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,195
Tioga County - Jackson Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,843
Tioga County - Jackson Township,2024,AUDITOR GENERAL,LIB,Reece Smith,18
Tioga County - Jackson Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,2
Tioga County - Jackson Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,10
Tioga County - Jackson Township,2024,STATE TREASURER,DEM,Erin McClelland,190
Tioga County - Jackson Township,2024,STATE TREASURER,REP,Stacy Garrity,851
Tioga County - Jackson Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,18
Tioga County - Jackson Township,2024,STATE TREASURER,CST,Troy Bowman,4
Tioga County - Jackson Township,2024,STATE TREASURER,FWD,Chris Foster,7
Tioga County - Jackson Township,2024,STATE TREASURER,Write-In,Write-In,1
Tioga County - Jackson Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,210
Tioga County - Jackson Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,860
Tioga County - Jackson Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In,1
Tioga County - Jackson Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,205
Tioga County - Jackson Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,861
Jackson Township,2024,REP IN THE GEN ASSEM 68TH DIS,Republican,Clint Owlett,987
Jackson Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In Totals,33
Knoxville Borough,2024,PRESIDENTIAL ELECTORS,Democratic,Kamala D. Harris,81
Knoxville Borough,2024,PRESIDENTIAL ELECTORS,Republican,Donald J. Trump,236
Knoxville Borough,2024,PRESIDENTIAL ELECTORS,Libertarian,Chase Oliver,4
Knoxville Borough,2024,PRESIDENTIAL ELECTORS,Green,Jill Stein,1
Knoxville Borough,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,0
Knoxville Borough,2024,UNITED STATES SENATOR,Democratic,"Robert P. Casey, Jr.",78
Knoxville Borough,2024,UNITED STATES SENATOR,Republican,Dave McCormick,223
Knoxville Borough,2024,UNITED STATES SENATOR,Libertarian,John C. Thomas,9
Knoxville Borough,2024,UNITED STATES SENATOR,Green,Leila Hazou,3
Knoxville Borough,2024,UNITED STATES SENATOR,Constitution,Marty Selker,3
Knoxville Borough,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
Knoxville Borough,2024,ATTORNEY GENERAL,Democratic,Eugene DePasquale,70
Knoxville Borough,2024,ATTORNEY GENERAL,Republican,Dave Sunday,232
Knoxville Borough,2024,ATTORNEY GENERAL,Libertarian,Robert Cowburn,7
Knoxville Borough,2024,ATTORNEY GENERAL,Green,Richard L. Weiss,2
Knoxville Borough,2024,ATTORNEY GENERAL,Constitution,Justin L. Magill,3
Knoxville Borough,2024,ATTORNEY GENERAL,Forward,Eric L. Settle,0
Knoxville Borough,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
Knoxville Borough,2024,AUDITOR GENERAL,Democratic,Malcolm Kenyatta,75
Knoxville Borough,2024,AUDITOR GENERAL,Republican,Tim DeFoor,213
Knoxville Borough,2024,AUDITOR GENERAL,Libertarian,Reece Smith,7
Knoxville Borough,2024,AUDITOR GENERAL,Aspiring,Eric K. Anton,2
Knoxville Borough,2024,AUDITOR GENERAL,Constitution,Bob Goodrich,15
Knoxville Borough,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
Knoxville Borough,2024,STATE TREASURER,Democratic,Erin McClelland,73
Knoxville Borough,2024,STATE TREASURER,Republican,Stacy Garrity,230
Knoxville Borough,2024,STATE TREASURER,Libertarian,Nickolas Ciesielski,6
Knoxville Borough,2024,STATE TREASURER,Constitution,Troy Bowman,4
Knoxville Borough,2024,STATE TREASURER,Forward,Chris Foster,1
Knoxville Borough,2024,STATE TREASURER,Write-In,Write-In Totals,0
Knoxville Borough,2024,REP IN CONGRESS 15TH DISTRICT,Democratic,Zach Womer,73
Knoxville Borough,2024,REP IN CONGRESS 15TH DISTRICT,Republican,Glenn GT Thompson,241
Knoxville Borough,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In Totals,0
Knoxville Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,Democratic,Kim Pitcher,74
Knoxville Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,Republican,Gene Yaw,235
Knoxville Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Write-In Totals,0
Knoxville Borough,2024,REP IN THE GEN ASSEM 68TH DIS,Republican,Clint Owlett,290
Knoxville Borough,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In Totals,9
Lawrence Township,2024,PRESIDENTIAL ELECTORS,Democratic,Kamala D. Harris,149
Lawrence Township,2024,PRESIDENTIAL ELECTORS,Republican,Donald J. Trump,697
Lawrence Township,2024,PRESIDENTIAL ELECTORS,Libertarian,Chase Oliver,4
Lawrence Township,2024,PRESIDENTIAL ELECTORS,Green,Jill Stein,0
Lawrence Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,0
Lawrence Township,2024,UNITED STATES SENATOR,Democratic,"Robert P. Casey, Jr.",150
Lawrence Township,2024,UNITED STATES SENATOR,Republican,Dave McCormick,674
Lawrence Township,2024,UNITED STATES SENATOR,Libertarian,John C. Thomas,15
Lawrence Township,2024,UNITED STATES SENATOR,Green,Leila Hazou,1
Lawrence Township,2024,UNITED STATES SENATOR,Constitution,Marty Selker,5
Lawrence Township,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
Lawrence Township,2024,ATTORNEY GENERAL,Democratic,Eugene DePasquale,134
Lawrence Township,2024,ATTORNEY GENERAL,Republican,Dave Sunday,675
Lawrence Township,2024,ATTORNEY GENERAL,Libertarian,Robert Cowburn,17
Lawrence Township,2024,ATTORNEY GENERAL,Green,Richard L. Weiss,4
Lawrence Township,2024,ATTORNEY GENERAL,Constitution,Justin L. Magill,5
Lawrence Township,2024,ATTORNEY GENERAL,Forward,Eric L. Settle,3
Lawrence Township,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
Lawrence Township,2024,AUDITOR GENERAL,Democratic,Malcolm Kenyatta,118
Lawrence Township,2024,AUDITOR GENERAL,Republican,Tim DeFoor,678
Lawrence Township,2024,AUDITOR GENERAL,Libertarian,Reece Smith,17
Lawrence Township,2024,AUDITOR GENERAL,Aspiring,Eric K. Anton,1
Lawrence Township,2024,AUDITOR GENERAL,Constitution,Bob Goodrich,19
Lawrence Township,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
Lawrence Township,2024,STATE TREASURER,Democratic,Erin McClelland,120
Lawrence Township,2024,STATE TREASURER,Republican,Stacy Garrity,691
Lawrence Township,2024,STATE TREASURER,Libertarian,Nickolas Ciesielski,14
Lawrence Township,2024,STATE TREASURER,Constitution,Troy Bowman,7
Lawrence Township,2024,STATE TREASURER,Forward,Chris Foster,7
Lawrence Township,2024,STATE TREASURER,Write-In,Write-In Totals,0
Lawrence Township,2024,REP IN CONGRESS 15TH DISTRICT,Democratic,Zach Womer,130
Lawrence Township,2024,REP IN CONGRESS 15TH DISTRICT,Republican,Glenn GT Thompson,702
Lawrence Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In Totals,2
Lawrence Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Democratic,Kim Pitcher,125
Lawrence Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Republican,Gene Yaw,697
Lawrence Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Write-In Totals,2
Lawrence Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,795
Lawrence Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In,15
Lawrenceville Borough,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,86
Lawrenceville Borough,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,227
Lawrenceville Borough,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,3
Lawrenceville Borough,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,3
Lawrenceville Borough,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In,0
Lawrenceville Borough,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",81
Lawrenceville Borough,2024,UNITED STATES SENATOR,REP,Dave McCormick,222
Lawrenceville Borough,2024,UNITED STATES SENATOR,LIB,John C. Thomas,8
Lawrenceville Borough,2024,UNITED STATES SENATOR,GRN,Leila Hazou,5
