precinct,year,race,party,candidate,votes
Reading 1-1,2024,Presidential Electors,DEM,Kamala D. Harris,365
Reading 1-1,2024,Presidential Electors,REP,Donald J. Trump,140
Reading 1-1,2024,Presidential Electors,LIB,Chase Oliver,2
Reading 1-1,2024,Presidential Electors,GRN,Jill Stein,3
Reading 1-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",325
Reading 1-1,2024,United States Senator,REP,Dave McCormick,110
Reading 1-1,2024,United States Senator,LIB,John C. Thomas,8
Reading 1-1,2024,United States Senator,GRN,Leila Hazou,13
Reading 1-1,2024,United States Senator,CST,Marty Selker,3
Reading 1-1,2024,Attorney General,DEM,Eugene DePasquale,318
Reading 1-1,2024,Attorney General,REP,Dave Sunday,105
Reading 1-1,2024,Attorney General,LIB,Robert Cowburn,12
Reading 1-1,2024,Attorney General,GRN,Richard L. Weiss,5
Reading 1-1,2024,Attorney General,CST,Justin L. Magill,5
Reading 1-1,2024,Attorney General,FWD,Eric L. Settle,3
Reading 1-1,2024,Auditor General,DEM,Malcolm Kenyatta,317
Reading 1-1,2024,Auditor General,REP,Tim DeFoor,109
Reading 1-1,2024,Auditor General,LIB,Reece Smith,11
Reading 1-1,2024,Auditor General,ASP,Eric K. Anton,8
Reading 1-1,2024,Auditor General,CST,Bob Goodrich,5
Reading 1-1,2024,State Treasurer,DEM,Erin McClelland,306
Reading 1-1,2024,State Treasurer,REP,Stacy Garrity,106
Reading 1-1,2024,State Treasurer,LIB,Nickolas Ciesielski,11
Reading 1-1,2024,State Treasurer,CST,Troy Bowman,9
Reading 1-1,2024,State Treasurer,FWD,Chris Foster,5
Reading 1-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,365
Reading 1-1,2024,Representative in Congress 6th District,REP,Neil Young,110
Reading 1-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,368
Reading 1-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,99
Reading 1-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,392
Reading 2-1,2024,Presidential Electors,DEM,Kamala D. Harris,259
Reading 2-1,2024,Presidential Electors,REP,Donald J. Trump,99
Reading 2-1,2024,Presidential Electors,LIB,Chase Oliver,2
Reading 2-1,2024,Presidential Electors,GRN,Jill Stein,2
Reading 2-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",239
Reading 2-1,2024,United States Senator,REP,Dave McCormick,77
Reading 2-1,2024,United States Senator,LIB,John C. Thomas,5
Reading 2-1,2024,United States Senator,GRN,Leila Hazou,12
Reading 2-1,2024,United States Senator,CST,Marty Selker,5
Reading 2-1,2024,Attorney General,DEM,Eugene DePasquale,228
Reading 2-1,2024,Attorney General,REP,Dave Sunday,66
Reading 2-1,2024,Attorney General,LIB,Robert Cowburn,6
Reading 2-1,2024,Attorney General,GRN,Richard L. Weiss,6
Reading 2-1,2024,Attorney General,CST,Justin L. Magill,4
Reading 2-1,2024,Attorney General,FWD,Eric L. Settle,4
Reading 2-1,2024,Auditor General,DEM,Malcolm Kenyatta,239
Reading 2-1,2024,Auditor General,REP,Tim DeFoor,73
Reading 2-1,2024,Auditor General,LIB,Reece Smith,8
Reading 2-1,2024,Auditor General,ASP,Eric K. Anton,4
Reading 2-1,2024,Auditor General,CST,Bob Goodrich,5
Reading 2-1,2024,State Treasurer,DEM,Erin McClelland,230
Reading 2-1,2024,State Treasurer,REP,Stacy Garrity,67
Reading 2-1,2024,State Treasurer,LIB,Nickolas Ciesielski,8
Reading 2-1,2024,State Treasurer,CST,Troy Bowman,3
Reading 2-1,2024,State Treasurer,FWD,Chris Foster,4
Reading 2-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,260
Reading 2-1,2024,Representative in Congress 6th District,REP,Neil Young,77
Reading 2-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,252
Reading 2-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,78
Reading 2-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,291
Reading 3-1,2024,Presidential Electors,DEM,Kamala D. Harris,408
Reading 3-1,2024,Presidential Electors,REP,Donald J. Trump,178
Reading 3-1,2024,Presidential Electors,LIB,Chase Oliver,5
Reading 3-1,2024,Presidential Electors,GRN,Jill Stein,3
Reading 3-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",396
Reading 3-1,2024,United States Senator,REP,Dave McCormick,131
Reading 3-1,2024,United States Senator,LIB,John C. Thomas,8
Reading 3-1,2024,United States Senator,GRN,Leila Hazou,17
Reading 3-1,2024,United States Senator,CST,Marty Selker,3
Reading 3-1,2024,Attorney General,DEM,Eugene DePasquale,377
Reading 3-1,2024,Attorney General,REP,Dave Sunday,132
Reading 3-1,2024,Attorney General,LIB,Robert Cowburn,7
Reading 3-1,2024,Attorney General,GRN,Richard L. Weiss,8
Reading 3-1,2024,Attorney General,CST,Justin L. Magill,2
Reading 3-1,2024,Attorney General,FWD,Eric L. Settle,5
Reading 3-1,2024,Auditor General,DEM,Malcolm Kenyatta,380
Reading 3-1,2024,Auditor General,REP,Tim DeFoor,133
Reading 3-1,2024,Auditor General,LIB,Reece Smith,11
Reading 3-1,2024,Auditor General,ASP,Eric K. Anton,6
Reading 3-1,2024,Auditor General,CST,Bob Goodrich,7
Reading 3-1,2024,State Treasurer,DEM,Erin McClelland,357
Reading 3-1,2024,State Treasurer,REP,Stacy Garrity,140
Reading 3-1,2024,State Treasurer,LIB,Nickolas Ciesielski,12
Reading 3-1,2024,State Treasurer,CST,Troy Bowman,5
Reading 3-1,2024,State Treasurer,FWD,Chris Foster,5
Reading 3-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,399
Reading 3-1,2024,Representative in Congress 6th District,REP,Neil Young,144
Reading 3-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,400
Reading 3-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,136
Reading 3-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,460
Reading 3-2,2024,Presidential Electors,DEM,Kamala D. Harris,378
Reading 3-2,2024,Presidential Electors,REP,Donald J. Trump,153
Reading 3-2,2024,Presidential Electors,LIB,Chase Oliver,2
Reading 3-2,2024,Presidential Electors,GRN,Jill Stein,3
Reading 3-2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",319
Reading 3-2,2024,United States Senator,REP,Dave McCormick,111
Reading 3-2,2024,United States Senator,LIB,John C. Thomas,13
Reading 3-2,2024,United States Senator,GRN,Leila Hazou,9
Reading 3-2,2024,United States Senator,CST,Marty Selker,2
Reading 3-2,2024,Attorney General,DEM,Eugene DePasquale,299
Reading 3-2,2024,Attorney General,REP,Dave Sunday,108
Reading 3-2,2024,Attorney General,LIB,Robert Cowburn,8
Reading 3-2,2024,Attorney General,GRN,Richard L. Weiss,7
Reading 3-2,2024,Attorney General,CST,Justin L. Magill,3
Reading 3-2,2024,Attorney General,FWD,Eric L. Settle,4
Reading 3-2,2024,Auditor General,DEM,Malcolm Kenyatta,293
Reading 3-2,2024,Auditor General,REP,Tim DeFoor,110
Reading 3-2,2024,Auditor General,LIB,Reece Smith,15
Reading 3-2,2024,Auditor General,ASP,Eric K. Anton,7
Reading 3-2,2024,Auditor General,CST,Bob Goodrich,7
Reading 3-2,2024,State Treasurer,DEM,Erin McClelland,299
Reading 3-2,2024,State Treasurer,REP,Stacy Garrity,114
Reading 3-2,2024,State Treasurer,LIB,Nickolas Ciesielski,9
Reading 3-2,2024,State Treasurer,CST,Troy Bowman,2
Reading 3-2,2024,State Treasurer,FWD,Chris Foster,3
Reading 3-2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,338
Reading 3-2,2024,Representative in Congress 6th District,REP,Neil Young,103
Reading 3-2,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,332
Reading 3-2,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,95
Reading 3-2,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,384
Reading 4-1,2024,Presidential Electors,DEM,Kamala D. Harris,229
Reading 4-1,2024,Presidential Electors,REP,Donald J. Trump,95
Reading 4-1,2024,Presidential Electors,LIB,Chase Oliver,3
Reading 4-1,2024,Presidential Electors,GRN,Jill Stein,2
Reading 4-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",203
Reading 4-1,2024,United States Senator,REP,Dave McCormick,82
Reading 4-1,2024,United States Senator,LIB,John C. Thomas,6
Reading 4-1,2024,United States Senator,GRN,Leila Hazou,3
Reading 4-1,2024,United States Senator,CST,Marty Selker,5
Reading 4-1,2024,Attorney General,DEM,Eugene DePasquale,178
Reading 4-1,2024,Attorney General,REP,Dave Sunday,68
Reading 4-1,2024,Attorney General,LIB,Robert Cowburn,10
Reading 4-1,2024,Attorney General,GRN,Richard L. Weiss,6
Reading 4-1,2024,Attorney General,CST,Justin L. Magill,5
Reading 4-1,2024,Attorney General,FWD,Eric L. Settle,5
Reading 4-1,2024,Auditor General,DEM,Malcolm Kenyatta,188
Reading 4-1,2024,Auditor General,REP,Tim DeFoor,74
Reading 4-1,2024,Auditor General,LIB,Reece Smith,9
Reading 4-1,2024,Auditor General,ASP,Eric K. Anton,3
Reading 4-1,2024,Auditor General,CST,Bob Goodrich,4
Reading 4-1,2024,State Treasurer,DEM,Erin McClelland,186
Reading 4-1,2024,State Treasurer,REP,Stacy Garrity,71
Reading 4-1,2024,State Treasurer,LIB,Nickolas Ciesielski,7
Reading 4-1,2024,State Treasurer,CST,Troy Bowman,6
Reading 4-1,2024,State Treasurer,FWD,Chris Foster,4
Reading 4-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,211
Reading 4-1,2024,Representative in Congress 6th District,REP,Neil Young,75
Reading 4-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,205
Reading 4-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,75
Reading 4-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,251
Reading 5-1,2024,Presidential Electors,DEM,Kamala D. Harris,176
Reading 5-1,2024,Presidential Electors,REP,Donald J. Trump,75
Reading 5-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",170
Reading 5-1,2024,United States Senator,REP,Dave McCormick,64
Reading 5-1,2024,United States Senator,LIB,John C. Thomas,5
Reading 5-1,2024,United States Senator,GRN,Leila Hazou,3
Reading 5-1,2024,United States Senator,CST,Marty Selker,2
Reading 5-1,2024,Attorney General,DEM,Eugene DePasquale,165
Reading 5-1,2024,Attorney General,REP,Dave Sunday,68
Reading 5-1,2024,Attorney General,LIB,Robert Cowburn,3
Reading 5-1,2024,Attorney General,GRN,Richard L. Weiss,2
Reading 5-1,2024,Attorney General,CST,Justin L. Magill,0
Reading 5-1,2024,Attorney General,FWD,Eric L. Settle,1
Reading 5-1,2024,Auditor General,DEM,Malcolm Kenyatta,166
Reading 5-1,2024,Auditor General,REP,Tim DeFoor,62
Reading 5-1,2024,Auditor General,LIB,Reece Smith,4
Reading 5-1,2024,Auditor General,ASP,Eric K. Anton,0
Reading 5-1,2024,Auditor General,CST,Bob Goodrich,4
Reading 5-1,2024,State Treasurer,DEM,Erin McClelland,167
Reading 5-1,2024,State Treasurer,REP,Stacy Garrity,62
Reading 5-1,2024,State Treasurer,LIB,Nickolas Ciesielski,6
Reading 5-1,2024,State Treasurer,CST,Troy Bowman,1
Reading 5-1,2024,State Treasurer,FWD,Chris Foster,1
Reading 5-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,178
Reading 5-1,2024,Representative in Congress 6th District,REP,Neil Young,65
Reading 5-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,180
Reading 5-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,61
Reading 5-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,204
Reading 6-1,2024,Presidential Electors,DEM,Kamala D. Harris,227
Reading 6-1,2024,Presidential Electors,REP,Donald J. Trump,77
Reading 6-1,2024,Presidential Electors,LIB,Chase Oliver,2
Reading 6-1,2024,Presidential Electors,GRN,Jill Stein,2
Reading 6-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",204
Reading 6-1,2024,United States Senator,REP,Dave McCormick,55
Reading 6-1,2024,United States Senator,LIB,John C. Thomas,4
Reading 6-1,2024,United States Senator,GRN,Leila Hazou,5
Reading 6-1,2024,United States Senator,CST,Marty Selker,5
Reading 6-1,2024,Attorney General,DEM,Eugene DePasquale,197
Reading 6-1,2024,Attorney General,REP,Dave Sunday,56
Reading 6-1,2024,Attorney General,LIB,Robert Cowburn,6
Reading 6-1,2024,Attorney General,GRN,Richard L. Weiss,5
Reading 6-1,2024,Attorney General,CST,Justin L. Magill,3
Reading 6-1,2024,Attorney General,FWD,Eric L. Settle,1
Reading 6-1,2024,Auditor General,DEM,Malcolm Kenyatta,197
Reading 6-1,2024,Auditor General,REP,Tim DeFoor,56
Reading 6-1,2024,Auditor General,LIB,Reece Smith,7
Reading 6-1,2024,Auditor General,ASP,Eric K. Anton,5
Reading 6-1,2024,Auditor General,CST,Bob Goodrich,4
Reading 6-1,2024,State Treasurer,DEM,Erin McClelland,203
Reading 6-1,2024,State Treasurer,REP,Stacy Garrity,56
Reading 6-1,2024,State Treasurer,LIB,Nickolas Ciesielski,3
Reading 6-1,2024,State Treasurer,CST,Troy Bowman,1
Reading 6-1,2024,State Treasurer,FWD,Chris Foster,0
Reading 6-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,222
Reading 6-1,2024,Representative in Congress 6th District,REP,Neil Young,56
Reading 6-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,222
Reading 6-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,50
Reading 6-1,2024,Representative in the General Assembly 129th District,DEM,Johanny Cepeda Freytiz,222
Reading 6-1,2024,Representative in the General Assembly 129th District,REP,Susan Larkin,56
Reading 6-3,2024,Presidential Electors,DEM,Kamala D. Harris,671
Reading 6-3,2024,Presidential Electors,REP,Donald J. Trump,227
Reading 6-3,2024,Presidential Electors,LIB,Chase Oliver,5
Reading 6-3,2024,Presidential Electors,GRN,Jill Stein,4
Reading 6-3,2024,United States Senator,DEM,"Robert P. Casey, Jr.",635
Reading 6-3,2024,United States Senator,REP,Dave McCormick,186
Reading 6-3,2024,United States Senator,LIB,John C. Thomas,9
Reading 6-3,2024,United States Senator,GRN,Leila Hazou,14
Reading 6-3,2024,United States Senator,CST,Marty Selker,4
Reading 6-3,2024,Attorney General,DEM,Eugene DePasquale,612
Reading 6-3,2024,Attorney General,REP,Dave Sunday,185
Reading 6-3,2024,Attorney General,LIB,Robert Cowburn,8
Reading 6-3,2024,Attorney General,GRN,Richard L. Weiss,9
Reading 6-3,2024,Attorney General,CST,Justin L. Magill,4
Reading 6-3,2024,Attorney General,FWD,Eric L. Settle,5
Reading 6-3,2024,Auditor General,DEM,Malcolm Kenyatta,613
Reading 6-3,2024,Auditor General,REP,Tim DeFoor,183
Reading 6-3,2024,Auditor General,LIB,Reece Smith,11
Reading 6-3,2024,Auditor General,ASP,Eric K. Anton,5
Reading 6-3,2024,Auditor General,CST,Bob Goodrich,9
Reading 6-3,2024,State Treasurer,DEM,Erin McClelland,606
Reading 6-3,2024,State Treasurer,REP,Stacy Garrity,187
Reading 6-3,2024,State Treasurer,LIB,Nickolas Ciesielski,7
Reading 6-3,2024,State Treasurer,CST,Troy Bowman,2
Reading 6-3,2024,State Treasurer,FWD,Chris Foster,5
Reading 6-3,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,668
Reading 6-3,2024,Representative in Congress 6th District,REP,Neil Young,184
Reading 6-3,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,667
Reading 6-3,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,177
Reading 6-3,2024,Representative in the General Assembly 129th District,DEM,Johanny Cepeda Freytiz,656
Reading 6-3,2024,Representative in the General Assembly 129th District,REP,Susan Larkin,190
Reading 7-1,2024,Presidential Electors,DEM,Kamala D. Harris,354
Reading 7-1,2024,Presidential Electors,REP,Donald J. Trump,214
Reading 7-1,2024,Presidential Electors,LIB,Chase Oliver,4
Reading 7-1,2024,Presidential Electors,GRN,Jill Stein,5
Reading 7-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",317
Reading 7-1,2024,United States Senator,REP,Dave McCormick,178
Reading 7-1,2024,United States Senator,LIB,John C. Thomas,15
Reading 7-1,2024,United States Senator,GRN,Leila Hazou,15
Reading 7-1,2024,United States Senator,CST,Marty Selker,7
Reading 7-1,2024,Attorney General,DEM,Eugene DePasquale,316
Reading 7-1,2024,Attorney General,REP,Dave Sunday,171
Reading 7-1,2024,Attorney General,LIB,Robert Cowburn,5
Reading 7-1,2024,Attorney General,GRN,Richard L. Weiss,12
Reading 7-1,2024,Attorney General,CST,Justin L. Magill,6
Reading 7-1,2024,Attorney General,FWD,Eric L. Settle,3
Reading 7-1,2024,Auditor General,DEM,Malcolm Kenyatta,320
Reading 7-1,2024,Auditor General,REP,Tim DeFoor,166
Reading 7-1,2024,Auditor General,LIB,Reece Smith,7
Reading 7-1,2024,Auditor General,ASP,Eric K. Anton,5
Reading 7-1,2024,Auditor General,CST,Bob Goodrich,8
Reading 7-1,2024,State Treasurer,DEM,Erin McClelland,311
Reading 7-1,2024,State Treasurer,REP,Stacy Garrity,169
Reading 7-1,2024,State Treasurer,LIB,Nickolas Ciesielski,9
Reading 7-1,2024,State Treasurer,CST,Troy Bowman,7
Reading 7-1,2024,State Treasurer,FWD,Chris Foster,7
Reading 7-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,349
Reading 7-1,2024,Representative in Congress 6th District,REP,Neil Young,169
Reading 7-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,352
Reading 7-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,163
Reading 7-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,411
Reading 8-1,2024,Presidential Electors,DEM,Kamala D. Harris,339
Reading 8-1,2024,Presidential Electors,REP,Donald J. Trump,202
Reading 8-1,2024,Presidential Electors,GRN,Jill Stein,2
Reading 8-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",306
Reading 8-1,2024,United States Senator,REP,Dave McCormick,147
Reading 8-1,2024,United States Senator,LIB,John C. Thomas,6
Reading 8-1,2024,United States Senator,GRN,Leila Hazou,11
Reading 8-1,2024,United States Senator,CST,Marty Selker,3
Reading 8-1,2024,Attorney General,DEM,Eugene DePasquale,274
Reading 8-1,2024,Attorney General,REP,Dave Sunday,146
Reading 8-1,2024,Attorney General,LIB,Robert Cowburn,3
Reading 8-1,2024,Attorney General,GRN,Richard L. Weiss,7
Reading 8-1,2024,Attorney General,CST,Justin L. Magill,3
Reading 8-1,2024,Attorney General,FWD,Eric L. Settle,4
Reading 8-1,2024,Auditor General,DEM,Malcolm Kenyatta,294
Reading 8-1,2024,Auditor General,REP,Tim DeFoor,133
Reading 8-1,2024,Auditor General,LIB,Reece Smith,5
Reading 8-1,2024,Auditor General,ASP,Eric K. Anton,3
Reading 8-1,2024,Auditor General,CST,Bob Goodrich,9
Reading 8-1,2024,State Treasurer,DEM,Erin McClelland,275
Reading 8-1,2024,State Treasurer,REP,Stacy Garrity,138
Reading 8-1,2024,State Treasurer,LIB,Nickolas Ciesielski,7
Reading 8-1,2024,State Treasurer,CST,Troy Bowman,4
Reading 8-1,2024,State Treasurer,FWD,Chris Foster,7
Reading 8-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,336
Reading 8-1,2024,Representative in Congress 6th District,REP,Neil Young,145
Reading 8-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,340
Reading 8-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,126
Reading 8-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,371
Reading 9-2,2024,Presidential Electors,DEM,Kamala D. Harris,249
Reading 9-2,2024,Presidential Electors,REP,Donald J. Trump,138
Reading 9-2,2024,Presidential Electors,LIB,Chase Oliver,1
Reading 9-2,2024,Presidential Electors,GRN,Jill Stein,2
Reading 9-2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",207
Reading 9-2,2024,United States Senator,REP,Dave McCormick,116
Reading 9-2,2024,United States Senator,LIB,John C. Thomas,3
Reading 9-2,2024,United States Senator,GRN,Leila Hazou,5
Reading 9-2,2024,United States Senator,CST,Marty Selker,3
Reading 9-2,2024,Attorney General,DEM,Eugene DePasquale,193
Reading 9-2,2024,Attorney General,REP,Dave Sunday,110
Reading 9-2,2024,Attorney General,LIB,Robert Cowburn,1
Reading 9-2,2024,Attorney General,GRN,Richard L. Weiss,4
Reading 9-2,2024,Attorney General,CST,Justin L. Magill,1
Reading 9-2,2024,Attorney General,FWD,Eric L. Settle,2
Reading 9-2,2024,Auditor General,DEM,Malcolm Kenyatta,199
Reading 9-2,2024,Auditor General,REP,Tim DeFoor,108
Reading 9-2,2024,Auditor General,LIB,Reece Smith,6
Reading 9-2,2024,Auditor General,ASP,Eric K. Anton,5
Reading 9-2,2024,Auditor General,CST,Bob Goodrich,3
Reading 9-2,2024,State Treasurer,DEM,Erin McClelland,193
Reading 9-2,2024,State Treasurer,REP,Stacy Garrity,110
Reading 9-2,2024,State Treasurer,LIB,Nickolas Ciesielski,5
Reading 9-2,2024,State Treasurer,CST,Troy Bowman,2
Reading 9-2,2024,State Treasurer,FWD,Chris Foster,2
Reading 9-2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,234
Reading 9-2,2024,Representative in Congress 6th District,REP,Neil Young,102
Reading 9-2,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,225
Reading 9-2,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,95
Reading 9-2,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,254
Reading 9-5,2024,Presidential Electors,DEM,Kamala D. Harris,259
Reading 9-5,2024,Presidential Electors,REP,Donald J. Trump,150
Reading 9-5,2024,Presidential Electors,GRN,Jill Stein,3
Reading 9-5,2024,United States Senator,DEM,"Robert P. Casey, Jr.",238
Reading 9-5,2024,United States Senator,REP,Dave McCormick,119
Reading 9-5,2024,United States Senator,LIB,John C. Thomas,14
Reading 9-5,2024,United States Senator,GRN,Leila Hazou,12
Reading 9-5,2024,United States Senator,CST,Marty Selker,2
Reading 9-5,2024,Attorney General,DEM,Eugene DePasquale,217
Reading 9-5,2024,Attorney General,REP,Dave Sunday,115
Reading 9-5,2024,Attorney General,LIB,Robert Cowburn,6
Reading 9-5,2024,Attorney General,GRN,Richard L. Weiss,7
Reading 9-5,2024,Attorney General,CST,Justin L. Magill,6
Reading 9-5,2024,Attorney General,FWD,Eric L. Settle,6
Reading 9-5,2024,Auditor General,DEM,Malcolm Kenyatta,222
Reading 9-5,2024,Auditor General,REP,Tim DeFoor,116
Reading 9-5,2024,Auditor General,LIB,Reece Smith,11
Reading 9-5,2024,Auditor General,ASP,Eric K. Anton,5
Reading 9-5,2024,Auditor General,CST,Bob Goodrich,5
Reading 9-5,2024,State Treasurer,DEM,Erin McClelland,223
Reading 9-5,2024,State Treasurer,REP,Stacy Garrity,112
Reading 9-5,2024,State Treasurer,LIB,Nickolas Ciesielski,10
Reading 9-5,2024,State Treasurer,CST,Troy Bowman,3
Reading 9-5,2024,State Treasurer,FWD,Chris Foster,3
Reading 9-5,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,264
Reading 9-5,2024,Representative in Congress 6th District,REP,Neil Young,111
Reading 9-5,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,262
Reading 9-5,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,99
Reading 9-5,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,315
Reading 10-1,2024,Presidential Electors,DEM,Kamala D. Harris,471
Reading 10-1,2024,Presidential Electors,REP,Donald J. Trump,192
Reading 10-1,2024,Presidential Electors,LIB,Chase Oliver,1
Reading 10-1,2024,Presidential Electors,GRN,Jill Stein,6
Reading 10-1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",363
Reading 10-1,2024,United States Senator,REP,Dave McCormick,143
Reading 10-1,2024,United States Senator,LIB,John C. Thomas,10
Reading 10-1,2024,United States Senator,GRN,Leila Hazou,11
Reading 10-1,2024,United States Senator,CST,Marty Selker,4
Reading 10-1,2024,Attorney General,DEM,Eugene DePasquale,342
Reading 10-1,2024,Attorney General,REP,Dave Sunday,146
Reading 10-1,2024,Attorney General,LIB,Robert Cowburn,3
Reading 10-1,2024,Attorney General,GRN,Richard L. Weiss,6
Reading 10-1,2024,Attorney General,CST,Justin L. Magill,4
Reading 10-1,2024,Attorney General,FWD,Eric L. Settle,5
Reading 10-1,2024,Auditor General,DEM,Malcolm Kenyatta,356
Reading 10-1,2024,Auditor General,REP,Tim DeFoor,138
Reading 10-1,2024,Auditor General,LIB,Reece Smith,7
Reading 10-1,2024,Auditor General,ASP,Eric K. Anton,8
Reading 10-1,2024,Auditor General,CST,Bob Goodrich,9
Reading 10-1,2024,State Treasurer,DEM,Erin McClelland,343
Reading 10-1,2024,State Treasurer,REP,Stacy Garrity,145
Reading 10-1,2024,State Treasurer,LIB,Nickolas Ciesielski,8
Reading 10-1,2024,State Treasurer,CST,Troy Bowman,4
Reading 10-1,2024,State Treasurer,FWD,Chris Foster,5
Reading 10-1,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,408
Reading 10-1,2024,Representative in Congress 6th District,REP,Neil Young,158
Reading 10-1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,392
Reading 10-1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,151
Reading 10-1,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,444
Reading 11-2,2024,Presidential Electors,DEM,Kamala D. Harris,401
Reading 11-2,2024,Presidential Electors,REP,Donald J. Trump,183
Reading 11-2,2024,Presidential Electors,LIB,Chase Oliver,1
Reading 11-2,2024,Presidential Electors,GRN,Jill Stein,5
Reading 11-2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",370
Reading 11-2,2024,United States Senator,REP,Dave McCormick,144
Reading 11-2,2024,United States Senator,LIB,John C. Thomas,7
Reading 11-2,2024,United States Senator,GRN,Leila Hazou,10
Reading 11-2,2024,United States Senator,CST,Marty Selker,4
Reading 11-2,2024,Attorney General,DEM,Eugene DePasquale,358
Reading 11-2,2024,Attorney General,REP,Dave Sunday,134
Reading 11-2,2024,Attorney General,LIB,Robert Cowburn,5
Reading 11-2,2024,Attorney General,GRN,Richard L. Weiss,10
Reading 11-2,2024,Attorney General,CST,Justin L. Magill,1
Reading 11-2,2024,Attorney General,FWD,Eric L. Settle,5
Reading 11-2,2024,Auditor General,DEM,Malcolm Kenyatta,367
Reading 11-2,2024,Auditor General,REP,Tim DeFoor,137
Reading 11-2,2024,Auditor General,LIB,Reece Smith,6
Reading 11-2,2024,Auditor General,ASP,Eric K. Anton,8
Reading 11-2,2024,Auditor General,CST,Bob Goodrich,5
Reading 11-2,2024,State Treasurer,DEM,Erin McClelland,358
Reading 11-2,2024,State Treasurer,REP,Stacy Garrity,135
Reading 11-2,2024,State Treasurer,LIB,Nickolas Ciesielski,8
Reading 11-2,2024,State Treasurer,CST,Troy Bowman,4
Reading 11-2,2024,State Treasurer,FWD,Chris Foster,5
Reading 11-2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,398
Reading 11-2,2024,Representative in Congress 6th District,REP,Neil Young,143
Reading 11-2,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,396
Reading 11-2,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,131
Reading 11-2,2024,Representative in the General Assembly 127th District,DEM,Manny Guzman,425
